quad,pid,age,year,area,W.ARTR,W.HECO,W.POSE,W.PSSP,W.allcov,W.allpts,W.intra,QuadName,Grazing,paddock,Group,Treatment,PrecipGroup,area0,climate,date_reformat,size_class,TMIN,VWC,TMIN_scaled,VWC_scaled,Split
Q1,Q1_2,11,1942,1.4511845112440336,0.8180216716313916,0.05018758847634903,0.002450993874323,0.06545451208963352,0.41868363068676495,0.03206,0.06545451208963352,E1 Q1,UG,NA,E1,Control,NA,2.071786576387013,1,15/06/1942,large,4.918478260869565,12.7279345720459,-0.46216923534561033,-0.3490861375278453,Training
Q1,Q1_2,15,1946,2.424841799677588,1.6218753169295248,0.4493949161420705,0.00168811339533622,0.07416861383226767,0.2191325323238578,0.19362,0.07416861383226767,E1 Q1,UG,NA,E1,Control,NA,2.3538881779652034,1,15/06/1946,large,4.833695652173912,9.214294388958244,-0.5250477562378553,-0.809472159739554,Training
Q1,Q1_2,16,1947,2.753083788785535,0.1715143435687674,0.34637363591423703,0.00190514753255038,0.13648466593547612,3.0345424976850817,0.01621,0.13648466593547612,E1 Q1,UG,NA,E1,Control,NA,2.424841799677588,1,15/06/1947,large,4.859782608695651,13.998664773195113,-0.5057005190402415,-0.18258461997710068,Training
Q1,Q1_2,19,1950,1.0878664008784074,0.0782321490773638,0.8120217697971337,0.00140930807516646,0.27410869679969,1.053507618906598,0.00479,0.27410869679969,E1 Q1,UG,NA,E1,Control,NA,2.734654694868193,1,15/06/1950,large,5.882608695652174,17.155407431295757,0.25287240608285566,0.2310377544778294,Training
Q1,Q1_2,20,1951,1.4317676556524572,0.07885152441444279,0.6711657867288556,0.00404479738612706,0.06726461540829186,1.0239934867450726,0.01818999999999999,0.06726461540829186,E1 Q1,UG,NA,E1,Control,NA,1.0878664008784074,1,15/06/1951,large,6.122282608695652,13.56501294745829,0.4306251478359295,-0.23940524721058654,Training
Q1,Q1_2,21,1952,2.57922904645831,0.3856886774823736,0.6280156449146107,0.00830041914251414,0.12721602725979364,4.041230902490894,0.02488,0.12721602725979364,E1 Q1,UG,NA,E1,Control,NA,1.4317676556524572,1,15/06/1952,large,5.1304347826086945,11.51363108435072,-0.3049729331150016,-0.5081941632012418,Training
Q1,Q1_2,24,1955,2.977000974711744,0.3736044144332879,0.2099721039302405,7.791786167461901e-4,0.13710945156655488,4.843630015683378,0.0153,0.13710945156655488,E1 Q1,UG,NA,E1,Control,NA,2.761791790652046,1,15/06/1955,large,5.005434782608695,14.472941307660397,-0.397678444686899,-0.12044100943273683,Training
Q1,Q1_2,25,1956,3.36437033351889,0.3091603435811255,0.3433177249503725,3.39024946827141e-5,0.01768072041043238,3.062050656163233,0.0153,0.01768072041043238,E1 Q1,UG,NA,E1,Control,NA,2.977000974711744,1,15/06/1956,large,6.195652173913043,11.962020577015362,0.48503925245421703,-0.449442485689404,Training
Q1,Q1_2,2,2008,3.5276709116262603,0,0.5682763237720857,0.20252371486884363,0.423184700030122,0.06193514250688611,0.185,0.423184700030122,E1 Q1,UG,NA,E1,Control,NA,3.2946403509644546,1,15/06/2008,large,5.876086956521739,13.431707851540196,0.24803559678345188,-0.2568719767709113,Training
Q1,Q1_2,3,2009,2.772118194442406,0,2.48957334561926,0,0.7045411952259729,2.5256671733040377,0.5618400000000001,0.7045411952259729,E1 Q1,UG,NA,E1,Control,NA,3.5276709116262603,1,15/06/2009,large,5.833695652173914,19.301655841775318,0.21659633633733041,0.5122568653973146,Training
Q1,Q1_21,2,1934,-0.2876820724517902,0.10514930042132035,0.0030934003614489,0,0.1136819945430527,0.06441801292693002,0.0585,0.1136819945430527,E1 Q1,UG,NA,E1,Control,NA,-0.4917871970869908,1,15/06/1934,large,5.885869565217392,13.494498043932886,0.2552908107325572,-0.2486446895692447,Training
Q1,Q1_22,2,1935,-0.3147303413397474,1.834264499369065,1.65e-4,0.00910649362076397,0.5838902705733299,10.86994847714986,0.02713,0.5838902705733299,E1 Q1,UG,NA,E1,Control,NA,-0.17122603133873315,1,15/06/1935,large,6.376086956521739,20.133364914530212,0.6188576430710441,0.6212342255396754,Training
Q1,Q1_22,3,1936,1.0341494604810189,1.405535948978867,0.01836052867574856,0.02205198266580013,0.18709330618853276,7.1590262853600954,4.4e-4,0.18709330618853276,E1 Q1,UG,NA,E1,Control,NA,-0.3147303413397474,1,15/06/1936,large,5.503260869565217,19.544077847275872,-0.028468668165774546,0.5440209894946514,Training
Q1,Q1_22,4,1937,-2.098321516541568e-14,3.982072753299053,1.899669808083772e-5,0.01893024725507527,0.04514485724073499,8.968827189236594,0.00492999999999999,0.04514485724073499,E1 Q1,UG,NA,E1,Control,NA,1.0341494604810189,1,15/06/1937,large,5.8119565217391305,9.581423484894136,0.20047363867265208,-0.7613678874439267,Training
Q1,Q1_22,5,1938,0.4829170250577052,3.1381686457786024,0.01857944472047372,0.01599140508546134,0.0542573462776835,9.461316523271032,0.01145,0.0542573462776835,E1 Q1,UG,NA,E1,Control,NA,-2.098321516541568e-14,1,15/06/1938,large,5.920652173913044,10.650851682563621,0.2810871269960424,-0.6212426132806992,Training
Q1,Q1_22,6,1939,-1.3862943611199186,3.002839248987255,7.625e-4,0.02056773728083791,0.04633578350274223,21.277877298087105,0.01571,0.04633578350274223,E1 Q1,UG,NA,E1,Control,NA,0.4829170250577052,1,15/06/1939,large,6.866304347826088,22.490913930606194,0.9824244754095323,0.9301396788939104,Training
Q1,Q1_22,8,1941,1.3307663203546787,3.297854644738033,0.0335275087431552,0.00810338080941318,0.1297592414673312,3.013820344070583,0.01683999999999999,0.1297592414673312,E1 Q1,UG,NA,E1,Control,NA,0.6200754911471669,1,15/06/1941,large,7.528260869565217,22.99485305390871,1.4733606192989734,0.9961699256820782,Training
Q1,Q1_22,9,1942,1.322244319796933,3.1255745987390138,0.00380599662965258,0.00840000544881953,0.1040095096990539,8.128374060407166,0.01804999999999999,0.1040095096990539,E1 Q1,UG,NA,E1,Control,NA,1.3307663203546787,1,15/06/1942,large,4.918478260869565,12.7279345720459,-0.46216923534561033,-0.3490861375278453,Training
Q1,Q1_22,13,1946,0.9343281998984523,1.382905866091874,0.05490641886486615,0.00199399421546097,0.35728169206453675,3.5892439855077556,0.04835,0.35728169206453675,E1 Q1,UG,NA,E1,Control,NA,0.6250403239458617,1,15/06/1946,large,4.833695652173912,9.214294388958244,-0.5250477562378553,-0.809472159739554,Training
Q1,Q1_22,14,1947,1.6982572962837599,0.6219094851014257,0.1725252036438451,6.629993426283302e-4,0.4824453430378307,4.574910848831955,4.4e-4,0.4824453430378307,E1 Q1,UG,NA,E1,Control,NA,0.9343281998984523,1,15/06/1947,large,4.859782608695651,13.998664773195113,-0.5057005190402415,-0.18258461997710068,Training
Q1,Q1_22,17,1950,0.8288691535944998,0.5911294224194388,0.5684246069896373,1.867170579578291e-4,0.24392523925589343,2.6617266175702596,4.1e-4,0.24392523925589343,E1 Q1,UG,NA,E1,Control,NA,0.5065418049342454,1,15/06/1950,large,5.882608695652174,17.155407431295757,0.25287240608285566,0.2310377544778294,Training
Q1,Q1_22,18,1951,0.8765937354003815,0.28203212271521366,0.22593657177001408,4.478466128866531e-4,0.07960431252599275,5.474498568980033,0.01686999999999999,0.07960431252599275,E1 Q1,UG,NA,E1,Control,NA,0.8288691535944998,1,15/06/1951,large,6.122282608695652,13.56501294745829,0.4306251478359295,-0.23940524721058654,Training
Q1,Q1_22,19,1952,1.9000637358899453,1.865197080300612,0.9486405501125564,0.00182332071034387,0.41289427679839186,5.009804751535468,4.4e-4,0.41289427679839186,E1 Q1,UG,NA,E1,Control,NA,0.8765937354003815,1,15/06/1952,large,5.1304347826086945,11.51363108435072,-0.3049729331150016,-0.5081941632012418,Training
Q1,Q1_22,22,1955,1.2369285940736272,0.7624153025784821,0.3172165738753717,1.504287958056901e-4,0.5043267472828584,2.582571208095608,4.1e-4,0.5043267472828584,E1 Q1,UG,NA,E1,Control,NA,1.55478157123588,1,15/06/1955,large,5.005434782608695,14.472941307660397,-0.397678444686899,-0.12044100943273683,Training
Q1,Q1_22,23,1956,-0.3301043381535866,0.7962208194867466,1.3499223754588356,0.0116675,0.9625960196513028,1.2292960922564131,4.1e-4,0.9625960196513028,E1 Q1,UG,NA,E1,Control,NA,1.2369285940736272,1,15/06/1956,large,6.195652173913043,11.962020577015362,0.48503925245421703,-0.449442485689404,Training
Q1,Q1_3,2,1933,1.3605102496292816,0.02831092736845331,0,0,0.348415280108189,2.1360240439297278,0.13594,0.348415280108189,E1 Q1,UG,NA,E1,Control,NA,2.784069252612216,1,15/06/1933,large,4.7565217391304335,9.726112941651879,-0.5822833329474619,-0.7424094853362491,Training
Q1,Q1_3,3,1934,1.7999520304893641,0.08141621613125838,0.1228966651345824,0,0.05309416761495409,0.18521665541116733,0.18305,0.05309416761495409,E1 Q1,UG,NA,E1,Control,NA,1.3605102496292816,1,15/06/1934,large,5.885869565217392,13.494498043932886,0.2552908107325572,-0.2486446895692447,Training
Q1,Q1_3,4,1935,2.7321680215056503,0.2730915375561989,0.0778875,0,3.5072819015269345e-10,4.146896213169196,0.16846999999999998,3.5072819015269345e-10,E1 Q1,UG,NA,E1,Control,NA,1.7999520304893641,1,15/06/1935,large,6.376086956521739,20.133364914530212,0.6188576430710441,0.6212342255396754,Training
Q1,Q1_3,5,1936,3.0587038233060344,0.1823862367357466,0.19082,0,0.03437677471189009,2.2885932970238048,0.05228999999999999,0.03437677471189009,E1 Q1,UG,NA,E1,Control,NA,2.7321680215056503,1,15/06/1936,large,5.503260869565217,19.544077847275872,-0.028468668165774546,0.5440209894946514,Training
Q1,Q1_3,6,1937,2.3604736323704345,0.3168283045548397,0.22547650520460935,0,4.791466018640019e-5,4.847602468185339,0.0685,4.791466018640019e-5,E1 Q1,UG,NA,E1,Control,NA,3.0587038233060344,1,15/06/1937,large,5.8119565217391305,9.581423484894136,0.20047363867265208,-0.7613678874439267,Training
Q1,Q1_3,7,1938,2.737151947730843,0.4882933900018986,0.7252961961878847,0,0.0018599999707047,2.2987395500052665,0.04868,0.0018599999707047,E1 Q1,UG,NA,E1,Control,NA,2.3604736323704345,1,15/06/1938,large,5.920652173913044,10.650851682563621,0.2810871269960424,-0.6212426132806992,Training
Q1,Q1_3,8,1939,2.743301418123208,0.5135627383201993,1.2889398320599563,5.021614944789781e-6,0,1.6159976997726622,0.03114999999999999,0,E1 Q1,UG,NA,E1,Control,NA,2.737151947730843,1,15/06/1939,large,6.866304347826088,22.490913930606194,0.9824244754095323,0.9301396788939104,Training
Q1,Q1_3,9,1940,3.220659771411843,0.3564976813102423,0.4082612910292852,0,5.002580645207609e-6,0.3828269599246451,0.06398,5.002580645207609e-6,E1 Q1,UG,NA,E1,Control,NA,2.743301418123208,1,15/06/1940,large,5.9880434782608685,9.79528017067817,0.33106748975654243,-0.7333466263696153,Training
Q1,Q1_3,10,1941,3.060684674080891,0.32149635095957435,0.7401846538289482,0.003825,0.02944750003882743,2.6508243151537174,0.09976000000000002,0.02944750003882743,E1 Q1,UG,NA,E1,Control,NA,3.220659771411843,1,15/06/1941,large,7.528260869565217,22.99485305390871,1.4733606192989734,0.9961699256820782,Training
Q1,Q1_3,11,1942,1.3332899054839862,0.1791172288179145,0.9642553171548262,1.025e-4,0.00142530092955758,2.373202540771097,0.16837999999999995,0.00142530092955758,E1 Q1,UG,NA,E1,Control,NA,3.060684674080891,1,15/06/1942,large,4.918478260869565,12.7279345720459,-0.46216923534561033,-0.3490861375278453,Training
Q1,Q1_3,15,1946,1.7527399728392015,0.2808112358708085,7.966488238185049,0.41520137182986666,0,0.0976773234983858,5.2e-4,0,E1 Q1,UG,NA,E1,Control,NA,2.61606100442541,1,15/06/1946,large,4.833695652173912,9.214294388958244,-0.5250477562378553,-0.809472159739554,Training
Q1,Q1_3,16,1947,2.1067633906110066,0.2072221236813012,10.141402135300568,1.5044916330728475,0,6.844116225927463,0.053,0,E1 Q1,UG,NA,E1,Control,NA,1.7527399728392015,1,15/06/1947,large,4.859782608695651,13.998664773195113,-0.5057005190402415,-0.18258461997710068,Training
Q1,Q1_3,19,1950,1.2585220382558628,0.16758167243814406,11.152045705078953,0.39018150213641944,9.691537880698424e-5,0.7296638076308548,0,9.691537880698424e-5,E1 Q1,UG,NA,E1,Control,NA,1.5575434684719967,1,15/06/1950,large,5.882608695652174,17.155407431295757,0.25287240608285566,0.2310377544778294,Training
Q1,Q1_3,20,1951,1.2817606011165956,0,6.288024914332349,0.22706640038799217,0,0.1307796653521039,0.00143,0,E1 Q1,UG,NA,E1,Control,NA,1.2585220382558628,1,15/06/1951,large,6.122282608695652,13.56501294745829,0.4306251478359295,-0.23940524721058654,Training
Q1,Q1_3,21,1952,1.9314161538362904,7.855355745052765e-4,5.600266609827318,0.14953995486056665,0,0.5580024512887527,0.00622,0,E1 Q1,UG,NA,E1,Control,NA,1.2817606011165956,1,15/06/1952,large,5.1304347826086945,11.51363108435072,-0.3049729331150016,-0.5081941632012418,Training
Q1,Q1_3,24,1955,2.0992426890066045,0.00827762777774325,5.084634175960645,0.00518427225266915,0.05908142195403946,0.14244719308586593,1.4e-4,0.05908142195403946,E1 Q1,UG,NA,E1,Control,NA,2.2098113697903496,1,15/06/1955,large,5.005434782608695,14.472941307660397,-0.397678444686899,-0.12044100943273683,Training
Q1,Q1_3,25,1956,2.3406265793201886,0.08827163370462039,7.594587675549787,0,1.4499999752362678e-4,0.00334760985518622,0,1.4499999752362678e-4,E1 Q1,UG,NA,E1,Control,NA,2.0992426890066045,1,15/06/1956,large,6.195652173913043,11.962020577015362,0.48503925245421703,-0.449442485689404,Training
Q1,Q1_4,3,1934,0.3779397533177539,0.12395952717905824,0.03194010165446741,0,0.16117011261536893,0.4508796509197257,0.09337,0.16117011261536893,E1 Q1,UG,NA,E1,Control,NA,2.0635824944948378,1,15/06/1934,large,5.885869565217392,13.494498043932886,0.2552908107325572,-0.2486446895692447,Training
Q1,Q1_4,2,2008,3.164528908712367,0,3.34021623654442e-6,0.03375222273227749,0.00823249999999988,35.690881825114644,0.16239,0.00823249999999988,E1 Q1,UG,NA,E1,Control,NA,4.053180716650609,1,15/06/2008,large,5.876086956521739,13.431707851540196,0.24803559678345188,-0.2568719767709113,Training
Q1,Q1_4,3,2009,2.8533358932121646,0,0.08022355311269755,0,0.01778533041559196,46.357580111175835,0.01841,0.01778533041559196,E1 Q1,UG,NA,E1,Control,NA,3.164528908712367,1,15/06/2009,large,5.833695652173914,19.301655841775318,0.21659633633733041,0.5122568653973146,Training
Q1,Q1_5,2,1933,0.1462788537658435,0.03875545994507451,0,0,3.066770669690418,11.838864501071969,0.13594,3.066770669690418,E1 Q1,UG,NA,E1,Control,NA,-0.49345775414509946,1,15/06/1933,large,4.7565217391304335,9.726112941651879,-0.5822833329474619,-0.7424094853362491,Training
Q1,Q1_5,2,2008,-1.3862943611198906,0,9.1447745885374e-5,0,0.04745486273307053,59.15070838414886,0.04801,0.04745486273307053,E1 Q1,UG,NA,E1,Control,NA,2.981800847248515,1,15/06/2008,large,5.876086956521739,13.431707851540196,0.24803559678345188,-0.2568719767709113,Training
Q1,Q1_6,2,2008,2.9701909672237807,0,0.00280863916371469,0,0.00208739504514564,59.098806017971185,0.0787,0.00208739504514564,E1 Q1,UG,NA,E1,Control,NA,3.354732301692622,1,15/06/2008,large,5.876086956521739,13.431707851540196,0.24803559678345188,-0.2568719767709113,Training
Q1,Q1_6,3,2009,3.14529491086282,0,0.00106277999468349,0,0.00270580976938172,59.96754874578479,0.0153,0.00270580976938172,E1 Q1,UG,NA,E1,Control,NA,2.9701909672237807,1,15/06/2009,large,5.833695652173914,19.301655841775318,0.21659633633733041,0.5122568653973146,Training
Q1,Q1_8,2,1933,3.9246506560462793,0,0,0.0068855134433349,9.001441384350673e-5,1.811847260087017,0.02009,9.001441384350673e-5,E1 Q1,UG,NA,E1,Control,NA,3.3543088748346994,1,15/06/1933,large,4.7565217391304335,9.726112941651879,-0.5822833329474619,-0.7424094853362491,Training
Q1,Q1_8,3,1934,2.4451495796139135,0,0,0.00185877090042405,6.0221179040546005e-5,0.9933421867251946,0,6.0221179040546005e-5,E1 Q1,UG,NA,E1,Control,NA,3.9246506560462793,1,15/06/1934,large,5.885869565217392,13.494498043932886,0.2552908107325572,-0.2486446895692447,Training
Q1,Q1_8,4,1935,2.52465318580284,0.0116918982895625,0,0.37871376034105064,3.1619148340764785e-4,5.687965257752794,0,3.1619148340764785e-4,E1 Q1,UG,NA,E1,Control,NA,2.4451495796139135,1,15/06/1935,large,6.376086956521739,20.133364914530212,0.6188576430710441,0.6212342255396754,Training
Q1,Q1_8,5,1936,3.228302374406833,0.01580132963877312,0.0108675,0.05534650263521272,0.00590327309832614,4.5746573781440825,0.00146,0.00590327309832614,E1 Q1,UG,NA,E1,Control,NA,2.52465318580284,1,15/06/1936,large,5.503260869565217,19.544077847275872,-0.028468668165774546,0.5440209894946514,Training
Q1,Q1_8,6,1937,3.2070146373602375,0,0.0031075,0.23146440686097633,1.5000000000413535e-5,4.801827084446482,0.00143,1.5000000000413535e-5,E1 Q1,UG,NA,E1,Control,NA,3.228302374406833,1,15/06/1937,large,5.8119565217391305,9.581423484894136,0.20047363867265208,-0.7613678874439267,Training
Q1,Q1_8,7,1938,2.6582040093346544,0.01189330886778983,0.01531319209423499,0.16537197818345784,1.2750861782932462e-5,12.610019180396687,0.00143,1.2750861782932462e-5,E1 Q1,UG,NA,E1,Control,NA,3.2070146373602375,1,15/06/1938,large,5.920652173913044,10.650851682563621,0.2810871269960424,-0.6212426132806992,Training
Q1,Q1_8,8,1939,2.7089158532057844,0,0.0031075,0.3221715545212536,1.0000476993665722e-5,16.352141149823655,0.00958,1.0000476993665722e-5,E1 Q1,UG,NA,E1,Control,NA,2.6582040093346544,1,15/06/1939,large,6.866304347826088,22.490913930606194,0.9824244754095323,0.9301396788939104,Training
Q1,Q1_8,9,1940,2.516034129494276,0.00870549955892413,0.01279259709391575,0.24116163005227237,4.99999994489518e-6,7.680283048378827,0.14552,4.99999994489518e-6,E1 Q1,UG,NA,E1,Control,NA,2.7089158532057844,1,15/06/1940,large,5.9880434782608685,9.79528017067817,0.33106748975654243,-0.7333466263696153,Training
Q1,Q1_8,10,1941,2.0303348466866162,0.02578667094173383,0.02527756423436541,0.06616920010218698,0.00997805868535913,12.392138657327276,0.00999,0.00997805868535913,E1 Q1,UG,NA,E1,Control,NA,2.516034129494276,1,15/06/1941,large,7.528260869565217,22.99485305390871,1.4733606192989734,0.9961699256820782,Training
Q1,Q1_8,11,1942,2.5251366639352932,0,0.01662412591386258,0.06219999988218635,9.500591782575376e-4,7.37136998999422,0.02155,9.500591782575376e-4,E1 Q1,UG,NA,E1,Control,NA,2.0303348466866162,1,15/06/1942,large,4.918478260869565,12.7279345720459,-0.46216923534561033,-0.3490861375278453,Training
Q1,Q1_8,15,1946,2.0600467381958016,0,8.129985064751321e-6,0.04955617518473947,0.00728749953809775,15.893585639849954,0,0.00728749953809775,E1 Q1,UG,NA,E1,Control,NA,1.8591825031249476,1,15/06/1946,large,4.833695652173912,9.214294388958244,-0.5250477562378553,-0.809472159739554,Training
Q1,Q1_8,16,1947,2.5271796913252462,0,0.0999783139156666,0.22216636509100937,0.0145544952654393,4.3167999058125375,0,0.0145544952654393,E1 Q1,UG,NA,E1,Control,NA,2.0600467381958016,1,15/06/1947,large,4.859782608695651,13.998664773195113,-0.5057005190402415,-0.18258461997710068,Training
Q1,Q1_8,19,1950,3.3821802693994636,0,0.15645450149809756,0.001167846584187,0.06604070054513969,1.1971751437964149,0.00165,0.06604070054513969,E1 Q1,UG,NA,E1,Control,NA,2.385377137342627,1,15/06/1950,large,5.882608695652174,17.155407431295757,0.25287240608285566,0.2310377544778294,Training
Q1,Q1_8,20,1951,3.116993549342872,0,0.7643365279467111,0.1871028751082264,7.569276966538401e-6,0.7537463172709956,0.00165,7.569276966538401e-6,E1 Q1,UG,NA,E1,Control,NA,3.3821802693994636,1,15/06/1951,large,6.122282608695652,13.56501294745829,0.4306251478359295,-0.23940524721058654,Training
Q1,Q1_8,21,1952,3.907206789401789,0,0.3750233155933708,0.4855772599688493,1.912476278675967e-10,1.6596043103655715,4.1e-4,1.912476278675967e-10,E1 Q1,UG,NA,E1,Control,NA,3.116993549342872,1,15/06/1952,large,5.1304347826086945,11.51363108435072,-0.3049729331150016,-0.5081941632012418,Training
Q1,Q1_8,24,1955,3.7446937538995795,0,0.06208459092658752,0.00218160222283232,2.487549667762327e-10,0.7393023718636073,0.00143,2.487549667762327e-10,E1 Q1,UG,NA,E1,Control,NA,4.264137582168759,1,15/06/1955,large,5.005434782608695,14.472941307660397,-0.397678444686899,-0.12044100943273683,Training
Q1,Q1_8,25,1956,4.303997476591044,0.0415844519770519,0.1920813616349347,3.62950205552599e-4,0,0.00274609474690093,0.00143,0,E1 Q1,UG,NA,E1,Control,NA,3.7446937538995795,1,15/06/1956,large,6.195652173913043,11.962020577015362,0.48503925245421703,-0.449442485689404,Training
Q1,Q1_9,2,1933,2.5536008169569695,0.4917692144662292,0,4.0671311679530087e-4,9.288588025077278e-4,2.0267950484431543,0.13635,9.288588025077278e-4,E1 Q1,UG,NA,E1,Control,NA,2.4098558479316856,1,15/06/1933,large,4.7565217391304335,9.726112941651879,-0.5822833329474619,-0.7424094853362491,Training
Q1,Q1_9,3,1934,2.3724213007423933,0.2837034791489423,0.01398,3.117883557493792e-4,2.580565574703575e-4,1.6875651230296556,0.04678,2.580565574703575e-4,E1 Q1,UG,NA,E1,Control,NA,2.5536008169569695,1,15/06/1934,large,5.885869565217392,13.494498043932886,0.2552908107325572,-0.2486446895692447,Training
Q1,Q1_9,4,1935,3.251902734979053,2.050818691084904,0.01110499188237676,0.04607927566374405,3.006299087773999e-4,8.765258004343108,0.13638,3.006299087773999e-4,E1 Q1,UG,NA,E1,Control,NA,2.3724213007423933,1,15/06/1935,large,6.376086956521739,20.133364914530212,0.6188576430710441,0.6212342255396754,Training
Q1,Q1_9,5,1936,2.555933982265303,1.89080495791803,0.04887657418371272,7.478160305024464e-4,3.6507838701829937e-4,1.1446532657892423,0.04813,3.6507838701829937e-4,E1 Q1,UG,NA,E1,Control,NA,3.251902734979053,1,15/06/1936,large,5.503260869565217,19.544077847275872,-0.028468668165774546,0.5440209894946514,Training
Q1,Q1_9,6,1937,2.660661124947922,1.0277193196234575,0.05050396184476944,4.628572877831755e-4,0.00197701097555637,2.40610385213472,0.04708,0.00197701097555637,E1 Q1,UG,NA,E1,Control,NA,2.555933982265303,1,15/06/1937,large,5.8119565217391305,9.581423484894136,0.20047363867265208,-0.7613678874439267,Training
Q1,Q1_9,7,1938,3.217429535730593,1.5892364808714623,0.093161735737066,1.7590786775770886e-4,6.933208077750181e-5,1.6341790558999827,0.05157,6.933208077750181e-5,E1 Q1,UG,NA,E1,Control,NA,2.660661124947922,1,15/06/1938,large,5.920652173913044,10.650851682563621,0.2810871269960424,-0.6212426132806992,Training
