quad,year,trackID,age,allEdge,area,W.ARTR,W.HECO,W.POSE,W.PSSP,W.allcov,W.allpts,Treatment,Period,species,Treatment2,Treatment3,pid
Q1,1950,5,19,0,47.5450352356218,1.3949374988442283e-15,0,0.06392920626214994,2.276680844871038e-4,0.09535587102318882,0.39313,Control,Historical,ARTR,Control,Control,Q1_5
Q1,1950,7,18,0,182.60507288768,8.38440428196918e-17,3.359177214734606,0.0020193586596367434,0.2075556120927204,1.2408548423534245,0,Control,Historical,ARTR,Control,Control,Q1_7
Q1,1951,2,20,0,104.77532480877,0,0.3743549819028369,0.0011244503747377202,0.024105958471382583,0.9364664981277764,0.006469999999999999,Control,Historical,ARTR,Control,Control,Q1_2
Q1,1951,23,7,0,4.21784021360973,0.07352556402311211,6.9813884538376465,0.0028668075882014956,0.12835467312660345,0.010915016289176684,0.09477000000000001,Control,Historical,ARTR,Control,Control,Q1_23
Q1,1951,26,2,0,30.7117206057551,0.07571579534208582,3.3951584530092536,5.30235664477311e-4,0,0.219000108072756,0.061970000000000004,Control,Historical,ARTR,Control,Control,Q1_26
Q1,1951,4,20,0,25.6663713024021,0.10913793424715916,1.7859594389884639,0.0011228660428795267,0.0012436647505361844,0.06267816611949106,3.3e-4,Control,Historical,ARTR,Control,Control,Q1_4
Q1,1951,5,20,0,32.8425309078423,7.642597665835636e-16,0.0778875,0.006865129186564179,0,0.14839824051493056,0.37783,Control,Historical,ARTR,Control,Control,Q1_5
Q1,1951,7,19,0,122.333200661759,0,0.1886812169653263,0.23436090123924208,2.46423724629422e-5,1.156416189708925,0,Control,Historical,ARTR,Control,Control,Q1_7
Q1,1952,2,21,0,210.191200787845,0.07235048321360296,0.9302792666384252,0.057686585817909634,1.2674689708396578,1.7765731899983306,0.003,Control,Historical,ARTR,Control,Control,Q1_2
Q1,1952,23,8,0,11.9061798548233,0.1581832423768209,5.570190122087612,0.014980336294040298,0.09567712856739559,0.031448592005170334,0.19443999999999997,Control,Historical,ARTR,Control,Control,Q1_23
Q1,1952,27,3,0,48.1059259237889,0.0036259930324331396,3.732871387490206,0.037431153062298515,7.998882517092292e-4,0.006884624865987674,2.2e-4,Control,Historical,ARTR,Control,Control,Q1_27
Q1,1952,28,1,0,0.25,0.4460292126213697,1.2868969087583877,0.003375122828727104,0.003342760426519453,0.6901434794135585,0.15135,Control,Historical,ARTR,Control,Control,Q1_28
Q1,1952,29,1,0,0.25,0.8039444047521761,0.16727135083995232,0.16651420062646588,0.0030448368526402405,0.22046339058574754,0.0634,Control,Historical,ARTR,Control,Control,Q1_29
Q1,1952,30,1,0,0.25,0.6324128856916439,0.24654088132083385,0.09804896333493089,0.004102852924799417,0.3154470345897955,0.062380000000000005,Control,Historical,ARTR,Control,Control,Q1_30
Q1,1952,4,21,0,47.6785369697654,0.035128177412359365,4.5735016756995845,0.00203651705882077,8.027515985958089e-4,0.8367175690890843,0.00196,Control,Historical,ARTR,Control,Control,Q1_4
Q1,1952,5,21,0,58.0056355662612,0,0.010097699240543481,0.09196097481251411,2.6054214808485503e-4,0.49455053645065356,0.01673,Control,Historical,ARTR,Control,Control,Q1_5
Q1,1952,7,20,0,258.063999604709,0,1.277954983422983,0.09468410411223832,7.170626608886341e-5,0.4534923339526911,0.0153,Control,Historical,ARTR,Control,Control,Q1_7
Q1,1954,2,23,0,223.528029849345,0,1.146138571757983,0.003903459888377623,0.02069191116147145,0.3101843308968345,0.00961,Control,Historical,ARTR,Control,Control,Q1_2
Q1,1954,23,10,0,51.1779708680151,0.15415397565613262,14.962633734866577,0,0.12304496463849571,5.720264934290845e-6,0.13594,Control,Historical,ARTR,Control,Control,Q1_23
Q1,1954,4,23,0,68.8308311863997,0.11062925016673758,1.0190784739250938,1.6457237989035632e-5,0.0028193241181624852,0.0050556832795065985,4.1e-4,Control,Historical,ARTR,Control,Control,Q1_4
Q1,1954,7,22,0,91.5679581074151,0,1.5396812118583463,5.052275432666478e-4,0.05940975805339113,0.6545554655757339,0,Control,Historical,ARTR,Control,Control,Q1_7
Q1,1955,2,24,0,233.381921391138,0,0.35294010200179715,0.0022696950188297515,0.3100512118106621,0.5473378373949966,0.00633,Control,Historical,ARTR,Control,Control,Q1_2
Q1,1955,23,11,0,42.9744712597627,0.1251817795873209,2.8640723145464837,5.5960929464594205e-5,0.005286025605244239,0.001473125999826856,0.00429,Control,Historical,ARTR,Control,Control,Q1_23
Q1,1955,4,24,0,45.4634386995665,0.1266573578732632,0.4500809056012469,3.1958094008642177e-4,0,0.003766446670694593,0,Control,Historical,ARTR,Control,Control,Q1_4
Q1,1955,7,23,0,210.523632162045,0.011981097129857822,6.076803404071778,4.410899717521944e-4,1.581997584590544e-4,0.4702808800618481,0,Control,Historical,ARTR,Control,Control,Q1_7
Q1,1956,2,25,0,219.859928852244,0,0.24714598399381862,0.0011367355454155207,0.05232072891831985,0.13210266983719254,0.005229999999999999,Control,Historical,ARTR,Control,Control,Q1_2
Q1,1956,23,12,0,54.844473621751,0.11628897631980514,2.316807605257356,0,0.02142129269409762,2.7225119239138753e-5,0,Control,Historical,ARTR,Control,Control,Q1_23
Q1,1956,31,1,0,78.0954030756159,0.20313786648730095,1.9730731420522822,0,0,0.38543654265861493,0,Control,Historical,ARTR,Control,Control,Q1_31
Q1,1956,4,25,0,68.8602937245089,0.3182703318891403,0.18365373948298672,0,1.45e-4,0.004735279683676229,0,Control,Historical,ARTR,Control,Control,Q1_4
Q1,1956,7,24,0,239.375030346956,0.06449653036576357,10.682475611049114,2.614891861943219e-4,0.02957684752611693,0.2303068073914121,0,Control,Historical,ARTR,Control,Control,Q1_7
Q10,1930,6,NA,0,86.3122157215389,0,2.729514320265376,0,0.19199268980439063,2.1595785109732386,0.92215,Control,Historical,ARTR,Control,Control,Q10_6
Q10,1930,7,NA,0,0.25,0.0517936458912125,8.141652635590798e-4,0.0655674916244508,1.4184899860992153,0.3651529183335133,4.1e-4,Control,Historical,ARTR,Control,Control,Q10_7
Q10,1931,6,2,0,193.582155907661,0,0.9949460185244831,0,0.009887170644838152,0.9739002551948817,0.42463999999999996,Control,Historical,ARTR,Control,Control,Q10_6
Q10,1932,6,3,0,208.605704566671,0,0.8895354698504433,0,0.3541500049943976,0.18915496829727832,0.09348000000000001,Control,Historical,ARTR,Control,Control,Q10_6
Q10,1933,6,4,0,295.137001003955,0,0.7202806506368582,0,0.2946152928036275,0.14874304182372283,0.19846,Control,Historical,ARTR,Control,Control,Q10_6
Q10,1934,6,5,0,166.10904831868,0,0.4785319990411105,0.04616724570929259,0.07707148031960141,0.33491786192984796,0.32022999999999996,Control,Historical,ARTR,Control,Control,Q10_6
Q10,1934,8,1,0,0.25,0,0,0,0.14527287519556328,0.002983407142596347,0.09334,Control,Historical,ARTR,Control,Control,Q10_8
Q10,1934,9,1,0,0.25,0,0.8693516782119652,0.003096498501868984,0.7217783608829651,1.3166209549353178,0,Control,Historical,ARTR,Control,Control,Q10_9
Q10,1935,10,1,0,0.25,0.001475,0.011677821188105182,0.008351945842371875,0.6084677714671508,0.0011139338922584855,0.061970000000000004,Control,Historical,ARTR,Control,Control,Q10_10
Q10,1935,11,1,0,0.25,0.0089175,0,0,0.027796934163869677,0.026639942157146452,4.4e-4,Control,Historical,ARTR,Control,Control,Q10_11
Q10,1935,12,1,0,0.25,0.0089175,0,0,0.08401096897724168,0.006170513028942443,8.5e-4,Control,Historical,ARTR,Control,Control,Q10_12
Q10,1935,13,1,0,0.25,7.375e-4,0.4374877824344151,1.6763315083795747,0.46150662149117283,0.18688469675258412,0.20818,Control,Historical,ARTR,Control,Control,Q10_13
Q10,1935,14,1,0,0.25,7.375e-4,0.008923114800306126,0.0028171774494976064,0.004647413095771969,0.02856090539613508,0.05464000000000001,Control,Historical,ARTR,Control,Control,Q10_14
Q10,1935,15,1,0,0.25,0.00818,3.859863756377132,0.5032470010074891,2.3504771483720157,2.9603267366278456,0.22468999999999997,Control,Historical,ARTR,Control,Control,Q10_15
Q10,1935,16,1,0,0.25,0.00818,1.263955906203389,0.0673715465282186,0.48967695687391766,1.631106262462691,0.44865999999999995,Control,Historical,ARTR,Control,Control,Q10_16
Q10,1935,6,6,0,260.616664250667,0,1.3509004303224865,0.6060662716515011,0.0878852640091913,0.5186014726752367,0.06534999999999999,Control,Historical,ARTR,Control,Control,Q10_6
Q10,1936,19,1,0,0.25,0.4249601385107167,0.1061704788093932,0,1.4694118910838962,0.002729290125154868,1.2675599999999998,Control,Historical,ARTR,Control,Control,Q10_19
Q10,1936,6,7,0,319.067532485439,7.374999999988259e-4,0.4162887198009537,1.522463982826491,0.08988404956710823,0.5475489988144575,2.7973300000000005,Control,Historical,ARTR,Control,Control,Q10_6
