quad,pid,age,year,area,W.ARTR,W.HECO,W.POSE,W.PSSP,W.allcov,W.allpts,W.intra,QuadName,Grazing,paddock,Group,Treatment,PrecipGroup,area0,climate,date_reformat,size_class,TAVG,VWC,TAVG_scaled,VWC_scaled,Split
Q1,Q1_2,6,1938,-0.1267027555142305,0.7733080810294265,9.409624309464376e-10,4.471748364282903e-5,3.19885287270214e-5,0.22450992132434425,0,9.409624309464376e-10,E1 Q1,UG,NA,E1,Control,NA,-0.29867640375299387,1,15/06/1938,large,9.033876811594208,10.154507256350687,0.4940982147101555,-0.36054991465280456,Training
Q1,Q1_2,2,2008,4.100470283344646,0,0.00475477192209982,0.00457102505901909,0.02796695488879697,0.35559110804184324,0.0227,0.00475477192209982,E1 Q1,UG,NA,E1,Control,NA,4.2654990815395175,1,15/06/2008,large,8.647463768115935,10.080580006402817,0.2785193933639523,-0.3787831503069747,Training
Q1,Q1_2,3,2009,3.472661191907954,0,0.01633304379789508,0,0.01100491599583991,0.1800546123334247,0.00332,0.01633304379789508,E1 Q1,UG,NA,E1,Control,NA,4.100470283344646,1,15/06/2009,large,8.288586956521735,10.048721389694306,0.07830296341232902,-0.38664068141318775,Training
Q1,Q1_22,6,1941,-0.349666870666587,15.980490013406062,0.07788749932528147,0.00289693560649651,0.06998954269184476,0.06252378579166669,0.37978,0.07788749932528147,E1 Q1,UG,NA,E1,Control,NA,-0.9161423669666023,1,15/06/1941,large,9.44420289855073,11.88368778795065,0.7230180601621645,0.06593093163185859,Training
Q1,Q1_22,7,1942,0.2316293225764536,8.376067101986719,6.295197696459794e-15,8.677373995195207e-4,0.00996735380322617,0.11140330673998725,1.3844600000000002,6.295197696459794e-15,E1 Q1,UG,NA,E1,Control,NA,-0.349666870666587,1,15/06/1942,large,7.757246376811598,11.315997422117974,-0.21813054948424168,-0.07408282819456805,Training
Q1,Q1_22,11,1946,2.655149362200057,19.653583947458507,5.533111033558765e-6,0.04640592136321039,3.014333798268207e-4,0.2858465618929657,0.00143,5.533111033558765e-6,E1 Q1,UG,NA,E1,Control,NA,1.3671730604502925,1,15/06/1946,large,7.105797101449271,13.744307962548428,-0.5815723880031977,0.5248297291695317,Training
Q1,Q1_22,12,1947,2.5065705261668794,7.716989783931803,1.081415469216266e-4,0.03908204178883885,3.8463938940653224e-4,0.6049968817980155,4.1e-4,1.081415469216266e-4,E1 Q1,UG,NA,E1,Control,NA,2.655149362200057,1,15/06/1947,large,7.932246376811595,10.320939918702296,-0.12049850943716123,-0.31950137091084635,Training
Q1,Q1_22,15,1950,2.895545846680259,1.098087389949162,9.288556125616984e-5,0.02215128827942554,0.0512397597658751,0.14945347431465714,0.00143,9.288556125616984e-5,E1 Q1,UG,NA,E1,Control,NA,2.812281010195345,1,15/06/1950,large,8.19565217391304,10.37215523382376,0.026454892455648783,-0.30686975117156584,Training
Q1,Q1_22,16,1951,2.8113215821749153,0.7132992660839613,1.4704023948612576e-4,0.06061737715069913,3.60297755062362e-4,0.23639060564676437,0.00143,1.4704023948612576e-4,E1 Q1,UG,NA,E1,Control,NA,2.895545846680259,1,15/06/1951,large,8.113224637681165,12.14239954361636,-0.0195312133636234,0.12973896467628124,Training
Q1,Q1_22,17,1952,3.0797871479756096,1.481865125317644,6.822948886345737e-6,0.05500209599044933,7.119879398616922e-4,0.14774386610750312,0.00286,6.822948886345737e-6,E1 Q1,UG,NA,E1,Control,NA,2.8113215821749153,1,15/06/1952,large,6.877898550724636,10.418304681808333,-0.7087163904661665,-0.2954875644811918,Training
Q1,Q1_22,20,1955,3.238393040750598,47.885784464128385,1.3575343777599475e-4,0.00585665247581638,8.162711587995508e-4,0.21428704187382333,0,1.3575343777599475e-4,E1 Q1,UG,NA,E1,Control,NA,3.176370419426537,1,15/06/1955,large,8.285144927536228,10.363721052053917,0.07638266448800764,-0.3089499370822834,Training
Q1,Q1_22,21,1956,3.629074378309083,49.18498015100735,0,0.00117646993358758,0.06040092857039968,0.09902250584460524,0,0,E1 Q1,UG,NA,E1,Control,NA,3.238393040750598,1,15/06/1956,large,8.386231884057974,10.470462166015606,0.13277881184440038,-0.2826235704688288,Training
Q1,Q1_25,5,1940,-0.48377366865324484,0.5671670012034147,0.04360748220095577,0,0.6416343188664445,1.0551148927313097,0.13737,0.04360748220095577,E1 Q1,UG,NA,E1,Control,NA,-0.6931471805599813,1,15/06/1940,large,9.195108695652175,10.28824673899109,0.5840490590599495,-0.3275647365896576,Training
Q1,Q1_25,6,1941,-0.39734246555560176,0.2085489083739831,0.03854229036591824,3.575e-4,0.761153113517951,6.7274113420149035,0.51886,0.03854229036591824,E1 Q1,UG,NA,E1,Control,NA,-0.48377366865324484,1,15/06/1941,large,9.44420289855073,11.88368778795065,0.7230180601621645,0.06593093163185859,Training
Q1,Q1_25,7,1942,0.5497054456370156,0.1884750361243007,0.04405684764548925,0.003825,0.10265359270893842,1.1127223024325883,0.42918,0.04405684764548925,E1 Q1,UG,NA,E1,Control,NA,-0.39734246555560176,1,15/06/1942,large,7.757246376811598,11.315997422117974,-0.21813054948424168,-0.07408282819456805,Training
Q1,Q1_25,11,1946,2.683002748257763,0.30238979171256625,0.1994129374110172,2.427223163441683,0.14793662039284122,0.1915480067936781,0,0.1994129374110172,E1 Q1,UG,NA,E1,Control,NA,2.8310607234230396,1,15/06/1946,large,7.105797101449271,13.744307962548428,-0.5815723880031977,0.5248297291695317,Training
Q1,Q1_25,12,1947,3.0099795413624744,0.17481510317117566,0.17665901109161508,1.6450492419224227,0.6327564364438716,0.5616064407571224,0.51845,0.17665901109161508,E1 Q1,UG,NA,E1,Control,NA,2.683002748257763,1,15/06/1947,large,7.932246376811595,10.320939918702296,-0.12049850943716123,-0.31950137091084635,Training
Q1,Q1_25,15,1950,3.5734916202335145,0.2047982870248545,0.251667091175147,1.2528892235871976,0.260099698636452,0.2114928328626543,0,0.251667091175147,E1 Q1,UG,NA,E1,Control,NA,3.0773787176632013,1,15/06/1950,large,8.19565217391304,10.37215523382376,0.026454892455648783,-0.30686975117156584,Training
Q1,Q1_25,16,1951,2.1925985817839218,0.05897389014495453,1.012971305641692,1.096780452471701,0.06025776353023251,0.05389515792584029,0.37772,1.012971305641692,E1 Q1,UG,NA,E1,Control,NA,3.5734916202335145,1,15/06/1951,large,8.113224637681165,12.14239954361636,-0.0195312133636234,0.12973896467628124,Training
Q1,Q1_25,17,1952,3.1323774377376306,0,0.18831454223663743,0.9266165325598552,0.03864372166007238,0.2514362566534575,0.02009,0.18831454223663743,E1 Q1,UG,NA,E1,Control,NA,2.1925985817839218,1,15/06/1952,large,6.877898550724636,10.418304681808333,-0.7087163904661665,-0.2954875644811918,Training
Q1,Q1_25,20,1955,3.153208635521346,0,0.40432962411782064,0.05090796367742395,0.18290869315016103,0.01929440798466514,0,0.40432962411782064,E1 Q1,UG,NA,E1,Control,NA,3.224234291244398,1,15/06/1955,large,8.285144927536228,10.363721052053917,0.07638266448800764,-0.3089499370822834,Training
Q1,Q1_25,21,1956,3.673200911484849,0,5.960412876855545,0,0.07382058817995128,6.099748553419593e-4,0,5.960412876855545,E1 Q1,UG,NA,E1,Control,NA,3.153208635521346,1,15/06/1956,large,8.386231884057974,10.470462166015606,0.13277881184440038,-0.2826235704688288,Training
Q1,Q1_27,3,1938,-0.2000179589333241,0.4674635533601837,0.06780474821493887,0,9.609738144888505,3.0730920298266504,0.04967,0.06780474821493887,E1 Q1,UG,NA,E1,Control,NA,-0.6931471805599873,1,15/06/1938,large,9.033876811594208,10.154507256350687,0.4940982147101555,-0.36054991465280456,Training
Q1,Q1_27,4,1939,0.5078750754925428,0.5095042895570518,0.09402426507501178,0,8.52565870794583,2.0479065577745046,0.06241000000000001,0.09402426507501178,E1 Q1,UG,NA,E1,Control,NA,-0.2000179589333241,1,15/06/1939,large,7.948188405797105,10.362225263981953,-0.11160449336661812,-0.3093188545846122,Training
Q1,Q1_27,5,1940,-0.28768207245182886,0.5167113135160338,0.02338521177652116,0,13.015762774000066,0.4017252240136136,0.15179,0.02338521177652116,E1 Q1,UG,NA,E1,Control,NA,0.5078750754925428,1,15/06/1940,large,9.195108695652175,10.28824673899109,0.5840490590599495,-0.3275647365896576,Training
Q1,Q1_27,6,1941,-0.08311524215542958,0.3751968599048338,0.01176737800306313,0.0011975,11.737885296234444,1.8210899548951411,0.07785,0.01176737800306313,E1 Q1,UG,NA,E1,Control,NA,-0.28768207245182886,1,15/06/1941,large,9.44420289855073,11.88368778795065,0.7230180601621645,0.06593093163185859,Training
Q1,Q1_27,7,1942,0.2294396166375428,0.25903843766153367,0.02334595570083132,1.025e-4,1.955368696919044,1.49259336909704,0.16706,0.02334595570083132,E1 Q1,UG,NA,E1,Control,NA,-0.08311524215542958,1,15/06/1942,large,7.757246376811598,11.315997422117974,-0.21813054948424168,-0.07408282819456805,Training
Q1,Q1_27,11,1946,2.3530049226706615,0.2656344883965172,0.11476652204077877,0.24946816712417677,1.4788016512754003,0.07911684430817444,5.2e-4,0.11476652204077877,E1 Q1,UG,NA,E1,Control,NA,0.8432152997021889,1,15/06/1946,large,7.105797101449271,13.744307962548428,-0.5815723880031977,0.5248297291695317,Training
Q1,Q1_27,12,1947,2.4357688678427607,0.1916399033165415,0.6644385421533638,0.49536094346305326,2.0285730929790375,4.5151624744321035,0.01724999999999999,0.6644385421533638,E1 Q1,UG,NA,E1,Control,NA,2.3530049226706615,1,15/06/1947,large,7.932246376811595,10.320939918702296,-0.12049850943716123,-0.31950137091084635,Training
Q1,Q1_27,15,1950,2.5483639976667893,0.07924524623251537,1.4211576591567692,0.65665875094469806,1.22892621829503,2.680867872892351,0,1.4211576591567692,E1 Q1,UG,NA,E1,Control,NA,1.6873100650781263,1,15/06/1950,large,8.19565217391304,10.37215523382376,0.026454892455648783,-0.30686975117156584,Training
Q1,Q1_27,16,1951,2.9027366007992654,0.00283479189789378,0.32171146788011906,1.1221782062641417,1.5784612627057897,0.20381144764004117,0.0153,0.32171146788011906,E1 Q1,UG,NA,E1,Control,NA,2.5483639976667893,1,15/06/1951,large,8.113224637681165,12.14239954361636,-0.0195312133636234,0.12973896467628124,Training
Q1,Q1_27,17,1952,3.062156288571341,0,0.36984785248502056,1.073091191814984,2.3321803900025926,1.156602177643083,0.02009,0.36984785248502056,E1 Q1,UG,NA,E1,Control,NA,2.9027366007992654,1,15/06/1952,large,6.877898550724636,10.418304681808333,-0.7087163904661665,-0.2954875644811918,Training
Q1,Q1_27,20,1955,3.082604820834287,0.00343465374553396,0.5058166703736879,0.03621251088572136,2.8987679082608775,0.1150312303074324,1.4e-4,0.5058166703736879,E1 Q1,UG,NA,E1,Control,NA,3.5821750890299535,1,15/06/1955,large,8.285144927536228,10.363721052053917,0.07638266448800764,-0.3089499370822834,Training
Q1,Q1_27,21,1956,4.544719982994163,0.01556877155807812,2.045670829965597,0,1.072622969834533,0.00185706030995795,0,2.045670829965597,E1 Q1,UG,NA,E1,Control,NA,3.082604820834287,1,15/06/1956,large,8.386231884057974,10.470462166015606,0.13277881184440038,-0.2826235704688288,Training
Q1,Q1_29,5,1940,-0.2893063764391364,1.3567653978179135,0.16741490512274687,0.41647648245924385,6.83795828242812e-4,8.603165164264329,0.06238,0.16741490512274687,E1 Q1,UG,NA,E1,Control,NA,-0.6931471805599453,1,15/06/1940,large,9.195108695652175,10.28824673899109,0.5840490590599495,-0.3275647365896576,Training
Q1,Q1_29,6,1941,-0.39703426256973007,4.073750563427234,0.14861211903896668,0.2725509264849518,0.00951599543389969,0.5318253800106079,0,0.14861211903896668,E1 Q1,UG,NA,E1,Control,NA,-0.2893063764391364,1,15/06/1941,large,9.44420289855073,11.88368778795065,0.7230180601621645,0.06593093163185859,Training
Q1,Q1_29,7,1942,-0.30408434796590117,8.848662414669494,0.17366594889351822,0.0729891182343057,8.420177541789177e-4,0.4814102040456013,1.1e-4,0.17366594889351822,E1 Q1,UG,NA,E1,Control,NA,-0.39703426256973007,1,15/06/1942,large,7.757246376811598,11.315997422117974,-0.21813054948424168,-0.07408282819456805,Training
Q1,Q1_29,11,1946,2.8158855037905632,2.3843977623868353,1.4422240737507188,0.03299671077992046,4.514416632375312e-5,0.0580252154615329,0.00143,1.4422240737507188,E1 Q1,UG,NA,E1,Control,NA,2.008742482590437,1,15/06/1946,large,7.105797101449271,13.744307962548428,-0.5815723880031977,0.5248297291695317,Training
Q1,Q1_29,12,1947,2.3668090691022465,0.9156109884897928,0.6630461178814262,0.04638186080768426,0,0.13705637954336328,0.19791,0.6630461178814262,E1 Q1,UG,NA,E1,Control,NA,2.8158855037905632,1,15/06/1947,large,7.932246376811595,10.320939918702296,-0.12049850943716123,-0.31950137091084635,Training
Q1,Q1_29,15,1950,3.408676804013017,1.55227807537483,1.4813062532473087,0.006668096968849,5e-6,0.10715845125249844,0.09334,1.4813062532473087,E1 Q1,UG,NA,E1,Control,NA,2.1489215593856983,1,15/06/1950,large,8.19565217391304,10.37215523382376,0.026454892455648783,-0.30686975117156584,Training
Q1,Q1_29,16,1951,2.768352968068606,1.4325287878079724,1.382676259509803,0.01007632187875783,0,0.3692656625040093,0.05146,1.382676259509803,E1 Q1,UG,NA,E1,Control,NA,3.408676804013017,1,15/06/1951,large,8.113224637681165,12.14239954361636,-0.0195312133636234,0.12973896467628124,Training
Q1,Q1_29,17,1952,3.348136246692182,0.17100355902083755,1.8078620849987357,0.01106859191918916,7.796155362260822e-4,0.3398936772094105,0.06197,1.8078620849987357,E1 Q1,UG,NA,E1,Control,NA,2.768352968068606,1,15/06/1952,large,6.877898550724636,10.418304681808333,-0.7087163904661665,-0.2954875644811918,Training
Q1,Q1_29,20,1955,1.4336000136565599,0.13419683557949166,0.01083727307823118,0.554283736527343,0,0.2466430745672893,0,0.01083727307823118,E1 Q1,UG,NA,E1,Control,NA,1.6680285461718063,1,15/06/1955,large,8.285144927536228,10.363721052053917,0.07638266448800764,-0.3089499370822834,Training
Q1,Q1_29,21,1956,2.22332938382983,16.90936207100089,0.02547854436592348,0,5e-6,0.44154127028505225,0,0.02547854436592348,E1 Q1,UG,NA,E1,Control,NA,1.4336000136565599,1,15/06/1956,large,8.386231884057974,10.470462166015606,0.13277881184440038,-0.2826235704688288,Training
Q1,Q1_3,2,1934,1.9760302493680977,0.5169036536889314,0,0.05423057088955557,0.184121244838723,0.8528795701044195,0.00961,0,E1 Q1,UG,NA,E1,Control,NA,2.8316071218857295,1,15/06/1934,large,9.819927536231885,9.9427904383966,0.9326338480065188,-0.41276723149375316,Training
Q1,Q1_3,3,1935,2.02596543314598,2.3382017628672873,1.650003584702188e-4,0.11404614006709309,0.03615640361408647,1.3254223405840282,0.02488,1.650003584702188e-4,E1 Q1,UG,NA,E1,Control,NA,1.9760302493680977,1,15/06/1935,large,10.103260869565222,10.098354985491568,1.0907047699875108,-0.37439917304958076,Training
Q1,Q1_3,4,1936,2.703542556458654,7.77030557649562,0.00294008585951982,0.0062540225884263,0.00556891036297672,3.815810872426805,0.01577,0.00294008585951982,E1 Q1,UG,NA,E1,Control,NA,2.02596543314598,1,15/06/1936,large,8.364130434782611,9.727102637987368,0.12044847138296737,-0.46596394171040917,Training
Q1,Q1_3,5,1937,2.695878274234683,5.4558917070895365,7.950000000121126e-4,0.03179599029472822,0.02360594802200283,5.652344086811961,0.00628,7.950000000121126e-4,E1 Q1,UG,NA,E1,Control,NA,2.703542556458654,1,15/06/1937,large,8.185144927536228,11.498338625444852,0.020592927318246676,-0.02911064091493396,Training
Q1,Q1_3,6,1938,2.870804811108883,3.4084933779213595,8.017576711382935e-4,0.02319653085962466,0.0056939548695234,1.3832871230388186,0.02490999999999999,8.017576711382935e-4,E1 Q1,UG,NA,E1,Control,NA,2.695878274234683,1,15/06/1938,large,9.033876811594208,10.154507256350687,0.4940982147101555,-0.36054991465280456,Training
Q1,Q1_3,7,1939,3.2329777130366595,2.042635730303767,0.00406009953848908,0.14695845247655084,0.00870638880575851,6.725995472869333,0.00482,0.00406009953848908,E1 Q1,UG,NA,E1,Control,NA,2.870804811108883,1,15/06/1939,large,7.948188405797105,10.362225263981953,-0.11160449336661812,-0.3093188545846122,Training
Q1,Q1_3,8,1940,2.855310907367481,10.781793372654436,0.00160285574752128,0.0044709737126986,0.00869017799451341,2.2726652762516473,0.02061,0.00160285574752128,E1 Q1,UG,NA,E1,Control,NA,3.2329777130366595,1,15/06/1940,large,9.195108695652175,10.28824673899109,0.5840490590599495,-0.3275647365896576,Training
Q1,Q1_3,9,1941,2.20058146887598,12.007849427827228,0.00238228099473644,0.00975523053579383,0.06915384282593524,0.4819274379525035,5.499999999999999e-4,0.00238228099473644,E1 Q1,UG,NA,E1,Control,NA,2.855310907367481,1,15/06/1941,large,9.44420289855073,11.88368778795065,0.7230180601621645,0.06593093163185859,Training
Q1,Q1_3,10,1942,2.5592739882880133,45.64256680601449,0.00270012791148239,0.01453910855583359,0.03454156984801284,0.13096522877694047,0.00149,0.00270012791148239,E1 Q1,UG,NA,E1,Control,NA,2.20058146887598,1,15/06/1942,large,7.757246376811598,11.315997422117974,-0.21813054948424168,-0.07408282819456805,Training
Q1,Q1_3,14,1946,2.9686597371866283,3.4130080765811073,0.13984227294561724,0.0010022423077718,3.00144596291298e-4,0.00616869104991012,1.1e-4,0.13984227294561724,E1 Q1,UG,NA,E1,Control,NA,2.411978358050273,1,15/06/1946,large,7.105797101449271,13.744307962548428,-0.5815723880031977,0.5248297291695317,Training
Q1,Q1_3,15,1947,3.1866538370114093,6.15688179294145,0.06154299605709659,0.00137979422346103,1.158422193106334e-4,0.03523830905551065,0.10864,0.06154299605709659,E1 Q1,UG,NA,E1,Control,NA,2.9686597371866283,1,15/06/1947,large,7.932246376811595,10.320939918702296,-0.12049850943716123,-0.31950137091084635,Training
Q1,Q1_3,18,1950,3.6442069917451683,0.5235222767144919,0.36354664879091986,7.093080770698288e-4,1.8753705064889444e-4,0.05531973038044983,0.18264,0.36354664879091986,E1 Q1,UG,NA,E1,Control,NA,3.489157414715642,1,15/06/1950,large,8.19565217391304,10.37215523382376,0.026454892455648783,-0.30686975117156584,Training
Q1,Q1_3,19,1951,3.7209748609823827,0.6677328346566721,0.0467962879416574,0.00118478264590159,8.986190545343342e-5,0.03160339192687124,1.1e-4,0.0467962879416574,E1 Q1,UG,NA,E1,Control,NA,3.6442069917451683,1,15/06/1951,large,8.113224637681165,12.14239954361636,-0.0195312133636234,0.12973896467628124,Training
Q1,Q1_3,20,1952,4.030831702874214,1.0941251261580662,0.15252446396058764,0.00176334318569025,6.308458984718903e-4,0.18931894156544105,3.3e-4,0.15252446396058764,E1 Q1,UG,NA,E1,Control,NA,3.7209748609823827,1,15/06/1952,large,6.877898550724636,10.418304681808333,-0.7087163904661665,-0.2954875644811918,Training
Q1,Q1_3,23,1955,2.963733212269104,0.508713355111689,0.00259851080249594,0.00177613558635929,1.448833666897692e-6,0.01996896657290396,1.1e-4,0.00259851080249594,E1 Q1,UG,NA,E1,Control,NA,3.3596258830720793,1,15/06/1955,large,8.285144927536228,10.363721052053917,0.07638266448800764,-0.3089499370822834,Training
Q1,Q1_3,24,1956,2.4562596308086535,0.8849564777907347,0.02196164923996808,0,1.8649090967286564e-5,0.01227118795610184,0,0.02196164923996808,E1 Q1,UG,NA,E1,Control,NA,2.963733212269104,1,15/06/1956,large,8.386231884057974,10.470462166015606,0.13277881184440038,-0.2826235704688288,Training
Q1,Q1_35,5,1940,-0.1193698699259653,1.3194186515123958,0.22974638233527017,2.75e-5,0.2799247065581143,39.27760426253929,1.00014,0.22974638233527017,E1 Q1,UG,NA,E1,Control,NA,-0.23334841698438516,1,15/06/1940,large,9.195108695652175,10.28824673899109,0.5840490590599495,-0.3275647365896576,Training
Q1,Q1_35,6,1941,-0.28124061488247487,5.9979579099850415,0.2384450269882584,0.03191634705607327,0.08299615640408255,17.045358774730826,1,0.2384450269882584,E1 Q1,UG,NA,E1,Control,NA,-0.1193698699259653,1,15/06/1941,large,9.44420289855073,11.88368778795065,0.7230180601621645,0.06593093163185859,Training
Q1,Q1_35,7,1942,-0.37686214216449515,0.5263497475709704,0.20806134256520603,0.297987961327388,0.11915033090700562,11.869737263830777,0.37783,0.20806134256520603,E1 Q1,UG,NA,E1,Control,NA,-0.28124061488247487,1,15/06/1942,large,7.757246376811598,11.315997422117974,-0.21813054948424168,-0.07408282819456805,Training
Q1,Q1_35,11,1946,1.0340036154399221,0.3347760598595678,2.2627643091404004e-5,0.9943875454718064,0.02817335570218484,2.21875e-4,1.1e-4,2.2627643091404004e-5,E1 Q1,UG,NA,E1,Control,NA,0.7790633833839317,1,15/06/1946,large,7.105797101449271,13.744307962548428,-0.5815723880031977,0.5248297291695317,Training
