"","species","quad","year","trackID","age","logarea","survives","distEdgeMin","allEdge","QuadName","Grazing","Group","W.ARTR","W.HECO","W.POSE","W.PSSP","W.allcov","W.allpts","Treatment","Period","Treatment2","Treatment3"
"43","HECO","Q1",1937,38,2,-1.52704063552008,0,14.87050815,0,"E1 Q1","UG","E1",7.61940871389917,0.314151246781878,0,0.0690253278732485,0.730622376317616,0.29676,"Control","Historical","Control","Control"
"44","HECO","Q1",1937,39,1,-0.876596972381789,0,25.44692145,0,"E1 Q1","UG","E1",54.4574640707563,0.000753136871153027,0,0.00271771690553088,1.01579085396043,0,"Control","Historical","Control","Control"
"45","HECO","Q1",1937,45,1,-1.38629436111993,0,15.0653542645724,0,"E1 Q1","UG","E1",31.2757158453123,0.449650088472149,0,0.233330461239658,0.159573040538479,0.70147,"Control","Historical","Control","Control"
"46","HECO","Q1",1937,41,1,-1.38629436111993,0,12.2007136369044,0,"E1 Q1","UG","E1",44.0783720436364,0.593148804242507,0,0.113991574178364,0.317343838159467,1.32042,"Control","Historical","Control","Control"
"47","HECO","Q1",1937,37,2,-1.38629436111993,1,4.7152878486832,0,"E1 Q1","UG","E1",0,6.99440505513849e-15,0.0533401763212541,1.03777394201452,0.0947462982570587,0,"Control","Historical","Control","Control"
"48","HECO","Q1",1937,46,1,-1.38629436111993,1,4.79032847375301,0,"E1 Q1","UG","E1",0.846251019037677,0.00507502108172339,0,0.00384103630617452,0.0391985028690224,1.01153,"Control","Historical","Control","Control"
"49","HECO","Q1",1937,7,4,-0.693147180559945,1,5.1363347240753,0,"E1 Q1","UG","E1",0.703193069165403,0.0779227130013823,0,1.19361574879777,17.2323283192774,0.00041,"Control","Historical","Control","Control"
"50","HECO","Q1",1937,35,2,-1.38629436111989,1,5.379707380552,0,"E1 Q1","UG","E1",0.532816381457109,0.109865,0,0.229931707595746,15.6527352487504,0,"Control","Historical","Control","Control"
"51","HECO","Q1",1937,6,4,0.607562339011966,1,26.68780195,0,"E1 Q1","UG","E1",0.24814177514988,9.89050627091578e-05,0.168096001194584,0.0310071438174435,22.1602302038536,0.42918,"Control","Historical","Control","Control"
"52","HECO","Q1",1937,2,5,-0.29867640375299,1,39.4548988185369,0,"E1 Q1","UG","E1",0.605428660580607,1.72054037683722e-15,0.000591340545348594,3.5e-05,0.201002868181326,0,"Control","Historical","Control","Control"
"53","HECO","Q1",1937,42,1,-1.38629436111993,0,14.6903316079732,0,"E1 Q1","UG","E1",30.2214866171739,0.51291734093024,0,0.233275977878946,0.208488574304974,0.82231,"Control","Historical","Control","Control"
"54","HECO","Q1",1937,44,1,-1.38629436111993,0,9.7042120720794,0,"E1 Q1","UG","E1",33.5674771511102,0.473377886858577,0,0.0516567805651666,0.438966213806791,1.15003,"Control","Historical","Control","Control"
"55","HECO","Q1",1937,29,2,-1.38629436111989,1,10.7383144167926,0,"E1 Q1","UG","E1",0.918632565154139,0.1261826031515,0.205467514479086,0.229606013665282,40.0433951072548,1.13594,"Control","Historical","Control","Control"
"56","HECO","Q1",1937,27,2,-0.693147180559985,1,11.285301917302,0,"E1 Q1","UG","E1",0.322511463103305,2.09832151654155e-14,0,3.47115110215449,4.55627628494549,0.18421,"Control","Historical","Control","Control"
"57","HECO","Q1",1937,13,2,0.193432323290635,0,8.1129683205975,0,"E1 Q1","UG","E1",45.8179213071952,0.0104459474845144,0,0.00081408274062987,0.130301377210543,0,"Control","Historical","Control","Control"
"58","HECO","Q1",1937,19,2,-1.38629436111993,0,6.60018081918851,0,"E1 Q1","UG","E1",2.17689979841192,0.0515960342526523,0,0.00183117415472713,0.235335238619565,0.00077,"Control","Historical","Control","Control"
"59","HECO","Q1",1937,22,2,-1.38629436111993,1,13.100962075243,0,"E1 Q1","UG","E1",3.80401295610938,0.253044111774417,0,0.0283262785863125,0.76727914626344,0.10771,"Control","Historical","Control","Control"
"60","HECO","Q1",1937,3,5,2.69587827423468,1,20.20998785,0,"E1 Q1","UG","E1",5.45589170708954,0.000795000000012113,0.0317959902947282,0.0236059480220028,5.65234408681196,0.00628,"Control","Historical","Control","Control"
"61","HECO","Q1",1937,10,3,-1.38629436111989,1,6.4456589440447,0,"E1 Q1","UG","E1",1.83335212790447,0.0137500171217684,0.0130089642606723,0.0477696504330148,16.4942246285218,0.06197,"Control","Historical","Control","Control"
"62","HECO","Q1",1937,43,1,-1.38629436111993,0,7.1132487884164,0,"E1 Q1","UG","E1",21.2299452771903,0.272239754202938,0,0.0148837864784595,0.390529269301112,1.42973,"Control","Historical","Control","Control"
"63","HECO","Q1",1938,35,3,-1.38629436111989,1,5.4242042555934,0,"E1 Q1","UG","E1",1.16116819994297,0.120211615249372,0,0.388706784567726,33.6528425722808,0.37772,"Control","Historical","Control","Control"
"64","HECO","Q1",1938,37,3,-1.02817734412516,1,4.49189095688303,0,"E1 Q1","UG","E1",0,0.00310749998750003,0.0553553339843442,0.312767085512296,0.253862978968092,0,"Control","Historical","Control","Control"
"65","HECO","Q1",1938,27,3,-0.200017958933319,1,11.0499894170827,0,"E1 Q1","UG","E1",0.467463553360184,0.0678047482149389,0,9.6097381448885,3.07309202982665,0.04967,"Control","Historical","Control","Control"
"66","HECO","Q1",1938,3,6,2.87080481110888,1,19.3414386247367,0,"E1 Q1","UG","E1",3.40849337792136,0.000801757671138294,0.0231965308596247,0.00569395486952341,1.38328712303882,0.02491,"Control","Historical","Control","Control"
"67","HECO","Q1",1938,29,3,-1.38629436111989,1,10.3411698851727,0,"E1 Q1","UG","E1",2.35718252801724,0.168470040662047,0.446634567322106,0.000472541478813755,12.3153560761877,0.52896,"Control","Historical","Control","Control"
"68","HECO","Q1",1938,12,3,-1.38629436111993,1,5.03743238023331,0,"E1 Q1","UG","E1",10.9239353307353,1.08973654174653e-05,0.246804538126702,0.22948278912325,1.09543762585206,0.01002,"Control","Historical","Control","Control"
"69","HECO","Q1",1938,49,1,-1.38629436111989,1,34.1651300636104,0,"E1 Q1","UG","E1",0,0.0133450596045036,0.0182961215579639,0.0302769826930484,5.96899883941585,0.00493,"Control","Historical","Control","Control"
"70","HECO","Q1",1938,7,5,-0.543194194201982,1,4.24921207693507,0,"E1 Q1","UG","E1",1.19817234658825,0.0390631317864743,0,2.84882524700901,19.8265314039233,0.13635,"Control","Historical","Control","Control"
"71","HECO","Q1",1938,2,6,-0.12670275551423,1,39.0782183494361,0,"E1 Q1","UG","E1",0.773308081029427,9.40962430946437e-10,4.4717483642829e-05,3.19885287270214e-05,0.224509921324344,0,"Control","Historical","Control","Control"
"72","HECO","Q1",1938,50,1,-1.38629436111989,1,14.7429292642722,0,"E1 Q1","UG","E1",0,0.00567348696495782,3.09688322335613,1.84239489465342,3.7605306949356,0.00017,"Control","Historical","Control","Control"
"73","HECO","Q1",1938,25,3,-1.38629436111993,1,7.02648160083561,0,"E1 Q1","UG","E1",0.748657520754607,0.069147650464173,0,0.551903480867446,1.6721851996978,0.00622,"Control","Historical","Control","Control"
"74","HECO","Q1",1938,10,4,-1.19738740391968,1,5.93779566217313,0,"E1 Q1","UG","E1",38.4647520215574,0.00986368196575649,0.0600282580978509,0.00399692759219119,44.7055262229544,0.10864,"Control","Historical","Control","Control"
"75","HECO","Q1",1938,46,2,-0.883957698033198,1,4.50562064499613,0,"E1 Q1","UG","E1",1.12560245517266,1.78653164484288e-09,0,0.000700663336899975,0.0612446340787788,1.00561,"Control","Historical","Control","Control"
"76","HECO","Q1",1938,48,1,-1.38629436111993,1,13.5819394194409,0,"E1 Q1","UG","E1",1.83428076251649,0.173265144376288,0,3.19990460855368,1.2533200044459,0.00526,"Control","Historical","Control","Control"
"77","HECO","Q1",1938,6,5,1.34012965177317,1,25.8096535004391,0,"E1 Q1","UG","E1",0.36445407420554,0.000906078838717975,0.0797513174533773,0.0384784569572667,29.4166888171335,0.38251,"Control","Historical","Control","Control"
"78","HECO","Q1",1939,48,2,-1.38629436111993,0,13.0300277001768,0,"E1 Q1","UG","E1",0.84923289383754,0.720710661178552,0,2.69031603458838,1.25422862251354,0.13737,"Control","Historical","Control","Control"
"79","HECO","Q1",1939,35,4,-0.233348416984391,1,5.98966989299544,0,"E1 Q1","UG","E1",0.680519214071146,0.144289297251233,0,0.212334598471062,6.58473116837582,0.37772,"Control","Historical","Control","Control"
"80","HECO","Q1",1939,25,4,-0.693147180559965,1,6.67532456925851,0,"E1 Q1","UG","E1",0.516357173731738,0.134807653899933,0,0.426802096611335,1.32376357638497,0.37915,"Control","Historical","Control","Control"
"81","HECO","Q1",1939,51,1,-1.38629436111989,0,9.6927737908188,0,"E1 Q1","UG","E1",0.387356335031838,0.0200439726788118,2.82261108927742,0,0.728799826328715,0.00041,"Control","Historical","Control","Control"
"82","HECO","Q1",1939,53,1,-1.38629436111989,1,9.7343066033574,0,"E1 Q1","UG","E1",53.7456583637997,0,0.000188135093607805,0.004318123188165,0.0903023267623581,0.62852,"Control","Historical","Control","Control"
"83","HECO","Q1",1939,10,5,-0.107123811988148,1,6.11954720614536,0,"E1 Q1","UG","E1",4.32121114263806,0.0267827234025518,0.146831957427575,0.00388564737827883,2.86676980964431,0.04667,"Control","Historical","Control","Control"
"84","HECO","Q1",1939,50,2,-1.38629436111993,0,13.331855825458,0,"E1 Q1","UG","E1",0.0695455454984788,0.000904195397630833,6.0725939489796,0.622607200249075,3.06394277858253,0.00025,"Control","Historical","Control","Control"
"85","HECO","Q1",1939,49,2,-1.38629436111989,1,33.9073558446204,0,"E1 Q1","UG","E1",0,0.0160072201503867,0.0303813915092812,0.0194031550238739,2.95377213815994,0.00493,"Control","Historical","Control","Control"
"86","HECO","Q1",1939,22,4,-1.38629436111993,1,13.3723441067457,0,"E1 Q1","UG","E1",4.27165289072163,1.3988810110277e-14,0.00065198649870129,0.000240450169861443,1.07900315470822,0.00644,"Control","Historical","Control","Control"
"87","HECO","Q1",1939,27,4,0.507875075492543,1,11.5848011363309,0,"E1 Q1","UG","E1",0.509504289557052,0.0940242650750118,0,8.52565870794583,2.0479065577745,0.06241,"Control","Historical","Control","Control"
"88","HECO","Q1",1939,7,6,-0.248259755929901,1,4.70047689433943,0,"E1 Q1","UG","E1",0.685367254292432,0.101873327815199,0,2.02708875965763,4.11494105715103,0.13635,"Control","Historical","Control","Control"
"89","HECO","Q1",1939,6,6,1.66223898479032,1,25.8821105182793,0,"E1 Q1","UG","E1",0.370393427834766,0.00147101640491822,0.195420082495987,0.0186627739618746,40.2198918575444,0.38251,"Control","Historical","Control","Control"
"90","HECO","Q1",1939,29,4,-0.693147180559945,1,10.6853487917432,0,"E1 Q1","UG","E1",0.719255084067202,0.405843940636268,0.49402554662241,0.00119247533882815,11.1618541654606,0.13594,"Control","Historical","Control","Control"
"91","HECO","Q1",1939,3,7,3.23297771303666,1,19.5704722471822,0,"E1 Q1","UG","E1",2.04263573030377,0.00406009953848908,0.146958452476551,0.00870638880575852,6.72599547286933,0.00482,"Control","Historical","Control","Control"
"92","HECO","Q1",1940,7,7,0.0285087939279882,1,3.18452610506693,0,"E1 Q1","UG","E1",1.62031793120676,0.225708710963435,0.0003575,1.46303107626294,28.8192039534891,0.13638,"Control","Historical","Control","Control"
"93","HECO","Q1",1940,3,8,2.85531090736748,1,19.7162269309087,0,"E1 Q1","UG","E1",10.7817933726544,0.00160285574752128,0.00447097371269861,0.00869017799451341,2.27266527625165,0.02061,"Control","Historical","Control","Control"
"94","HECO","Q1",1940,27,5,-0.287682072451821,1,13.4006636380221,0,"E1 Q1","UG","E1",0.516711313516034,0.0233852117765212,0,13.0157627740001,0.401725224013614,0.15179,"Control","Historical","Control","Control"
"95","HECO","Q1",1940,2,8,-0.337085834077753,0,39.5049058490624,0,"E1 Q1","UG","E1",0.89590274385329,0,0,1.18391829423418e-05,0.0977004131601352,0,"Control","Historical","Control","Control"
"96","HECO","Q1",1940,25,5,-0.483773668653253,1,5.59851049013722,0,"E1 Q1","UG","E1",0.567167001203415,0.0436074822009558,0,0.641634318866444,1.05511489273131,0.13737,"Control","Historical","Control","Control"
"97","HECO","Q1",1940,6,7,1.57943657315336,1,25.3994785053263,0,"E1 Q1","UG","E1",0.392194306297789,0.000972602066460312,0.0875526087523699,0.00668871913793687,20.8331788845759,0.38251,"Control","Historical","Control","Control"
"98","HECO","Q1",1940,49,3,-1.38629436111993,1,33.5192339692588,0,"E1 Q1","UG","E1",0,0.0183361058087723,0.00965071939896524,0.00407989429765607,3.31734157624212,0.0049,"Control","Historical","Control","Control"
"99","HECO","Q1",1940,10,6,1.19183820984383,1,4.10433704578449,0,"E1 Q1","UG","E1",15.838845719251,0.0337585195835108,0.10331986093179,0.00345540481783073,0.790695160300685,0.07727,"Control","Historical","Control","Control"
"100","HECO","Q1",1940,53,2,-1.38629436111993,0,11.1340487921611,0,"E1 Q1","UG","E1",8.89490934802599,6.99440505513849e-15,0.000371536179535596,0.00538392440447239,1.31010507942983,0.17323,"Control","Historical","Control","Control"
"101","HECO","Q1",1940,35,5,-0.119369869925963,1,4.51276595512108,0,"E1 Q1","UG","E1",1.3194186515124,0.22974638233527,2.75e-05,0.279924706558114,39.2776042625393,1.00014,"Control","Historical","Control","Control"
"102","HECO","Q1",1940,22,5,-0.916142366966597,1,14.1677565852024,0,"E1 Q1","UG","E1",5.88000796949852,3.66567554088704e-10,0.00613999005860478,0.0296498047879466,0.0900445686453927,0.00493,"Control","Historical","Control","Control"
"103","HECO","Q1",1940,29,5,-0.289306376439142,1,9.33611907918172,0,"E1 Q1","UG","E1",1.35676539781791,0.167414905122747,0.416476482459244,0.000683795828242812,8.60316516426433,0.06238,"Control","Historical","Control","Control"
"104","HECO","Q1",1940,4,7,0.526618515418088,1,3.03974333578338,0,"E1 Q1","UG","E1",1.98651580308948,5.93830974668675e-05,0.00445952932462536,0.217662988359647,0.0644845012663507,0.0467,"Control","Historical","Control","Control"
"105","HECO","Q1",1941,7,8,0.684272005429942,1,3.76849016778996,0,"E1 Q1","UG","E1",5.99968351877459,0.0970985063224113,0.0982843306949261,0.765786034886806,14.9091864629467,0.13635,"Control","Historical","Control","Control"
"106","HECO","Q1",1941,6,8,1.49429427099086,1,26.0809730281107,0,"E1 Q1","UG","E1",0.434152103411969,0.00618090015977894,0.055327850472971,0.0383386306056673,31.6868205192348,0.42725,"Control","Historical","Control","Control"
"107","HECO","Q1",1941,55,1,-1.38629436111991,0,14.8847245769041,0,"E1 Q1","UG","E1",5.0959339064239,5.9767832773735e-05,1.78672239159717,0.000427643063890264,0.197796039764078,0,"Control","Historical","Control","Control"
"108","HECO","Q1",1941,58,1,-1.38629436111987,1,4.7185105049361,0,"E1 Q1","UG","E1",0.814035622668507,0.0945027355910745,0.530135233598952,0.00107421382317352,0.492042318820022,0,"Control","Historical","Control","Control"
"109","HECO","Q1",1941,29,6,-0.39703426256973,1,10.4826354962055,0,"E1 Q1","UG","E1",4.07375056342724,0.148612119038967,0.272550926484952,0.00951599543389969,0.531825380010608,0,"Control","Historical","Control","Control"
"110","HECO","Q1",1941,56,1,-1.38629436111992,0,22.0776159898531,0,"E1 Q1","UG","E1",64.5216493340475,0.0906419491591868,0.039478469742834,0.00469419123489384,0.369599860835813,0.00011,"Control","Historical","Control","Control"
"111","HECO","Q1",1941,54,1,0.744640890133876,1,24.4797496087891,0,"E1 Q1","UG","E1",33.7211417747879,0.0108674996259439,0.00166353565717653,0.0151672063044214,5.32804473849825,0.00011,"Control","Historical","Control","Control"
"112","HECO","Q1",1941,60,1,-1.38629436111991,1,17.314462079167,0,"E1 Q1","UG","E1",0.0198005660980209,0.0185123941097548,0.97523178325953,0.665610060551815,1.4033615639063,0.0019,"Control","Historical","Control","Control"
"113","HECO","Q1",1941,57,1,-1.38629436111992,0,10.4042261352314,0,"E1 Q1","UG","E1",39.0843842669038,0.219658654560307,0.0114936308768652,0.0219466220863538,0.139597712141505,0.15292,"Control","Historical","Control","Control"
"114","HECO","Q1",1941,35,6,-0.281240614882475,1,5.28014802357458,0,"E1 Q1","UG","E1",5.99795790998504,0.238445026988258,0.0319163470560733,0.0829961564040825,17.0453587747308,1,"Control","Historical","Control","Control"
"115","HECO","Q1",1941,49,4,-0.22049085217315,1,33.8438988339276,0,"E1 Q1","UG","E1",0,0.0120714352460236,0.0238014472405717,0.0406352751375478,2.10259346650953,0.00485,"Control","Historical","Control","Control"
"116","HECO","Q1",1941,37,6,0.679174891060499,1,3.31671519271965,0,"E1 Q1","UG","E1",0,0.000762499992319966,0.0750554781987215,0.29982102636278,0.204744176290489,0,"Control","Historical","Control","Control"
"117","HECO","Q1",1941,27,6,-0.0831152421554296,1,12.5556706684851,0,"E1 Q1","UG","E1",0.375196859904834,0.0117673780030631,0.0011975,11.7378852962344,1.82108995489514,0.07785,"Control","Historical","Control","Control"
"118","HECO","Q1",1941,59,1,-1.38629436111989,1,20.0746566129876,0,"E1 Q1","UG","E1",2.90811147288907,0.044343433638257,0.89693346159437,0.176874750298875,1.53292844584568,1.51886,"Control","Historical","Control","Control"
"119","HECO","Q1",1941,25,6,-0.397342465555602,1,5.82789099733884,0,"E1 Q1","UG","E1",0.208548908373983,0.0385422903659182,0.0003575,0.761153113517951,6.7274113420149,0.51886,"Control","Historical","Control","Control"
"120","HECO","Q1",1941,3,9,2.20058146887598,1,20.9369511315172,0,"E1 Q1","UG","E1",12.0078494278272,0.00238228099473644,0.00975523053579384,0.0691538428259352,0.481927437952503,0.00055,"Control","Historical","Control","Control"
"121","HECO","Q1",1941,22,6,-0.349666870666587,1,13.863682364141,0,"E1 Q1","UG","E1",15.9804900134061,0.0778874993252815,0.00289693560649651,0.0699895426918448,0.0625237857916667,0.37978,"Control","Historical","Control","Control"
"122","HECO","Q1",1941,10,7,0.695034625726359,1,4.78429720004792,0,"E1 Q1","UG","E1",46.0917860796723,0.0273773716641336,0.056137280488733,0.0375192853659272,0.0555580216687237,0,"Control","Historical","Control","Control"
"123","HECO","Q1",1945,29,10,2.00874248259044,1,8.16423002668893,0,"E1 Q1","UG","E1",2.5568639473089,0.223783962625791,0.158006748852841,6.51092285220312e-05,0.119920266848486,0.00011,"Control","Historical","Control","Control"
