"","species","quad","year","trackID","age","logarea","survives","distEdgeMin","allEdge","QuadName","Grazing","Group","W.ARTR","W.HECO","W.POSE","W.PSSP","W.allcov","W.allpts","Treatment","Period","Treatment2","Treatment3"
"45","ARTR","Q1",1938,4,7,5.86290776184743,1,2.24757299773785,0,"E1 Q1","no","E1",0.0868706177618941,0.0559780659215324,0.014381403040937,0.111582119341376,29.5630508846472,0.02161,"Control","Historical","Control","Control"
"46","ARTR","Q1",1938,1,7,3.90360300892969,1,1.47123131455373e-08,0,"E1 Q1","no","E1",0.148988792786793,0.00787043934911399,0,0.0645642407983636,0.597793896506097,0.00234,"Control","Historical","Control","Control"
"47","ARTR","Q1",1938,6,6,5.24295287544433,1,4.89463939063718,0,"E1 Q1","no","E1",0.268189964738162,0,0.00222577211543895,0.00996791151287838,2.42294215598577,0.00154,"Control","Historical","Control","Control"
"48","ARTR","Q1",1938,5,7,5.40611489792762,1,0.0400425346975197,0,"E1 Q1","no","E1",1.0061285138363e-15,0,0.0111642056793498,0.00104899193753221,0.163168404510245,0.03277,"Control","Historical","Control","Control"
"49","ARTR","Q1",1938,2,7,6.4658333326742,1,1.47123131455373e-08,0,"E1 Q1","no","E1",0.020603899425278,2.85479427923381e-05,0.0313126597039441,0.00435986348451326,0.678754789692049,0,"Control","Historical","Control","Control"
"50","ARTR","Q1",1938,7,6,5.4151009628224,1,1.47123131455373e-08,0,"E1 Q1","no","E1",0.233931177461337,0.00029101148444422,0,0.00759130433187975,0.601598142806832,0.01714,"Control","Historical","Control","Control"
"51","ARTR","Q1",1939,7,7,5.43854804973794,1,0.259426909272676,0,"E1 Q1","no","E1",0.343729202334566,0.00814946771974242,0,0.00504401789533907,0.981087739879788,0.01489,"Control","Historical","Control","Control"
"52","ARTR","Q1",1939,5,8,5.43372036749039,1,0.195235491082911,0,"E1 Q1","no","E1",0,0.0778875,0.0030917012563094,0.0010687523076563,0.0365595210769922,0.36756,"Control","Historical","Control","Control"
"53","ARTR","Q1",1939,4,8,5.44524386407289,1,5.62292847408965,0,"E1 Q1","no","E1",1.42534872793476e-15,0.185343003548335,0.0158542524690722,0.246983793833848,28.4111720590639,0.00542,"Control","Historical","Control","Control"
"54","ARTR","Q1",1939,1,8,4.0257197512258,1,2.21048566118043e-08,0,"E1 Q1","no","E1",0.153644505800558,0,0,0.0654099903367211,0.0837514838217178,0.00055,"Control","Historical","Control","Control"
"55","ARTR","Q1",1939,2,8,6.50502587842889,1,0.086762860194284,0,"E1 Q1","no","E1",0.00295302799557466,0,0.0499963258986892,0.00109682153313496,1.27136290949698,0,"Control","Historical","Control","Control"
"56","ARTR","Q1",1939,6,7,4.23120700947481,0,-2.15750195486919e-09,0,"E1 Q1","no","E1",0.131844738977423,0,0.00022582187859707,0.00131789387558147,0.0609292024389188,0.27188,"Control","Historical","Control","Control"
"57","ARTR","Q1",1940,1,9,4.58584515626552,1,-1.1992540294159e-10,0,"E1 Q1","no","E1",0,0.0736032779363397,0,0.0983401674677366,0.0200400410573144,0.00014,"Control","Historical","Control","Control"
"58","ARTR","Q1",1940,7,8,5.36093303305154,1,0.0616730040120359,0,"E1 Q1","no","E1",0.475583391750373,0.0178592520023174,0,0.110581257367137,0.523941650204775,0.02061,"Control","Historical","Control","Control"
"59","ARTR","Q1",1940,2,9,6.71836016662832,1,0.0420182961654376,0,"E1 Q1","no","E1",0,0,0.0120264362012581,0.0080328813347185,2.81752167338109,0,"Control","Historical","Control","Control"
"60","ARTR","Q1",1940,4,9,5.76399628514406,1,4.10863157388672,0,"E1 Q1","no","E1",1.17381659947569e-15,0.0845164355862258,0.0140260723439424,0.268871947626067,19.1661850847962,0.15628,"Control","Historical","Control","Control"
"61","ARTR","Q1",1940,5,9,5.24554384474259,1,0.0563753462907641,0,"E1 Q1","no","E1",0,0.00333906824105703,0.00756352676645133,0.000470523734017126,13.9529897643206,0.01627,"Control","Historical","Control","Control"
"62","ARTR","Q1",1940,6,8,-0.0941548994595334,0,25.2486714724851,0,"E1 Q1","no","E1",1.9449367244577,0,0.622883960275516,0.0853013684892305,7.79632673202091,0.13594,"Control","Historical","Control","Control"
"63","ARTR","Q1",1941,1,10,4.48076577167729,1,-1.49910750479876e-08,0,"E1 Q1","no","E1",0,0.024996675271632,8.30972483658545e-05,0.144782926293003,0.000552956806844256,3e-05,"Control","Historical","Control","Control"
"64","ARTR","Q1",1941,5,10,5.16216442062103,1,0.0859253632953738,0,"E1 Q1","no","E1",0,0,0.0586754390921071,0.00072934769265459,3.83104393094717,0.00986,"Control","Historical","Control","Control"
"65","ARTR","Q1",1941,7,9,5.23026767777307,1,0.220142548335886,0,"E1 Q1","no","E1",0.671893612108471,0.16927730179367,0.003825,0.067591442304246,0.824961601413358,0.06863,"Control","Historical","Control","Control"
"66","ARTR","Q1",1941,2,10,6.84836996881596,1,1.78211791990179e-08,0,"E1 Q1","no","E1",0,0.462240156144172,0.0147784182859737,0.00485057106959993,0.850381285490905,3e-05,"Control","Historical","Control","Control"
"67","ARTR","Q1",1941,4,10,6.00409669061397,1,0.88998473513186,0,"E1 Q1","no","E1",0,0.0440683126520844,0.216904202196622,0.335609193050139,0.13519234004897,0.00066,"Control","Historical","Control","Control"
"68","ARTR","Q1",1945,1,14,5.45941568030775,1,-7.37394034722172e-09,0,"E1 Q1","no","E1",0.00898024532302843,0.184322859590654,0,0.124007262625655,0.0580636417923365,0.0169,"Control","Historical","Control","Control"
"69","ARTR","Q1",1945,2,14,6.93983344807873,1,0.0579487804684362,0,"E1 Q1","no","E1",0,0.191583099056413,0.0561684258517928,0.00216668048540121,0.110309821701273,0.0306,"Control","Historical","Control","Control"
"70","ARTR","Q1",1945,21,1,-1.38629436111989,0,42.1539800710507,0,"E1 Q1","no","E1",2.38574417187227,5.32415794991043e-05,0.000135637866236366,1.5e-05,0.523164276906468,0,"Control","Historical","Control","Control"
"71","ARTR","Q1",1945,23,1,-1.38629436111989,1,7.9765878517204,0,"E1 Q1","no","E1",0.536425534969312,2.26062381316892,0.127231646378483,0.185127151023863,0.290588822815063,0.39445,"Control","Historical","Control","Control"
"72","ARTR","Q1",1945,4,14,5.78264634817201,1,2.50583003529906,0,"E1 Q1","no","E1",0.10314786903286,1.52949960506886,0.0024881396848465,0.00551102919192786,0.076427064846193,0.00085,"Control","Historical","Control","Control"
"73","ARTR","Q1",1945,7,13,5.3362199401442,1,4.09841988239455,0,"E1 Q1","no","E1",0.78078822079024,0.135677527272623,0.0123457886516948,0.00529960717762167,0.497654565483989,0.00044,"Control","Historical","Control","Control"
"74","ARTR","Q1",1945,5,14,5.18982936639665,1,0.192694091049333,0,"E1 Q1","no","E1",2.51532128459075e-16,0,0.00510568553939907,0.00238794420134589,0.232616609248208,0.00501,"Control","Historical","Control","Control"
"75","ARTR","Q1",1946,5,15,4.7105375831233,1,0.855607371335495,0,"E1 Q1","no","E1",1.53443124872865e-14,0,0.0233346837253715,0.00423043399971632,0.00343465932209209,0.01533,"Control","Historical","Control","Control"
"76","ARTR","Q1",1946,1,15,4.58438111146827,0,-9.84714176865964e-09,0,"E1 Q1","no","E1",0.113862224904108,0.909574050766387,0,0.202109245148582,0.00899472581874823,0.00066,"Control","Historical","Control","Control"
"77","ARTR","Q1",1946,23,2,-0.0426629146984339,1,6.3175980190381,0,"E1 Q1","no","E1",0.10130841121674,4.85058015813087,0.0153470668211772,0.220793279667865,0.000862870815835231,0,"Control","Historical","Control","Control"
"78","ARTR","Q1",1946,24,1,-1.38629436111989,0,18.9667417682058,0,"E1 Q1","no","E1",4.48869439221665,5.37312882008866,0.112914277262562,0.00156121285634908,0.723420914121292,0.00041,"Control","Historical","Control","Control"
"79","ARTR","Q1",1946,7,14,5.19102191283296,1,4.63270970169627,0,"E1 Q1","no","E1",0.434219623790215,0.883512420629346,0.0324554819389596,0.000401450218535685,1.36727575150243,0.00041,"Control","Historical","Control","Control"
"80","ARTR","Q1",1946,4,15,4.88618453217197,1,2.69115423432189,0,"E1 Q1","no","E1",0,4.3796380256874,0.00051915183544865,0.00139210692550486,0.00372668734835449,0.04667,"Control","Historical","Control","Control"
"81","ARTR","Q1",1946,2,15,6.57070032997811,1,-9.84714176865964e-09,0,"E1 Q1","no","E1",0,0.688398463902802,0.0230282521708813,0.0048179733322843,0.362012173440443,0.39781,"Control","Historical","Control","Control"
"82","ARTR","Q1",1949,4,18,3.39894892650186,1,17.0544823753103,0,"E1 Q1","no","E1",0,2.85274088743115,0.00343219760754339,0.00121808404398824,0.26321635896185,0.00633,"Control","Historical","Control","Control"
"83","ARTR","Q1",1949,7,17,5.72399625955728,1,-2.20404956507991e-08,0,"E1 Q1","no","E1",0.0469922521604854,0.979484238837283,0.00690434488057341,0.000562359172798107,0.383104843275124,0.00041,"Control","Historical","Control","Control"
"84","ARTR","Q1",1949,25,1,0.315232994571167,0,36.6574605305937,0,"E1 Q1","no","E1",1.12497178767651,0.0788941577830834,0.00245497769950154,0.00163592560160431,0.534037330475891,0.00041,"Control","Historical","Control","Control"
"85","ARTR","Q1",1949,2,18,6.25618214258999,1,-2.20404956507991e-08,0,"E1 Q1","no","E1",0,0.199412398193739,0.0543510720127301,0.00153328564980786,1.78723371818465,0.0306,"Control","Historical","Control","Control"
"86","ARTR","Q1",1949,5,18,4.46431477634248,1,1.97172340676843e-08,0,"E1 Q1","no","E1",1.25766064229538e-16,0.000762500000000003,0.000396447423802253,0.000150723707342848,0.136293368925441,1.00052,"Control","Historical","Control","Control"
"87","ARTR","Q1",1950,26,1,4.06243773395941,1,-1.79969872338148e-08,0,"E1 Q1","no","E1",0.100264118926462,2.76346034701827,0.000331584382219154,0,0.124774739577676,0.00082,"Control","Historical","Control","Control"
"88","ARTR","Q1",1950,4,19,3.52600272309002,1,12.6820393992838,0,"E1 Q1","no","E1",0.173417359606183,0.961014730117775,0.00922961216790268,0.00254426538196517,0.307975468851908,0.00625,"Control","Historical","Control","Control"
"89","ARTR","Q1",1950,27,1,2.69455014967966,1,1.12578057986923e-08,0,"E1 Q1","no","E1",0.0561472576921648,5.40849855075231,0.119003278993002,0.0049066087102755,0.00147125,0,"Control","Historical","Control","Control"
"90","ARTR","Q1",1950,23,6,1.28290172545903,1,7.01671443259792,0,"E1 Q1","no","E1",0.103504128384711,4.3764113122649,0.0123660862785523,1.02436818288322,0.0251841655235925,0.13635,"Control","Historical","Control","Control"
"91","ARTR","Q1",1950,2,19,5.78987537051682,1,-6.36921981822525e-09,0,"E1 Q1","no","E1",1.95792608792544e-12,0.0344726290310233,0.0255683561532958,0.135247104957222,0.150803213486037,0.01907,"Control","Historical","Control","Control"
"92","ARTR","Q1",1950,7,18,5.2073257491971,1,-6.36921981822525e-09,0,"E1 Q1","no","E1",8.38440428196918e-17,3.35917721473461,0.00201935865963674,0.20755561209272,1.24085484235342,0,"Control","Historical","Control","Control"
"93","ARTR","Q1",1950,5,19,3.8616773720916,1,2.28855867590028e-08,0,"E1 Q1","no","E1",1.39493749884423e-15,0,0.0639292062621499,0.000227668084487104,0.0953558710231888,0.39313,"Control","Historical","Control","Control"
"94","ARTR","Q1",1951,7,19,4.80674847487709,1,0.392893288729468,0,"E1 Q1","no","E1",0,0.188681216965326,0.234360901239242,2.46423724629422e-05,1.15641618970892,0,"Control","Historical","Control","Control"
"95","ARTR","Q1",1951,26,2,3.4246443604233,0,-2.11408390793366e-08,0,"E1 Q1","no","E1",0.0757157953420858,3.39515845300925,0.000530235664477311,0,0.219000108072756,0.06197,"Control","Historical","Control","Control"
"96","ARTR","Q1",1951,4,20,3.24518162542074,1,15.3909738071182,0,"E1 Q1","no","E1",0.109137934247159,1.78595943898846,0.00112286604287953,0.00124366475053618,0.0626781661194911,0.00033,"Control","Historical","Control","Control"
"97","ARTR","Q1",1951,2,20,4.65181829386617,1,0.00127922580931283,0,"E1 Q1","no","E1",0,0.374354981902837,0.00112445037473772,0.0241059584713826,0.936466498127776,0.00647,"Control","Historical","Control","Control"
"98","ARTR","Q1",1951,23,7,1.43932319931194,1,6.03328473313464,0,"E1 Q1","no","E1",0.0735255640231121,6.98138845383765,0.0028668075882015,0.128354673126603,0.0109150162891767,0.09477,"Control","Historical","Control","Control"
"99","ARTR","Q1",1951,5,20,3.49172434945394,1,0.20687613506152,0,"E1 Q1","no","E1",7.64259766583564e-16,0.0778875,0.00686512918656418,0,0.148398240514931,0.37783,"Control","Historical","Control","Control"
"100","ARTR","Q1",1954,4,23,4.24249164557854,1,13.0641651975756,0,"E1 Q1","no","E1",0.110629250166738,1.01907847392509,1.64572379890356e-05,0.00281932411816249,0.0050556832795066,0.00041,"Control","Historical","Control","Control"
"101","ARTR","Q1",1954,7,22,4.51708140816419,1,0.0368558019895318,0,"E1 Q1","no","E1",0,1.53968121185835,0.000505227543266648,0.0594097580533911,0.654555465575734,0,"Control","Historical","Control","Control"
"102","ARTR","Q1",1954,23,10,3.9353091829745,1,-1.19922904939784e-08,0,"E1 Q1","no","E1",0.154153975656133,14.9626337348666,0,0.123044964638496,5.72026493429085e-06,0.13594,"Control","Historical","Control","Control"
"103","ARTR","Q1",1954,2,23,5.40953681938622,1,4.72702376803392,0,"E1 Q1","no","E1",0,1.14613857175798,0.00390345988837762,0.0206919111614715,0.310184330896835,0.00961,"Control","Historical","Control","Control"
"104","ARTR","Q1",1955,2,24,5.45267625923094,1,2.97607845,0,"E1 Q1","no","E1",0,0.352940102001797,0.00226969501882975,0.310051211810662,0.547337837394997,0.00633,"Control","Historical","Control","Control"
"105","ARTR","Q1",1955,7,23,5.34959791362405,1,0.0340362999999968,0,"E1 Q1","no","E1",0.0119810971298578,6.07680340407178,0.000441089971752194,0.000158199758459054,0.470280880061848,0,"Control","Historical","Control","Control"
"106","ARTR","Q1",1955,4,24,3.81690845787705,1,11.34355895,0,"E1 Q1","no","E1",0.126657357873263,0.450080905601247,0.000319580940086422,0,0.00376644667069459,0,"Control","Historical","Control","Control"
"107","ARTR","Q1",1955,23,11,3.76060624775548,1,7.17917065,0,"E1 Q1","no","E1",0.125181779587321,2.86407231454648,5.59609294645942e-05,0.00528602560524424,0.00147312599982686,0.00429,"Control","Historical","Control","Control"
"108","ARTR","Q10",1930,6,1,4.45797113756859,1,27.0552332,0,"P1 E1 Q4","no","P1E1",0,2.72951432026538,0,0.191992689804391,2.15957851097324,0.92215,"Control","Historical","Control","Control"
"109","ARTR","Q10",1930,7,1,-1.38629436111989,0,11.1379597296648,0,"P1 E1 Q4","no","P1E1",0.0517936458912125,0.00081416526355908,0.0655674916244508,1.41848998609922,0.365152918333513,0.00041,"Control","Historical","Control","Control"
"110","ARTR","Q10",1931,6,2,5.26570200069613,1,27.4389909899695,0,"P1 E1 Q4","no","P1E1",0,0.994946018524483,0,0.00988717064483815,0.973900255194882,0.42464,"Control","Historical","Control","Control"
"111","ARTR","Q10",1932,6,3,5.34044588910872,1,21.4039597261245,0,"P1 E1 Q4","no","P1E1",0,0.889535469850443,0,0.354150004994398,0.189154968297278,0.09348,"Control","Historical","Control","Control"
"112","ARTR","Q10",1933,6,4,5.68743965871769,1,18.7080785,0,"P1 E1 Q4","no","P1E1",0,0.720280650636858,0,0.294615292803628,0.148743041823723,0.19846,"Control","Historical","Control","Control"
"113","ARTR","Q10",1934,9,1,-1.38629436111989,0,4.89717847385251,0,"P1 E1 Q4","no","P1E1",0,0.869351678211965,0.00309649850186898,0.721778360882965,1.31662095493532,0,"Control","Historical","Control","Control"
"114","ARTR","Q10",1934,6,5,5.11264449026305,1,24.408941,0,"P1 E1 Q4","no","P1E1",0,0.47853199904111,0.0461672457092926,0.0770714803196014,0.334917861929848,0.32023,"Control","Historical","Control","Control"
"115","ARTR","Q10",1934,8,1,-1.38629436111989,1,4.8596425363176,0,"P1 E1 Q4","no","P1E1",0,0,0,0.145272875195563,0.00298340714259635,0.09334,"Control","Historical","Control","Control"
"116","ARTR","Q10",1935,6,6,5.56305060835109,1,21.1755863,0,"P1 E1 Q4","no","P1E1",0,1.35090043032249,0.606066271651501,0.0878852640091913,0.518601472675237,0.06535,"Control","Historical","Control","Control"
"117","ARTR","Q10",1935,13,1,-1.38629436111989,0,28.2135902143177,0,"P1 E1 Q4","no","P1E1",0.0007375,0.437487782434415,1.67633150837957,0.461506621491173,0.186884696752584,0.20818,"Control","Historical","Control","Control"
"118","ARTR","Q10",1935,11,1,-1.38629436111989,0,16.6602948910578,0,"P1 E1 Q4","no","P1E1",0.0089175,0,0,0.0277969341638697,0.0266399421571465,0.00044,"Control","Historical","Control","Control"
"119","ARTR","Q10",1935,12,1,-1.38629436111989,0,9.7159167595903,0,"P1 E1 Q4","no","P1E1",0.0089175,0,0,0.0840109689772417,0.00617051302894244,0.00085,"Control","Historical","Control","Control"
"120","ARTR","Q10",1935,16,1,-1.38629436111989,0,18.5577581740749,0,"P1 E1 Q4","no","P1E1",0.00818,1.26395590620339,0.0673715465282186,0.489676956873918,1.63110626246269,0.44866,"Control","Historical","Control","Control"
"121","ARTR","Q10",1935,15,1,-1.38629436111989,0,21.0659214576609,0,"P1 E1 Q4","no","P1E1",0.00818,3.85986375637713,0.503247001007489,2.35047714837202,2.96032673662785,0.22469,"Control","Historical","Control","Control"
"122","ARTR","Q10",1935,14,1,-1.38629436111989,0,12.1431417618508,0,"P1 E1 Q4","no","P1E1",0.0007375,0.00892311480030613,0.00281717744949761,0.00464741309577197,0.0285609053961351,0.05464,"Control","Historical","Control","Control"
"123","ARTR","Q10",1935,10,1,-1.38629436111989,0,7.1032605071571,0,"P1 E1 Q4","no","P1E1",0.001475,0.0116778211881052,0.00835194584237187,0.608467771467151,0.00111393389225849,0.06197,"Control","Historical","Control","Control"
"124","ARTR","Q10",1936,8,3,2.50804865597455,1,2.87682925,0,"P1 E1 Q4","no","P1E1",1.06581410364015e-14,0.053147096692142,0,0.242742861519172,0.830159857777559,0.95513,"Control","Historical","Control","Control"
