quad,pid,age,year,area0,survives,W.ARTR,W.HECO,W.POSE,W.PSSP,W.allcov,W.allpts,W.intra,date_reformat,QuadName,Grazing,paddock,Group,Treatment,PrecipGroup,climate,size_class,TMAX,VWC,TMAX_scaled,VWC_scaled,Split
Q10,Q10_10,12,1942,0.632885677976741,1,18.2045486824345,0.0600163524508067,0.0223571821113755,0.0651481819023724,0.0473346993527234,0.35119,0.0651481819023724,15/06/1941,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,large,18.214130434782607,13.341732841010018,-2.929728486871328,-0.01657491771345382,Training
Q10,Q10_10,16,1946,-0.693147180560001,1,46.0284307352412,0.146277432320558,4.45586657162727,0.0111000472152892,0.150009068663533,0.56864,0.0111000472152892,15/06/1945,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,large,21.558695652173913,14.609041510259338,-0.3839288148207567,0.26818246658774303,Training
Q10,Q10_10,17,1947,0.121494340185148,1,0,0.8554095191684,3.94367114739017,0.0151025272132512,0.321727567242472,0.41013,0.0151025272132512,15/06/1946,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,large,20.371739130434783,12.6031016471437,-1.2874105313885897,-0.18254134075799167,Training
Q10,Q10_10,20,1950,0.286641071592319,1,0,1.37804537473492,0.94868488936195,0.0130845841941089,0.164201801007115,0.053,0.0130845841941089,15/06/1949,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,large,21.127173913043478,12.234046835395704,-0.71239240591730435,-0.2654659552636113,Training
Q10,Q10_10,21,1951,1.32823064388723,1,0,1.18444748638776,2.49986052906249,0.0297867165767918,0.671245979070911,0.05016,0.0297867165767918,15/06/1950,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,large,21.4125,13.372801942716281,-0.4952093009731125,-0.009593859073885005,Training
Q10,Q10_10,22,1952,1.41801214386719,1,0,1.42011388284824,3.5416095325387,0.00806119115703373,0.898621855072201,0.14095,0.00806119115703373,15/06/1951,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,large,19.735869565217392,11.043589355721402,-1.7714185938356428,-0.5329552940958378,Training
Q10,Q10_10,25,1955,2.59017073527739,1,0,1.17976820013249,1.65108021080229,0.0602713712226012,0.668406315190058,0.00531,0.0602713712226012,15/06/1954,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,large,22.018478260869564,11.096533162428974,-0.03395375428211903,-0.5210591078873691,Training
Q10,Q10_10,26,1956,2.8496566315113,1,0,0.859404499044388,1.33609752934913,0.0729786056745352,1.19019315443038,0.00382,0.0729786056745352,15/06/1955,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,large,22.682608695652174,11.56948193796726,0.47156577760702667,-0.4147900832222807,Training
Q10,Q10_10,27,1957,3.06330674559806,1,0,1.56165677385994,1.71123495250673,0.0720573567547386,0.00922088642810806,0.0049,0.0720573567547386,15/06/1956,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,large,21.404347826086955,12.812243569747306,-0.5014145325429489,-0.13554828510123276,Training
Q10,Q10_100,1,1938,-1.38629436111989,0,0.159458901090132,0.0432394984473585,0.00189023085717452,0.00118023868473619,0.00230078106905014,0.11585,0.00118023868473619,15/06/1937,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,small,23.305434782608696,11.374336697793778,0.9456454695423457,-0.4586381602527533,Training
Q10,Q10_102,1,1939,-1.38629436111989,0,0,0.127404311999225,1.03541013030581,0.00729883251102457,0.164582463967018,1.50413,0.00729883251102457,15/06/1938,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,small,22.14673913043478,14.628015307164151,0.06367522241660271,0.2724457758414208,Training
Q10,Q10_103,1,1939,-1.38629436111989,1,0,0.00601643975877819,0.142529516154496,0.0072875,0.00971937928237537,2.04369,0.0072875,15/06/1938,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,small,22.14673913043478,14.628015307164151,0.06367522241660271,0.2724457758414208,Training
Q10,Q10_103,2,1940,-1.38629436111989,0,0,0.273186408866545,0.111727206873685,0,0.00524342187838664,0.56789,0,15/06/1939,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,small,21.492391304347827,12.230389818182084,-0.4343980315887399,-0.2662876671964363,Training
Q10,Q10_104,1,1939,-1.38629436111993,0,0.275829289086605,0.0168926726132549,0.00753905358733309,6.89057080159637,0.00293481419542176,1.2159,6.89057080159637,15/06/1938,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,small,22.14673913043478,14.628015307164151,0.06367522241660271,0.2724457758414208,Training
Q10,Q10_105,1,1939,-1.38629436111993,0,0.313224675732991,0.0172263029983796,0.0179817943000586,7.02533637599464,0.00324796999759265,1.24719,7.02533637599464,15/06/1938,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,small,22.14673913043478,14.628015307164151,0.06367522241660271,0.2724457758414208,Training
Q10,Q10_106,1,1939,-1.38629436111993,0,0.0464223645173813,11.718946855698,0.0318256521855281,0.140924107579354,2.20625e-4,0.11376,0.140924107579354,15/06/1938,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,small,22.14673913043478,14.628015307164151,0.06367522241660271,0.2724457758414208,Training
Q10,Q10_109,1,1942,-1.38629436111989,0,0,0.0526201877470896,0.1334375,0.387623833873414,0.0487110545495004,0.03096,0.387623833873414,15/06/1941,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,small,18.214130434782607,13.341732841010018,-2.929728486871328,-0.01657491771345382,Training
Q10,Q10_11,1,1931,2.42374773738183,1,0.112971153813349,0,0.00927394197853516,2.05890447130848,2.8894014734213e-4,0.26051,2.05890447130848,15/06/1930,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,large,21.520108695652173,12.780407499060525,-0.4133002442513054,-0.14270167751080706,Training
Q10,Q10_11,2,1932,2.47915827482454,1,0.236665802956253,0,0.00142529377501061,0.602083669345556,0.0038135621458537,1.23465,0.602083669345556,15/06/1931,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,large,22.846739130434784,11.046278524186029,0.5964977732130192,-0.5323510525274548,Training
Q10,Q10_11,3,1933,2.17513784699458,1,0.478935064578118,2.18668630533382e-5,0.00218629564759038,0.682125479728133,0.0985815418310734,0.14084,0.682125479728133,15/06/1932,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,large,21.75978260869565,12.465696760593563,-0.23086643609818483,-0.21341547350372292,Training
Q10,Q10_11,4,1934,3.05099818285571,1,0.698876169149422,2.96346535436294e-5,4.9412289700106e-4,0.614468109106754,0.0124453692866658,0.15073,0.614468109106754,15/06/1933,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,large,22.820652173913043,11.803694466123702,0.5766410321895489,-0.3621637984767468,Training
Q10,Q10_11,5,1935,1.92791298024781,1,0.292020303137346,1.57134114048244e-5,2.056356158254e-4,0.155605830971575,0.0251233239520425,1.14723,0.155605830971575,15/06/1934,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,large,23.127173913043478,10.698901322462333,0.8099577392153082,-0.610404825636497,Training
Q10,Q10_11,6,1936,2.57393372234248,1,0.36776351478083,0.0108918717375403,0.0218018346079442,0.322387918479213,0.0312917890135975,1.06272,0.322387918479213,15/06/1935,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,large,23.903260869565216,13.55107183976104,1.4006957846635055,0.030462419884719903,Training
Q10,Q10_11,7,1937,2.87479031528137,1,0.370848289366439,6.44419152956991e-5,1.0887498070626e-4,0.509152751108984,0.00189749758491473,1.29833,0.509152751108984,15/06/1936,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,large,21.910869565217393,11.632863998851363,-0.11586281100392612,-0.40054847791576376,Training
Q10,Q10_11,8,1938,2.763786439046,1,0.462898570096109,0.00194742738237061,0.00450443907669539,0.421179018558151,0.00547038789264122,0.60547,0.421179018558151,15/06/1937,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,large,23.305434782608696,11.374336697793778,0.9456454695423457,-0.4586381602527533,Training
Q10,Q10_11,9,1939,3.29762254802441,1,0.508999547463813,0.0132962690626779,0.00694151914350248,0.205058928084387,0.00643787144898078,0.58136,0.205058928084387,15/06/1938,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,large,22.14673913043478,14.628015307164151,0.06367522241660271,0.2724457758414208,Training
Q10,Q10_11,10,1940,3.27620265200315,1,0.63876168871174,0.122951726359423,0.0627783258780374,0.432021126592287,5.9099137187204e-4,0.61778,0.432021126592287,15/06/1939,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,large,21.492391304347827,12.230389818182084,-0.4343980315887399,-0.2662876671964363,Training
Q10,Q10_11,11,1941,2.83582273278804,1,0.549016085969436,0.0811246539671271,0.0135523490098079,0.241473332247647,0.0137121986211201,1.87368,0.241473332247647,15/06/1940,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,large,21.928260869565218,14.257326837765568,-0.10262498365494764,0.18915408732241132,Training
Q10,Q10_11,12,1942,2.67600210645193,1,0.949960507417624,0.118647076312774,0.00663799717726625,0.212383059484702,0.0193721741334801,0.06747,0.212383059484702,15/06/1941,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,large,18.214130434782607,13.341732841010018,-2.929728486871328,-0.01657491771345382,Training
Q10,Q10_11,16,1946,1.22012840280439,1,1.41975854572945,0.223916985188312,0.0714868291564047,0.266273144907834,0.00851612924551413,1.18418,0.266273144907834,15/06/1945,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,large,21.558695652173913,14.609041510259338,-0.3839288148207567,0.26818246658774303,Training
Q10,Q10_11,17,1947,1.66151811751254,1,0,0.816923337964048,0.159469553409009,0.0776338909562253,0.0593976518800874,0.05611,0.0776338909562253,15/06/1946,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,large,20.371739130434783,12.6031016471437,-1.2874105313885897,-0.18254134075799167,Training
Q10,Q10_11,20,1950,1.3013047348068,1,0,5.14463317454896,0.018978231845304,0.108984524183161,0.0689295884301555,0.05157,0.108984524183161,15/06/1949,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,large,21.127173913043478,12.234046835395704,-0.71239240591730435,-0.2654659552636113,Training
Q10,Q10_11,21,1951,1.12905856637562,1,0,2.53479376004364,0.0163121961619806,0.681714839149354,0.148456651837697,0.05333,0.681714839149354,15/06/1950,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,large,21.4125,13.372801942716281,-0.4952093009731125,-0.009593859073885005,Training
Q10,Q10_11,22,1952,-1.38629436111993,1,0,5.47449307676109,0.285737044754619,0.19314661543034,0.637775306919808,0.18264,0.19314661543034,15/06/1951,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,small,19.735869565217392,11.043589355721402,-1.7714185938356428,-0.5329552940958378,Training
Q10,Q10_11,25,1955,2.74398473905901,1,0,4.1236981816731,0.961814390665674,0.308906377767174,0.0847415258683542,0.04667,0.308906377767174,15/06/1954,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,large,22.018478260869564,11.096533162428974,-0.03395375428211903,-0.5210591078873691,Training
Q10,Q10_11,26,1956,2.85331266033211,1,0,6.40169557568001,0.315678840853635,0.485770351935397,0.764910429723827,0.03063,0.485770351935397,15/06/1955,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,large,22.682608695652174,11.56948193796726,0.47156577760702667,-0.4147900832222807,Training
Q10,Q10_11,27,1957,2.86321410804114,1,0,4.64213965820808,0.494237641199967,0.520818394251144,0.0296636069026942,0,0.520818394251144,15/06/1956,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,large,21.404347826086955,12.812243569747306,-0.5014145325429489,-0.13554828510123276,Training
Q10,Q10_110,1,1942,-1.38629436111989,0,0,0.0591158305432174,0.025433246968016,0.922104077269216,0.546871663294311,1.04865,0.922104077269216,15/06/1941,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,small,18.214130434782607,13.341732841010018,-2.929728486871328,-0.01657491771345382,Training
Q10,Q10_111,1,1942,-1.38629436111995,1,31.7654854518527,0.219664434747342,2.1079192166971,0.113394834517827,2.95147031044782,0.2934,0.113394834517827,15/06/1941,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,small,18.214130434782607,13.341732841010018,-2.929728486871328,-0.01657491771345382,Training
Q10,Q10_112,4,1946,-1.38629436111989,1,0,0.86856789522367694,1.5181123293346,0.173211286476547,0.213549577314244,0.09419,0.173211286476547,15/06/1945,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,small,21.558695652173913,14.609041510259338,-0.3839288148207567,0.26818246658774303,Training
Q10,Q10_112,5,1947,-0.693147180559945,1,0,1.31388415669577,6.61932271775495,0.334677753135356,0.157837434853065,0.01582,0.334677753135356,15/06/1946,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,large,20.371739130434783,12.6031016471437,-1.2874105313885897,-0.18254134075799167,Training
Q10,Q10_112,8,1950,0.908462048849933,1,0,0.449333658467802,1.06239873755918,0.2225349705438,0.171369966863171,0.04722,0.2225349705438,15/06/1949,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,large,21.127173913043478,12.234046835395704,-0.71239240591730435,-0.2654659552636113,Training
Q10,Q10_112,9,1951,1.52585633781244,1,0,0.664704643348622,1.3204805568099,0.499912299511051,0.326011397175941,0.0626,0.499912299511051,15/06/1950,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,large,21.4125,13.372801942716281,-0.4952093009731125,-0.009593859073885005,Training
Q10,Q10_112,10,1952,1.3695133336411,1,0,1.08614552597292,1.17976431743813,0.723448755018561,0.781678941598366,0.04857,0.723448755018561,15/06/1951,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,large,19.735869565217392,11.043589355721402,-1.7714185938356428,-0.5329552940958378,Training
Q10,Q10_112,13,1955,1.31246683197304,1,0,1.43212026514264,0.149277549286441,0.681532054204472,0.086181350084087,0.04714,0.681532054204472,15/06/1954,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,large,22.018478260869564,11.096533162428974,-0.03395375428211903,-0.5210591078873691,Training
Q10,Q10_112,14,1956,0.625963403794915,1,0,0.965523039421569,0.309416532972623,0.822374977406152,0.0223759494045545,0.41082,0.822374977406152,15/06/1955,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,large,22.682608695652174,11.56948193796726,0.47156577760702667,-0.4147900832222807,Training
Q10,Q10_112,15,1957,1.86808757961019,1,0,0.568909954663623,0.033985,2.24671345678591,0.0047358968541687,5.5e-4,2.24671345678591,15/06/1956,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,large,21.404347826086955,12.812243569747306,-0.5014145325429489,-0.13554828510123276,Training
Q10,Q10_12,1,1931,0.990135626713785,1,0.172990218084618,0.00280047764020584,7.2690545070048e-4,2.42165616146525,7.744782538118e-4,0.53524,2.42165616146525,15/06/1930,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,large,21.520108695652173,12.780407499060525,-0.4133002442513054,-0.14270167751080706,Training
Q10,Q10_12,2,1932,-1.85185855391473,0,0.356315520470041,0.00273544388167006,0,2.57847282332061,0.00187115766192009,0.18699,2.57847282332061,15/06/1931,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,small,22.846739130434784,11.046278524186029,0.5964977732130192,-0.5323510525274548,Training
Q10,Q10_13,1,1931,1.0279384241499,1,1.57114600623834,4.03112451080967,0,0.00510586815650535,0.173077628613509,0.28305,0.00510586815650535,15/06/1930,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,large,21.520108695652173,12.780407499060525,-0.4133002442513054,-0.14270167751080706,Training
Q10,Q10_13,4,1934,0.506254396822382,1,16.1238835101392,3.55472529124674,0,0.0119740167727938,0.375947167366746,0.82261,0.0119740167727938,15/06/1933,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,large,22.820652173913043,11.803694466123702,0.5766410321895489,-0.3621637984767468,Training
Q10,Q10_13,5,1935,-1.38629436111992,0,20.0450770770289,0.70015381012311,0.157022539908657,0.0545051261053459,0.0659005460530026,0.62271,0.0545051261053459,15/06/1934,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,small,23.127173913043478,10.698901322462333,0.8099577392153082,-0.610404825636497,Training
Q10,Q10_133,1,1946,-1.38629436111989,1,0,0.37027287609519,2.58488404991496,0.170455567560671,0.12676193042939,0.03082,0.170455567560671,15/06/1945,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,small,21.558695652173913,14.609041510259338,-0.3839288148207567,0.26818246658774303,Training
Q10,Q10_133,2,1947,-1.38629436111989,0,0,0.648359886736422,5.66595719368334,0.515049860244177,0.077097899088289,0.01544,0.515049860244177,15/06/1946,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,small,20.371739130434783,12.6031016471437,-1.2874105313885897,-0.18254134075799167,Training
Q10,Q10_134,1,1946,-1.38629436111992,0,30.690879467219,0.0837538864664384,0.323179763480214,1.49114560931774,0.515927243762543,0.44112,1.49114560931774,15/06/1945,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,small,21.558695652173913,14.609041510259338,-0.3839288148207567,0.26818246658774303,Training
Q10,Q10_137,1,1947,-1.38629436111993,0,0,0.895485777207824,1.52488709344852,0.0146205073023082,11.5365080255433,0.4429,0.0146205073023082,15/06/1946,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,small,20.371739130434783,12.6031016471437,-1.2874105313885897,-0.18254134075799167,Training
Q10,Q10_14,1,1931,1.83897442539375,0,0.0205303902668241,2.68380098608432,0.00108648804092577,0.0194621813433781,0.243985732328993,0.59902,0.0194621813433781,15/06/1930,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,large,21.520108695652173,12.780407499060525,-0.4133002442513054,-0.14270167751080706,Training
Q10,Q10_143,1,1955,0.00298745117532053,0,0,2.98364960738405,0.174443182036033,0.0152430640969647,0.0569866716473029,0.47585,0.0152430640969647,15/06/1954,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,large,22.018478260869564,11.096533162428974,-0.03395375428211903,-0.5210591078873691,Training
Q10,Q10_144,1,1956,3.21219528464251,0,0,0.117992697001605,0.524234193565644,0.00103310444185,0.0073208217434607,0.14312,0.00103310444185,15/06/1955,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,large,22.682608695652174,11.56948193796726,0.47156577760702667,-0.4147900832222807,Training
Q10,Q10_145,1,1957,2.35266410026782,0,0,0.00147803308643654,0.00834702046714709,5.39729664007283e-6,0.020273125,0.54307,5.39729664007283e-6,15/06/1956,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,large,21.404347826086955,12.812243569747306,-0.5014145325429489,-0.13554828510123276,Training
Q10,Q10_15,1,1931,0.782287024314131,1,7.375e-4,0.00161002028263164,6.8972718127824e-4,0.627914682381829,0.00599503947311334,0.09337,0.627914682381829,15/06/1930,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,large,21.520108695652173,12.780407499060525,-0.4133002442513054,-0.14270167751080706,Training
Q10,Q10_15,2,1932,1.57966636074752,1,0,9.55208049515165e-5,0,0.272769970631784,0.0163052916575445,0.37772,0.272769970631784,15/06/1931,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,large,22.846739130434784,11.046278524186029,0.5964977732130192,-0.5323510525274548,Training
Q10,Q10_15,3,1933,1.7374154310688,1,0,0,0,1.70324119980838,0.0110286596357491,0.15267,1.70324119980838,15/06/1932,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,large,21.75978260869565,12.465696760593563,-0.23086643609818483,-0.21341547350372292,Training
Q10,Q10_15,4,1934,1.05262755073098,1,0,0.00321751736588911,0,0.748679085344453,0.0160157730222471,0.13597,0.748679085344453,15/06/1933,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,large,22.820652173913043,11.803694466123702,0.5766410321895489,-0.3621637984767468,Training
Q10,Q10_15,5,1935,-1.38629436111992,0,0.121523694547199,0,0,0.0150539470279821,0.00453801188008051,0.51366,0.0150539470279821,15/06/1934,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,small,23.127173913043478,10.698901322462333,0.8099577392153082,-0.610404825636497,Training
Q10,Q10_16,1,1931,0.42490389650832,1,7.375e-4,1.09860743756703e-5,2.72017448106176e-5,0.833492464735295,0.00160026887893042,0.27188,0.833492464735295,15/06/1930,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,large,21.520108695652173,12.780407499060525,-0.4133002442513054,-0.14270167751080706,Training
Q10,Q10_18,1,1931,0.582718923736934,0,0.0141042960912513,0.0903529046824482,0.0655674916244508,0.311222248369809,0.0248978240239045,2.5e-4,0.311222248369809,15/06/1930,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,large,21.520108695652173,12.780407499060525,-0.4133002442513054,-0.14270167751080706,Training
Q10,Q10_19,1,1931,1.00382241753923,1,0.420822814775399,0.00572597392446674,0.0225101870980809,0.186888491767467,0.0753099874711395,5.2e-4,0.186888491767467,15/06/1930,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,large,21.520108695652173,12.780407499060525,-0.4133002442513054,-0.14270167751080706,Training
Q10,Q10_19,2,1932,1.65491378296424,1,0.230734299990591,0.00322981048413539,0,0.0105133684623941,0.92484316317894,0.00143,0.0105133684623941,15/06/1931,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,large,22.846739130434784,11.046278524186029,0.5964977732130192,-0.5323510525274548,Training
Q10,Q10_19,3,1933,-0.427615984696999,1,0.205527726169954,0.00118620595410429,0,0.00993087067654957,0.342310429033408,0.00663,0.00993087067654957,15/06/1932,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,large,21.75978260869565,12.465696760593563,-0.23086643609818483,-0.21341547350372292,Training
Q10,Q10_19,4,1934,0.656273756309184,1,0.287071843396353,0.00143443616961905,0,0.186173365752536,0.24142074740464,0.14216,0.186173365752536,15/06/1933,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,large,22.820652173913043,11.803694466123702,0.5766410321895489,-0.3621637984767468,Training
Q10,Q10_19,5,1935,-0.140556942052697,1,0.145731888593265,8.91869843928782e-5,0,0.00101794666549593,0.322390199081762,4.4e-4,0.00101794666549593,15/06/1934,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,large,23.127173913043478,10.698901322462333,0.8099577392153082,-0.610404825636497,Training
Q10,Q10_19,6,1936,0.131111749102416,1,0.275011676688908,0.00756782375517751,1.20856174175398e-5,6.7848608552767e-4,0.294769941165304,0.03627,6.7848608552767e-4,15/06/1935,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,large,23.903260869565216,13.55107183976104,1.4006957846635055,0.030462419884719903,Training
Q10,Q10_19,7,1937,0.391004442756082,1,0.625083188808137,0.0427285540946944,1.56513430365488e-5,0.0011080678443341,0.112083711074523,1.20283,0.0011080678443341,15/06/1936,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,large,21.910869565217393,11.632863998851363,-0.11586281100392612,-0.40054847791576376,Training
Q10,Q10_19,8,1938,0.57901265421982,1,0.624012387566464,0.00631754475783412,5.86481526722976e-6,9.5127810084869e-4,0.145977449509978,0.05297,9.5127810084869e-4,15/06/1937,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,large,23.305434782608696,11.374336697793778,0.9456454695423457,-0.4586381602527533,Training
Q10,Q10_19,9,1939,0.412397661025986,1,0.826200273812038,0.00333472088580157,0,2.9858322465425e-4,0.276877850976866,0.04689,2.9858322465425e-4,15/06/1938,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,large,22.14673913043478,14.628015307164151,0.06367522241660271,0.2724457758414208,Training
Q10,Q10_19,10,1940,1.12474164949837,1,0.402622148778755,0.00337145751871529,0,0.00173957062621478,0.161329831127796,0.04838,0.00173957062621478,15/06/1939,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,large,21.492391304347827,12.230389818182084,-0.4343980315887399,-0.2662876671964363,Training
Q10,Q10_19,11,1941,0.938813968982852,1,1.80111218196942,0.00473001416018842,0,3.50039543761653e-5,0.352401966236346,0.00212,3.50039543761653e-5,15/06/1940,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,large,21.928260869565218,14.257326837765568,-0.10262498365494764,0.18915408732241132,Training
Q10,Q10_19,12,1942,-1.38629436111989,0,2.37848918321302,0.00542267549461488,7.5e-6,7.9909156115179e-4,0.352506757697533,0.04838,7.9909156115179e-4,15/06/1941,P1 E1 Q4,UG,NA,P1E1,Control,NA,1,small,18.214130434782607,13.341732841010018,-2.929728486871328,-0.01657491771345382,Training
