quad,pid,age,year,area,W.ARTR,W.HECO,W.POSE,W.PSSP,W.allcov,W.allpts,W.intra,QuadName,Grazing,paddock,Group,Treatment,PrecipGroup,area0,climate,date_reformat,size_class,TMAX,VWC,TMAX_scaled,VWC_scaled,Split
Q1,Q1_29,4,1939,-0.6931471805599453,0.7192550840672024,0.4058439406362677,0.49402554662240994,0.00119247533882815,11.161854165460612,0.13594,0.4058439406362677,E1 Q1,UG,NA,E1,Control,NA,-1.3862943611198906,1,15/06/1939,small,-0.7483870967741937,10.048347315462628,0.2585495396167416,-0.22460754603527147,Training
Q1,Q1_35,2,1937,-1.3862943611198866,0.5328163814571094,0.10986499999999969,0,0.229931707595746,15.652735248750398,0,0.10986499999999969,E1 Q1,UG,NA,E1,Control,NA,-1.3862943611198906,1,15/06/1937,small,-0.7225806451612902,9.89545758050339,0.2699243131378772,-0.26594207044788853,Training
Q1,Q1_35,3,1938,-1.3862943611198906,1.161168199942967,0.12021161524937206,0,0.38870678456772584,33.65284257228079,0.37772,0.12021161524937206,E1 Q1,UG,NA,E1,Control,NA,-1.3862943611198866,1,15/06/1938,small,0.03870967741935488,10.00689153383964,0.6054801320113716,-0.23581532933083643,Training
Q1,Q1_35,4,1939,-0.23334841698438516,0.6805192140711456,0.1442892972512327,0,0.21233459847106215,6.584731168375824,0.37772,0.1442892972512327,E1 Q1,UG,NA,E1,Control,NA,-1.3862943611198906,1,15/06/1939,small,-0.7483870967741937,10.048347315462628,0.2585495396167416,-0.22460754603527147,Training
Q1,Q1_37,2,1937,-1.3862943611199186,0,6.994405055138491e-15,0.05334017632125406,1.037773942014521,0.09474629825705871,0,6.994405055138491e-15,E1 Q1,UG,NA,E1,Control,NA,-1.3862943611199066,1,15/06/1937,small,-0.7225806451612902,9.89545758050339,0.2699243131378772,-0.26594207044788853,Training
Q1,Q1_37,3,1938,-1.0281773441251492,0,0.00310749998750003,0.05535533398434424,0.31276708551229643,0.2538629789680918,0,0.00310749998750003,E1 Q1,UG,NA,E1,Control,NA,-1.3862943611199186,1,15/06/1938,small,0.03870967741935488,10.00689153383964,0.6054801320113716,-0.23581532933083643,Training
Q1,Q1_38,2,1937,-1.5270406355200907,7.619408713899174,0.31415124678187806,0,0.06902532787324851,0.7306223763176158,0.29675999999999997,0.31415124678187806,E1 Q1,UG,NA,E1,Control,NA,-1.3862943611199465,1,15/06/1937,small,-0.7225806451612902,9.89545758050339,0.2699243131378772,-0.26594207044788853,Training
Q1,Q1_46,2,1938,-0.8839576980331983,1.1256024551726598,1.78653164484288e-9,0,7.00663336899975e-4,0.06124463407877884,1.00561,1.78653164484288e-9,E1 Q1,UG,NA,E1,Control,NA,-1.3862943611199465,1,15/06/1938,small,0.03870967741935488,10.00689153383964,0.6054801320113716,-0.23581532933083643,Training
Q1,Q1_48,2,1939,-1.3862943611199465,0.8492328938375399,0.7207106611785522,0,2.690316034588381,1.2542286225135353,0.13737,0.7207106611785522,E1 Q1,UG,NA,E1,Control,NA,-1.3862943611199465,1,15/06/1939,small,-0.7483870967741937,10.048347315462628,0.2585495396167416,-0.22460754603527147,Training
Q1,Q1_49,2,1939,-1.3862943611199066,0,0.01600722015038673,0.03038139150928125,0.01940315502387388,2.953772138159937,0.00492999999999999,0.01600722015038673,E1 Q1,UG,NA,E1,Control,NA,-1.3862943611199066,1,15/06/1939,small,-0.7483870967741937,10.048347315462628,0.2585495396167416,-0.22460754603527147,Training
Q1,Q1_49,3,1940,-1.3862943611199186,0,0.01833610580877226,0.00965071939896524,0.00407989429765606,3.3173415762421157,0.0049,0.01833610580877226,E1 Q1,UG,NA,E1,Control,NA,-1.3862943611199066,1,15/06/1940,small,2.5483870967741944,11.406951394736218,1.7116768569417902,0.14269803858613753,Training
Q1,Q1_49,4,1941,-0.22049085217315043,0,0.01207143524602355,0.02380144724057168,0.04063527513754778,2.1025934665095325,0.00485,0.01207143524602355,E1 Q1,UG,NA,E1,Control,NA,-1.3862943611199186,1,15/06/1941,small,0.2774193548387095,9.880122331101072,0.7106967870818739,-0.2700880338179125,Training
Q1,Q1_5,2,1935,-1.3862943611199465,0.2804694723789778,1.3988810110277e-14,0,4.292583627968364,8.268272869028658,1.27375,1.3988810110277e-14,E1 Q1,UG,NA,E1,Control,NA,-1.3862943611199186,1,15/06/1935,small,0.6838709677419355,9.65074621406684,0.8898494700397567,-0.332101044120733,Training
Q1,Q1_50,2,1939,-1.3862943611199186,0.06954554549847877,9.041953976308334e-4,6.072593948979598,0.6226072002490755,3.0639427785825313,2.5e-4,9.041953976308334e-4,E1 Q1,UG,NA,E1,Control,NA,-1.3862943611199066,1,15/06/1939,small,-0.7483870967741937,10.048347315462628,0.2585495396167416,-0.22460754603527147,Training
Q1,Q1_53,2,1940,-1.3862943611199186,8.89490934802599,6.994405055138491e-15,3.715361795355962e-4,0.00538392440447239,1.3101050794298297,0.17322999999999997,6.994405055138491e-15,E1 Q1,UG,NA,E1,Control,NA,-1.3862943611198906,1,15/06/1940,small,2.5483870967741944,11.406951394736218,1.7116768569417902,0.14269803858613753,Training
Q1,Q1_59,2,1942,-1.3862943611198826,22.80602288386427,0.05323809507938421,0.912929821030766,0.16098513364648545,0.7087601063007201,0.51448,0.05323809507938421,E1 Q1,UG,NA,E1,Control,NA,-1.3862943611198906,1,15/06/1942,small,-0.16129032258064513,10.251631416678775,0.5173256372225721,-0.16964864610221878,Training
Q1,Q1_60,2,1942,-1.3862943611199186,0.1687687201447486,0.01429248903719863,2.5397555145868904,0.4289406093263961,0.7879469871430855,0.00198,0.01429248903719863,E1 Q1,UG,NA,E1,Control,NA,-1.3862943611199066,1,15/06/1942,small,-0.16129032258064513,10.251631416678775,0.5173256372225721,-0.16964864610221878,Training
Q1,Q1_69,4,1950,-1.3862943611199345,57.62070326812171,0.4825295910400647,0.00681691157376523,0.03170952435104184,0.4706659357097654,0.98345,0.4825295910400647,E1 Q1,UG,NA,E1,Control,NA,-1.3862943611199345,1,15/06/1950,small,-2.645161290322581,9.825144488865094,-0.5774963141867108,-0.2849515755897777,Training
Q1,Q1_7,4,1937,-0.6931471805599453,0.7031930691654035,0.0779227130013823,0,1.193615748797773,17.232328319277432,4.1e-4,0.0779227130013823,E1 Q1,UG,NA,E1,Control,NA,-1.3862943611198906,1,15/06/1937,small,-0.7225806451612902,9.89545758050339,0.2699243131378772,-0.26594207044788853,Training
Q1,Q1_71,5,1951,-1.3862943611199066,0,0.18050535325232825,0.7928493097383704,1.5189103791459568,2.686498297990203,0.42439,0.18050535325232825,E1 Q1,UG,NA,E1,Control,NA,-1.3862943611199066,1,15/06/1951,small,0.7725806451612902,10.018438401046696,0.9289502540186595,-0.23269357452769981,Training
Q1,Q1_76,2,1950,-1.3862943611199465,0.4891072341280588,1.0297066923589032e-4,0.04537473954554102,0.00643697590328614,0.3389099760655475,0.00167,1.0297066923589032e-4,E1 Q1,UG,NA,E1,Control,NA,-1.3862943611199465,1,15/06/1950,small,-2.645161290322581,9.825144488865094,-0.5774963141867108,-0.2849515755897777,Training
Q1,Q1_76,3,1951,0.1367032137855159,0.0497699449941523,0.00309567605028753,0.06509635879239473,0.01215803373417224,0.25023736818661446,4.7e-4,0.00309567605028753,E1 Q1,UG,NA,E1,Control,NA,-1.3862943611199465,1,15/06/1951,small,0.7725806451612902,10.018438401046696,0.9289502540186595,-0.23269357452769981,Training
Q1,Q1_79,2,1951,-1.3862943611198906,0.21515307610708612,0.3332395291747419,0.00137401174974466,1.051721584635419,2.687194989985111,0.00806,0.3332395291747419,E1 Q1,UG,NA,E1,Control,NA,-1.3862943611199186,1,15/06/1951,small,0.7725806451612902,10.018438401046696,0.9289502540186595,-0.23269357452769981,Training
Q1,Q1_80,2,1951,-1.3862943611198906,0.2278663926676808,0.2387784517697653,0.02182161931745939,0.03466482566165848,0.09898336799126438,0.3873,0.2387784517697653,E1 Q1,UG,NA,E1,Control,NA,-1.3862943611198826,1,15/06/1951,small,0.7725806451612902,10.018438401046696,0.9289502540186595,-0.23269357452769981,Training
Q1,Q1_80,3,1952,0.6222263782481731,4.137709314100408,0.4970701473455834,0.05172868205978844,0.04460397817250639,0.10673745734839836,0.4554899999999999,0.4970701473455834,E1 Q1,UG,NA,E1,Control,NA,-1.3862943611198906,1,15/06/1952,small,-5.393548387096774,9.869944773328164,-1.7889096941876315,-0.272839588788802,Training
Q1,Q1_87,2,1952,-1.3862943611198906,0.447265995037446,2.7063621102933495,0.02255865167601131,0.00307125234681089,0.5511215821741748,0.0052,2.7063621102933495,E1 Q1,UG,NA,E1,Control,NA,-1.3862943611198906,1,15/06/1952,small,-5.393548387096774,9.869944773328164,-1.7889096941876315,-0.272839588788802,Training
Q1,Q1_88,2,1952,-1.3862943611199186,0.00224172375471852,8.411584856075861e-4,0,9.6904210966181e-4,0.15010815900692567,0,8.411584856075861e-4,E1 Q1,UG,NA,E1,Control,NA,-1.3862943611199186,1,15/06/1952,small,-5.393548387096774,9.869944773328164,-1.7889096941876315,-0.272839588788802,Training
Q1,Q1_93,4,1955,-0.04148557291244863,0.06549628072165509,0,0,0.02582664352386589,0.21733650006895572,0.0153,0,E1 Q1,UG,NA,E1,Control,NA,-1.3862943611199186,1,15/06/1955,small,-1.4193548387096775,9.724683809306468,-0.0371945719327789,-0.3121116358307823,Training
Q10,Q10_113,17,1946,3.283862385698766,0,0.03533547057368547,4.048631517935034,0.04407741916709502,1.4165949252902283,0.30920000000000003,0.03533547057368547,P1 E1 Q4,UG,NA,P1E1,Control,NA,-1.3862943611198906,1,15/06/1946,small,-3.5967741935483875,13.259906112900222,-0.9969410877785788,0.643653855232976,Training
Q10,Q10_129,2,1935,-1.3862943611199066,0.16743770329318375,4.422678588785432e-5,0,0.1624302352394543,0.00224020174011429,0.2003,4.422678588785432e-5,P1 E1 Q4,UG,NA,P1E1,Control,NA,-1.3862943611199345,1,15/06/1935,small,0.6838709677419355,9.65074621406684,0.8898494700397567,-0.332101044120733,Training
Q10,Q10_129,3,1936,-1.3862943611199345,0.3443064711107335,1.864415737081589e-5,0,0.4267839624147433,0.00161041535346539,1.0397,1.864415737081589e-5,P1 E1 Q4,UG,NA,P1E1,Control,NA,-1.3862943611199066,1,15/06/1936,small,0.28709677419354845,9.465590620310323,0.7149623271522998,-0.3821588090341317,Training
Q10,Q10_129,4,1937,-1.3862943611199345,0.13853179143944916,0.03198250000001099,0.00166253961125279,0.25695027714761437,0.00303737702461738,0.47195999999999994,0.03198250000001099,P1 E1 Q4,UG,NA,P1E1,Control,NA,-1.3862943611199345,1,15/06/1937,small,-0.7225806451612902,9.89545758050339,0.2699243131378772,-0.26594207044788853,Training
Q10,Q10_129,5,1938,-0.15527825257848327,4.54576369371359,0.01095343328740157,0.00213133489551569,0.1800001131124372,0.0033592568602954,0.41277,0.01095343328740157,P1 E1 Q4,UG,NA,P1E1,Control,NA,-1.3862943611199345,1,15/06/1938,small,0.03870967741935488,10.00689153383964,0.6054801320113716,-0.23581532933083643,Training
Q10,Q10_129,13,1946,1.0972960204894884,0,0.01176146249605473,0.19211694525718248,0.06357285162509818,0.02221943138722833,0.01749999999999999,0.01176146249605473,P1 E1 Q4,UG,NA,P1E1,Control,NA,-1.3862943611199345,1,15/06/1946,small,-3.5967741935483875,13.259906112900222,-0.9969410877785788,0.643653855232976,Training
Q10,Q10_132,2,1936,-0.6931471805599593,20.05275799771462,0.04626195808794903,4.0822855978936694e-4,0.12635729101139953,0.19450157548225172,1.23356,0.04626195808794903,P1 E1 Q4,UG,NA,P1E1,Control,NA,-1.3862943611199186,1,15/06/1936,small,0.28709677419354845,9.465590620310323,0.7149623271522998,-0.3821588090341317,Training
Q10,Q10_132,4,1938,-1.3862943611199186,24.235056917613,0.02252219221482695,2.780345438293522e-4,0.05454120393180613,0.7362269845398165,0.01606999999999999,0.02252219221482695,P1 E1 Q4,UG,NA,P1E1,Control,NA,-1.3862943611199186,1,15/06/1938,small,0.03870967741935488,10.00689153383964,0.6054801320113716,-0.23581532933083643,Training
Q10,Q10_132,5,1939,-1.3862943611199186,1.354874278822359,0.03238032547779952,5.780518211834006e-4,0.10006824634112851,0.7517960191618994,0.0126,0.03238032547779952,P1 E1 Q4,UG,NA,P1E1,Control,NA,-1.3862943611199186,1,15/06/1939,small,-0.7483870967741937,10.048347315462628,0.2585495396167416,-0.22460754603527147,Training
Q10,Q10_132,6,1940,-1.3862943611198826,13.305386461165297,0.22181045038784056,4.977186533083224e-4,0.0759231863979564,1.1060887281199958,0.06384,0.22181045038784056,P1 E1 Q4,UG,NA,P1E1,Control,NA,-1.3862943611199186,1,15/06/1940,small,2.5483870967741944,11.406951394736218,1.7116768569417902,0.14269803858613753,Training
Q10,Q10_132,7,1941,-0.16721548300162564,11.861274578791653,0.02262982209018738,5.326502875793118e-4,0.0052434407448065,0.26503684564425256,0.04980000000000001,0.02262982209018738,P1 E1 Q4,UG,NA,P1E1,Control,NA,-1.3862943611198826,1,15/06/1941,small,0.2774193548387095,9.880122331101072,0.7106967870818739,-0.2700880338179125,Training
Q10,Q10_135,2,1936,-1.3862943611199186,0.04938537294516788,0.01296057853325707,0.8223606333599647,0.07323585231771912,0.02864224367921486,1.46063,0.01296057853325707,P1 E1 Q4,UG,NA,P1E1,Control,NA,-1.3862943611199186,1,15/06/1936,small,0.28709677419354845,9.465590620310323,0.7149623271522998,-0.3821588090341317,Training
Q10,Q10_135,3,1937,0.4380213053227082,0.10889032751628808,0.00351330895298429,0.8246950567151032,0.06381678110804165,0.004880705266518,1.61234,0.00351330895298429,P1 E1 Q4,UG,NA,P1E1,Control,NA,-1.3862943611199186,1,15/06/1937,small,-0.7225806451612902,9.89545758050339,0.2699243131378772,-0.26594207044788853,Training
Q10,Q10_135,5,1939,-0.6931471805599733,0,8.671523499259611e-15,1.813508939975691,0.08684605751059901,0.05781142284394409,1.00482,8.671523499259611e-15,P1 E1 Q4,UG,NA,P1E1,Control,NA,-1.3862943611198906,1,15/06/1939,small,-0.7483870967741937,10.048347315462628,0.2585495396167416,-0.22460754603527147,Training
Q10,Q10_140,2,1937,-1.3862943611199345,25.771987474461987,1.393618480537954,0.01548518208368374,0.02050681450429951,0.00578649958144768,0.10298000000000002,1.393618480537954,P1 E1 Q4,UG,NA,P1E1,Control,NA,-1.3862943611199465,1,15/06/1937,small,-0.7225806451612902,9.89545758050339,0.2699243131378772,-0.26594207044788853,Training
Q10,Q10_143,2,1938,-1.3862943611199186,3.4977624590513967,0.04542338254133778,0.16807337880424375,1.028202725898081,0.00420001449905851,0.45879,0.04542338254133778,P1 E1 Q4,UG,NA,P1E1,Control,NA,-1.3862943611199186,1,15/06/1938,small,0.03870967741935488,10.00689153383964,0.6054801320113716,-0.23581532933083643,Training
Q10,Q10_148,2,1939,-1.3862943611199186,0.6952451409979413,0.01759898795861764,0.03024193912598955,0.12007432981890805,0.714379599183541,0.05782,0.01759898795861764,P1 E1 Q4,UG,NA,P1E1,Control,NA,-1.3862943611199066,1,15/06/1939,small,-0.7483870967741937,10.048347315462628,0.2585495396167416,-0.22460754603527147,Training
Q10,Q10_149,2,1939,0.6558387952077429,5.238530490408026,0.29843407988669274,0.621510043248844,0.6611801518765568,0.04050343128165178,0.44114,0.29843407988669274,P1 E1 Q4,UG,NA,P1E1,Control,NA,-1.3862943611199345,1,15/06/1939,small,-0.7483870967741937,10.048347315462628,0.2585495396167416,-0.22460754603527147,Training
Q10,Q10_152,2,1939,-1.3862943611199465,0.08380709671373457,0.11481157514188374,2.0966710629311898,6.326861554847199,4.471892429385288e-4,0.64974,0.11481157514188374,P1 E1 Q4,UG,NA,P1E1,Control,NA,-1.3862943611199465,1,15/06/1939,small,-0.7483870967741937,10.048347315462628,0.2585495396167416,-0.22460754603527147,Training
Q10,Q10_152,3,1940,-0.6931471805599873,0.03288510086582102,0.05208718796335061,0.34221321485159306,4.260821225866152,5.260030749998514e-4,0.5185299999999999,0.05208718796335061,P1 E1 Q4,UG,NA,P1E1,Control,NA,-1.3862943611199465,1,15/06/1940,small,2.5483870967741944,11.406951394736218,1.7116768569417902,0.14269803858613753,Training
Q10,Q10_152,5,1942,-1.3862943611199465,0.0720813552703187,0.16400539173174641,0.05641347772442574,1.6341672541287668,0.15948143913420892,0.38487,0.16400539173174641,P1 E1 Q4,UG,NA,P1E1,Control,NA,-1.3862943611198906,1,15/06/1942,small,-0.16129032258064513,10.251631416678775,0.5173256372225721,-0.16964864610221878,Training
Q10,Q10_153,2,1940,-1.3862943611199465,0.1576335543965535,0.03521165797654284,0.08068870335214258,3.7394744040830585,0.00449611773069697,1.0018600000000002,0.03521165797654284,P1 E1 Q4,UG,NA,P1E1,Control,NA,-1.3862943611199186,1,15/06/1940,small,2.5483870967741944,11.406951394736218,1.7116768569417902,0.14269803858613753,Training
Q10,Q10_153,3,1941,-0.6931471805599733,0.5898373343049789,0.01333613869781391,0.00918099570433781,3.5538517921580026,0.00726403913834571,0.02665999999999999,0.01333613869781391,P1 E1 Q4,UG,NA,P1E1,Control,NA,-1.3862943611199465,1,15/06/1941,small,0.2774193548387095,9.880122331101072,0.7106967870818739,-0.2700880338179125,Training
Q10,Q10_157,2,1940,-1.3862943611198906,0,0.12792198005376562,0.1242890123042572,9.402752188564e-5,0.16510153288440485,0.02219,0.12792198005376562,P1 E1 Q4,UG,NA,P1E1,Control,NA,-1.3862943611198906,1,15/06/1940,small,2.5483870967741944,11.406951394736218,1.7116768569417902,0.14269803858613753,Training
Q10,Q10_157,3,1941,-1.3862943611198906,0,0.01205659214378393,0.5008202763948729,4.5e-5,0.02193976259407646,0.8459099999999998,0.01205659214378393,P1 E1 Q4,UG,NA,P1E1,Control,NA,-1.3862943611198906,1,15/06/1941,small,0.2774193548387095,9.880122331101072,0.7106967870818739,-0.2700880338179125,Training
Q10,Q10_157,4,1942,-0.5359383443646303,0.00221261720321133,0.0153396772497165,0.5033640051110742,6.723517222303771e-4,0.00142459990737514,3.265990000000001,0.0153396772497165,P1 E1 Q4,UG,NA,P1E1,Control,NA,-1.3862943611198906,1,15/06/1942,small,-0.16129032258064513,10.251631416678775,0.5173256372225721,-0.16964864610221878,Training
Q10,Q10_160,2,1940,-1.3862943611198906,0,0.11379944384338046,0.12246760063147968,0,0.02072036023099964,0.5155900000000001,0.11379944384338046,P1 E1 Q4,UG,NA,P1E1,Control,NA,-1.3862943611198906,1,15/06/1940,small,2.5483870967741944,11.406951394736218,1.7116768569417902,0.14269803858613753,Training
Q10,Q10_160,3,1941,-0.06279148559371987,0,0.08606153657567309,0.2069735706580622,4.72029768587406e-6,0.03729477949707605,1.2001400000000002,0.08606153657567309,P1 E1 Q4,UG,NA,P1E1,Control,NA,-1.3862943611198906,1,15/06/1941,small,0.2774193548387095,9.880122331101072,0.7106967870818739,-0.2700880338179125,Training
Q10,Q10_162,2,1941,-1.3862943611199186,0,0.01301965671397601,0.07712579093120459,0.47930646266166754,1.48530397442729,0.24238,0.01301965671397601,P1 E1 Q4,UG,NA,P1E1,Control,NA,-1.3862943611199186,1,15/06/1941,small,0.2774193548387095,9.880122331101072,0.7106967870818739,-0.2700880338179125,Training
Q10,Q10_162,3,1942,-1.3862943611199186,0.00818,0.0047597747753208,0.06905542401812625,0.19959324346270288,1.5460929785772357,0.08360000000000001,0.0047597747753208,P1 E1 Q4,UG,NA,P1E1,Control,NA,-1.3862943611199186,1,15/06/1942,small,-0.16129032258064513,10.251631416678775,0.5173256372225721,-0.16964864610221878,Training
Q10,Q10_165,2,1941,-1.3862943611199465,0,9.201342697828824e-4,4.371544785043087e-4,2.9959335089958827,3.053850322281361e-4,0.20298,9.201342697828824e-4,P1 E1 Q4,UG,NA,P1E1,Control,NA,-1.3862943611199465,1,15/06/1941,small,0.2774193548387095,9.880122331101072,0.7106967870818739,-0.2700880338179125,Training
Q10,Q10_167,2,1942,-1.3862943611198906,7.375e-4,0.2985622331669002,0.09944419097062052,0.587612994425182,0.09315446039922794,0.44742,0.2985622331669002,P1 E1 Q4,UG,NA,P1E1,Control,NA,-1.3862943611198986,1,15/06/1942,small,-0.16129032258064513,10.251631416678775,0.5173256372225721,-0.16964864610221878,Training
Q10,Q10_168,2,1942,-0.2876820724517969,0.001475,0.21041100844932592,0.02032715040053291,0.6272323611050035,0.02700047848979257,0.59475,0.21041100844932592,P1 E1 Q4,UG,NA,P1E1,Control,NA,-1.3862943611199186,1,15/06/1942,small,-0.16129032258064513,10.251631416678775,0.5173256372225721,-0.16964864610221878,Training
Q10,Q10_186,2,1946,-1.3862943611199465,0,0.19346240156588584,1.4689590525816747,0.2826852453422779,0.09852170699620366,0.23638,0.19346240156588584,P1 E1 Q4,UG,NA,P1E1,Control,NA,-1.3862943611199465,1,15/06/1946,small,-3.5967741935483875,13.259906112900222,-0.9969410877785788,0.643653855232976,Training
Q10,Q10_202,2,1952,-1.3862943611199186,0,0.0421032360892914,0.7056820038448707,0.03957181693878673,1.5650042812751548,0.4026,0.0421032360892914,P1 E1 Q4,UG,NA,P1E1,Control,NA,-1.3862943611199186,1,15/06/1952,small,-5.393548387096774,9.869944773328164,-1.7889096941876315,-0.272839588788802,Training
Q11,Q11_139,9,1938,-1.3862943611199186,0,0.00181914399726518,0.125603727508314,0.08531867654246623,0.00206965953278939,0.00531,0.00181914399726518,P1 Q1,G,2,P1,Control,NA,-1.3862943611199186,1,15/06/1938,small,0.03870967741935488,10.00689153383964,0.6054801320113716,-0.23581532933083643,Training
Q11,Q11_139,10,1939,-1.3862943611199186,0,0.00167320246056407,0.00280634768612178,0.06338207483164447,0.00293527785869555,0.00143,0.00167320246056407,P1 Q1,G,2,P1,Control,NA,-1.3862943611199186,1,15/06/1939,small,-0.7483870967741937,10.048347315462628,0.2585495396167416,-0.22460754603527147,Training
Q11,Q11_142,4,1933,1.323782068297176,0,0.03018747197159113,2.572826136198276e-4,0.04235274791047912,0.4456558550614091,0.07238,0.03018747197159113,P1 Q1,G,2,P1,Control,NA,-1.3862943611199186,1,15/06/1933,small,-5.54516129032258,9.85659931294247,-1.855736488624302,-0.27644760248741423,Training
Q11,Q11_161,2,1934,-1.3862943611198746,0,0.08524019321672943,6.666140174163566e-4,0.01020735661511187,0.11231550628499802,0.00275,0.08524019321672943,P1 Q1,G,2,P1,Control,NA,-1.7006890639220933,1,15/06/1934,small,2.0612903225806454,12.896185074008292,1.496978006730359,0.5453200059037902,Training
Q11,Q11_161,3,1935,-0.6931471805599733,0,0.27428840714016,0.00677824719747852,0.00749552723445537,0.24191609476187553,1.2014000000000002,0.27428840714016,P1 Q1,G,2,P1,Control,NA,-1.3862943611198746,1,15/06/1935,small,0.6838709677419355,9.65074621406684,0.8898494700397567,-0.332101044120733,Training
Q11,Q11_161,5,1937,-1.3862943611199186,0,0.04041545051612349,0.02981465893717575,8.896110200220631e-4,0.14919068013433426,0.05096,0.04041545051612349,P1 Q1,G,2,P1,Control,NA,-1.3862943611199186,1,15/06/1937,small,-0.7225806451612902,9.89545758050339,0.2699243131378772,-0.26594207044788853,Training
