quad,pid,age,year,area,W.ARTR,W.HECO,W.POSE,W.PSSP,W.allcov,W.allpts,W.intra,QuadName,Grazing,paddock,Group,Treatment,PrecipGroup,area0,climate,date_reformat,size_class,TMAX,VWC,TMAX_scaled,VWC_scaled,Split
Q10,Q10_148,2,1939,-1.3862943611199186,0.6003080479737755,0.04882633383559556,0.04362391804308811,0.05533000174492549,0.06025290447345815,0.04348,0.04882633383559556,P1 E1 Q4,UG,NA,P1E1,Control,NA,-1.3862943611199066,1,15/06/1939,small,-0.7483870967741936,10.048347315428124,0.2585495396167422,-0.22460754580619502,Training
Q10,Q10_149,2,1939,0.6558387952077429,1.3955509067680023,0.01935234232586706,0.05384067750892589,2.0778675396535418,0.3352422336881325,0.29552,0.01935234232586706,P1 E1 Q4,UG,NA,P1E1,Control,NA,-1.3862943611199345,1,15/06/1939,small,-0.7483870967741936,10.048347315428124,0.2585495396167422,-0.22460754580619502,Training
Q10,Q10_152,2,1939,-1.3862943611199465,0.0958167614085279,0.05184873361702204,0.0459944717049241,4.874895692694098,0.0033225,0.08804000000000001,0.05184873361702204,P1 E1 Q4,UG,NA,P1E1,Control,NA,-1.3862943611199465,1,15/06/1939,small,-0.7483870967741936,10.048347315428124,0.2585495396167422,-0.22460754580619502,Training
Q10,Q10_152,3,1940,-0.6931471805599873,0.08380709671373457,0.11481157514188374,2.0966710629311898,6.326861554847199,4.4718924293852874e-4,0.64974,0.11481157514188374,P1 E1 Q4,UG,NA,P1E1,Control,NA,-1.3862943611199465,1,15/06/1940,small,2.5483870967741935,11.406951394688047,1.7116768569417917,0.14269803864150218,Training
Q10,Q10_152,5,1942,-1.3862943611199465,0.11944335419450684,0.0461360981285874,0.09512987491144856,3.360236934183928,0.0015738529330453,0.03793,0.0461360981285874,P1 E1 Q4,UG,NA,P1E1,Control,NA,-1.3862943611198906,1,15/06/1942,small,-0.16129032258064513,10.251631416640196,0.5173256372225731,-0.16964864589968315,Training
Q10,Q10_153,2,1940,-1.3862943611199465,0.18918352374874567,0.1610351804791612,0.5631270442760739,6.240978076599483,4.631109258692426e-4,0.5916600000000001,0.1610351804791612,P1 E1 Q4,UG,NA,P1E1,Control,NA,-1.3862943611199186,1,15/06/1940,small,2.5483870967741935,11.406951394688047,1.7116768569417917,0.14269803864150218,Training
Q10,Q10_153,3,1941,-0.6931471805599733,0.1576335543965535,0.03521165797654284,0.08068870335214258,3.7394744040830585,0.00449611773069697,1.0018600000000002,0.03521165797654284,P1 E1 Q4,UG,NA,P1E1,Control,NA,-1.3862943611199465,1,15/06/1941,small,0.2774193548387096,9.880122331066307,0.710696787081875,-0.2700880335678548,Training
Q10,Q10_157,2,1940,-1.3862943611198906,0,0.10315137208326355,0.07797516326087332,0.00143635794950711,0.16582228205818594,0.8118799999999999,0.10315137208326355,P1 E1 Q4,UG,NA,P1E1,Control,NA,-1.3862943611198906,1,15/06/1940,small,2.5483870967741935,11.406951394688047,1.7116768569417917,0.14269803864150218,Training
Q10,Q10_157,3,1941,-1.3862943611198906,0,0.12792198005376562,0.1242890123042572,9.402752188564e-5,0.16510153288440485,0.02219,0.12792198005376562,P1 E1 Q4,UG,NA,P1E1,Control,NA,-1.3862943611198906,1,15/06/1941,small,0.2774193548387096,9.880122331066307,0.710696787081875,-0.2700880335678548,Training
Q10,Q10_157,4,1942,-0.5359383443646303,0,0.01205659214378393,0.5008202763948729,4.5e-5,0.02193976259407646,0.8459099999999998,0.01205659214378393,P1 E1 Q4,UG,NA,P1E1,Control,NA,-1.3862943611198906,1,15/06/1942,small,-0.16129032258064513,10.251631416640196,0.5173256372225731,-0.16964864589968315,Training
Q10,Q10_160,2,1940,-1.3862943611198906,0,0.2088217255926837,0.4585928553934603,0.1213275,0.02078219135857091,0.24939,0.2088217255926837,P1 E1 Q4,UG,NA,P1E1,Control,NA,-1.3862943611198906,1,15/06/1940,small,2.5483870967741935,11.406951394688047,1.7116768569417917,0.14269803864150218,Training
Q10,Q10_160,3,1941,-0.06279148559371987,0,0.11379944384338046,0.1224676006314797,0,0.02072036023099964,0.5155900000000001,0.11379944384338046,P1 E1 Q4,UG,NA,P1E1,Control,NA,-1.3862943611198906,1,15/06/1941,small,0.2774193548387096,9.880122331066307,0.710696787081875,-0.2700880335678548,Training
Q10,Q10_162,2,1941,-1.3862943611199186,0,6.994405055138491e-15,0.07869166010530672,0.31221474553883954,0.26486743555410336,0.46327,6.994405055138491e-15,P1 E1 Q4,UG,NA,P1E1,Control,NA,-1.3862943611199186,1,15/06/1941,small,0.2774193548387096,9.880122331066307,0.710696787081875,-0.2700880335678548,Training
Q10,Q10_162,3,1942,-1.3862943611199186,0,0.01301965671397601,0.07712579093120459,0.47930646266166754,1.4853039744272902,0.24238,0.01301965671397601,P1 E1 Q4,UG,NA,P1E1,Control,NA,-1.3862943611199186,1,15/06/1942,small,-0.16129032258064513,10.251631416640196,0.5173256372225731,-0.16964864589968315,Training
Q10,Q10_165,2,1941,-1.3862943611199465,0,0.00220403029267119,6.60057515998313e-4,4.375328635771162,3.0174679191523443e-4,0.32538,0.00220403029267119,P1 E1 Q4,UG,NA,P1E1,Control,NA,-1.3862943611199465,1,15/06/1941,small,0.2774193548387096,9.880122331066307,0.710696787081875,-0.2700880335678548,Training
Q10,Q10_167,2,1942,-1.3862943611198906,0,0.1660245597033129,0.12116362072703336,2.228770046086895,0.9012264678652944,0.45035,0.1660245597033129,P1 E1 Q4,UG,NA,P1E1,Control,NA,-1.3862943611198986,1,15/06/1942,small,-0.16129032258064513,10.251631416640196,0.5173256372225731,-0.16964864589968315,Training
Q10,Q10_168,2,1942,-0.2876820724517969,0,0.1580000309235805,0.04821374957489655,1.352422985236873,1.057466368749956,0.22096999999999997,0.1580000309235805,P1 E1 Q4,UG,NA,P1E1,Control,NA,-1.3862943611199186,1,15/06/1942,small,-0.16129032258064513,10.251631416640196,0.5173256372225731,-0.16964864589968315,Training
Q10,Q10_186,2,1946,-1.3862943611199465,59.05400465340468,0.02789563370946977,1.2131882989006768,0.0952145351874027,0.2803906460794383,0.19406,0.02789563370946977,P1 E1 Q4,UG,NA,P1E1,Control,NA,-1.3862943611199465,1,15/06/1946,small,-3.596774193548387,13.259906112849443,-0.9969410877785794,0.6436538550557555,Training
Q10,Q10_202,2,1952,-1.3862943611199186,0,0.0102420153609126,0.501177805266971,0.01298667826699454,0.9535452750521316,0.17132999999999998,0.0102420153609126,P1 E1 Q4,UG,NA,P1E1,Control,NA,-1.3862943611199186,1,15/06/1952,small,-5.393548387096774,9.869944773296872,-1.7889096941876328,-0.2728395885365318,Training
Q11,Q11_139,9,1938,-1.3862943611199186,0,0.00605188994426262,0.42332984973508286,0.10920192387628072,7.869475510738221e-4,0.03401,0.00605188994426262,P1 Q1,G,2,P1,Control,NA,-1.3862943611199186,1,15/06/1938,small,0.038709677419354854,10.006891533806003,0.6054801320113725,-0.2358153290963378,Training
Q11,Q11_139,10,1939,-1.3862943611199186,0,0.00181914399726518,0.125603727508314,0.08531867654246623,0.00206965953278939,0.00531,0.00181914399726518,P1 Q1,G,2,P1,Control,NA,-1.3862943611199186,1,15/06/1939,small,-0.7483870967741936,10.048347315428124,0.2585495396167422,-0.22460754580619502,Training
Q11,Q11_142,4,1933,1.323782068297176,0,0.00500738285931317,0,0.07169779983979542,0,0.00143,0.00500738285931317,P1 Q1,G,2,P1,Control,NA,-1.3862943611199186,1,15/06/1933,small,-5.54516129032258,9.85659931290962,-1.8557364886243033,-0.27644760223389514,Training
Q11,Q11_161,2,1934,-1.3862943611198746,0,0.02717063793359054,1.2813160475151373e-4,0.37016227943308583,5.489083897551918,0.38402,0.02717063793359054,P1 Q1,G,2,P1,Control,NA,-1.7006890639220933,1,15/06/1934,small,2.0612903225806454,12.896185073939366,1.4969780067303609,0.5453200057671798,Training
Q11,Q11_161,3,1935,-0.6931471805599733,0,0.08524019321672943,6.666140174163566e-4,0.01020735661511187,0.11231550628499802,0.00275,0.08524019321672943,P1 Q1,G,2,P1,Control,NA,-1.3862943611198746,1,15/06/1935,small,0.6838709677419356,9.650746214036683,0.8898494700397579,-0.33210104384072525,Training
Q11,Q11_161,5,1937,-1.3862943611199186,0,7.937497681258973e-4,0.00730084101722072,0.6453790868674821,0.0173269062181548,0.02408,7.937497681258973e-4,P1 Q1,G,2,P1,Control,NA,-1.3862943611199186,1,15/06/1937,small,-0.7225806451612903,9.89545758046938,0.2699243131378777,-0.2659420701995458,Training
Q11,Q11_161,6,1938,-1.3862943611198906,0,0.04041545051612349,0.02981465893717575,8.896110200220631e-4,0.14919068013433426,0.05096,0.04041545051612349,P1 Q1,G,2,P1,Control,NA,-1.3862943611199186,1,15/06/1938,small,0.038709677419354854,10.006891533806003,0.6054801320113725,-0.2358153290963378,Training
Q11,Q11_161,7,1939,-1.3862943611198746,0,0.15678595240077106,0.01137571507347994,4.33967069648333e-4,0.23886063749568504,0.03073999999999999,0.15678595240077106,P1 Q1,G,2,P1,Control,NA,-1.3862943611198906,1,15/06/1939,small,-0.7483870967741936,10.048347315428124,0.2585495396167422,-0.22460754580619502,Training
Q11,Q11_161,8,1940,-1.3862943611198906,0,0.05444114398010952,0.01245743322020056,0.00622208769637226,0.25277287467119186,3e-5,0.05444114398010952,P1 Q1,G,2,P1,Control,NA,-1.3862943611198746,1,15/06/1940,small,2.5483870967741935,11.406951394688047,1.7116768569417917,0.14269803864150218,Training
Q11,Q11_161,9,1941,-0.5904305035688773,0,0.13517509669959443,0.00746523266978833,1.5612169914444902e-4,0.0076472017193829,1.4e-4,0.13517509669959443,P1 Q1,G,2,P1,Control,NA,-1.3862943611198906,1,15/06/1941,small,0.2774193548387096,9.880122331066307,0.710696787081875,-0.2700880335678548,Training
Q11,Q11_166,2,1935,-0.27047692921886457,0,0.3818198152896136,0,2.746703108393079,7.129197109413305,0.06521,0.3818198152896136,P1 Q1,G,2,P1,Control,NA,-1.3862943611199345,1,15/06/1935,small,0.6838709677419356,9.650746214036683,0.8898494700397579,-0.33210104384072525,Training
Q11,Q11_166,4,1937,-0.2876820724517902,0,0.1780393865454305,5.9902908263853935e-5,0.30541434428596403,4.650800072065177,0.10658,0.1780393865454305,P1 Q1,G,2,P1,Control,NA,-1.3862943611199186,1,15/06/1937,small,-0.7225806451612903,9.89545758046938,0.2699243131378777,-0.2659420701995458,Training
Q11,Q11_171,2,1935,-1.3862943611199066,0,0.09743575223545492,6.579302297663029e-4,0.03361835928103731,3.074430223780816,0.25187,0.09743575223545492,P1 Q1,G,2,P1,Control,NA,-1.3862943611199345,1,15/06/1935,small,0.6838709677419356,9.650746214036683,0.8898494700397579,-0.33210104384072525,Training
Q11,Q11_172,2,1935,-1.3862943611198906,0.04947800971754119,0.40782825836322745,0.03400000152518365,8.746261184497204,0.00875848232735481,0.00479,0.40782825836322745,P1 Q1,G,2,P1,Control,NA,-1.3862943611198906,1,15/06/1935,small,0.6838709677419356,9.650746214036683,0.8898494700397579,-0.33210104384072525,Training
Q11,Q11_173,2,1935,-1.3862943611198826,0.04947800971754121,0.3780786442731057,0.03914669877622198,14.012319687868636,0.25560456941534604,0.37786,0.3780786442731057,P1 Q1,G,2,P1,Control,NA,-1.3862943611198906,1,15/06/1935,small,0.6838709677419356,9.650746214036683,0.8898494700397579,-0.33210104384072525,Training
Q11,Q11_173,3,1936,0.2656583235376931,0,0.1852162593675686,1.1377069935120343,7.010699601298221,0.40317726317801145,0.00533999999999999,0.1852162593675686,P1 Q1,G,2,P1,Control,NA,-1.3862943611198826,1,15/06/1936,small,0.28709677419354845,9.46559062028149,0.7149623271523008,-0.38215880873059516,Training
Q11,Q11_181,2,1935,-0.6931471805599733,0,0.5838750913266434,9.590517989143956e-4,0.02742428955829691,0.02414879229620069,0.00149,0.5838750913266434,P1 Q1,G,2,P1,Control,NA,-1.3862943611199186,1,15/06/1935,small,0.6838709677419356,9.650746214036683,0.8898494700397579,-0.33210104384072525,Training
Q11,Q11_183,2,1935,-1.3862943611198906,0,0.1865622914612695,0.09213036524223124,3.772345974522565,0.0233546795322329,0.01562999999999999,0.1865622914612695,P1 Q1,G,2,P1,Control,NA,-1.3862943611199186,1,15/06/1935,small,0.6838709677419356,9.650746214036683,0.8898494700397579,-0.33210104384072525,Training
Q11,Q11_183,5,1938,-0.5754756933266817,0,0.2770248471393332,0.28417594309894023,4.026893670292036,0.10953542812500627,1.00157,0.2770248471393332,P1 Q1,G,2,P1,Control,NA,-1.3862943611199186,1,15/06/1938,small,0.038709677419354854,10.006891533806003,0.6054801320113725,-0.2358153290963378,Training
Q11,Q11_184,2,1935,0.058348615197160024,0,0.15877746177153437,0.0027344556712414,6.133587282818866,0.00944276604031006,0.00520999999999999,0.15877746177153437,P1 Q1,G,2,P1,Control,NA,-1.3862943611199186,1,15/06/1935,small,0.6838709677419356,9.650746214036683,0.8898494700397579,-0.33210104384072525,Training
Q11,Q11_184,6,1939,0.16033781404763925,0,0.2314385896615182,0.0971926427489642,3.4565423833095545,0.00781403156383558,4.1e-4,0.2314385896615182,P1 Q1,G,2,P1,Control,NA,-1.3862943611199186,1,15/06/1939,small,-0.7483870967741936,10.048347315428124,0.2585495396167422,-0.22460754580619502,Training
Q11,Q11_185,2,1935,-0.24508191444553898,0,0.1957684887417877,0.01850314788726623,10.108440706448691,0.00802848988480938,0.00655,0.1957684887417877,P1 Q1,G,2,P1,Control,NA,-1.3862943611198906,1,15/06/1935,small,0.6838709677419356,9.650746214036683,0.8898494700397579,-0.33210104384072525,Training
Q11,Q11_185,4,1937,-0.453655664161601,7.381407957027954e-4,0.04605605835053235,0.02880186914244265,4.503334833986945,0.02522376541339403,0.04862,0.04605605835053235,P1 Q1,G,2,P1,Control,NA,-1.3862943611198906,1,15/06/1937,small,-0.7225806451612903,9.89545758046938,0.2699243131378777,-0.2659420701995458,Training
Q11,Q11_190,2,1936,-1.3862943611199186,0,0.01975556280058619,0.00884625139634825,1.7307604320270389,7.56139908621152,0.07137,0.01975556280058619,P1 Q1,G,2,P1,Control,NA,-1.3862943611199465,1,15/06/1936,small,0.28709677419354845,9.46559062028149,0.7149623271523008,-0.38215880873059516,Training
Q11,Q11_194,2,1937,-1.3862943611199465,0.10055215864967489,0.00632576278158208,0.01143824798287041,0.5726018827373164,0.0580573287211242,0.00981,0.00632576278158208,P1 Q1,G,2,P1,Control,NA,-1.3862943611199345,1,15/06/1937,small,-0.7225806451612903,9.89545758046938,0.2699243131378777,-0.2659420701995458,Training
Q11,Q11_194,3,1938,-1.3862943611199186,0.11408500773353972,0.01785656951267455,0.01364795009681997,0.5375644080718427,0.16467364927566674,0.04689,0.01785656951267455,P1 Q1,G,2,P1,Control,NA,-1.3862943611199465,1,15/06/1938,small,0.038709677419354854,10.006891533806003,0.6054801320113725,-0.2358153290963378,Training
Q11,Q11_194,4,1939,0.12130311263599663,0.06782183217793425,0.03193427672375156,0.00475897953146211,0.22595356260967975,0.04908860518786137,0.09477,0.03193427672375156,P1 Q1,G,2,P1,Control,NA,-1.3862943611199186,1,15/06/1939,small,-0.7483870967741936,10.048347315428124,0.2585495396167422,-0.22460754580619502,Training
Q11,Q11_196,2,1937,-0.28768207245178623,7.375e-4,0.19332770046010225,0.03700512433764394,5.459037289538013,0.00322288582878484,0.06593,0.19332770046010225,P1 Q1,G,2,P1,Control,NA,-1.3862943611198906,1,15/06/1937,small,-0.7225806451612903,9.89545758046938,0.2699243131378777,-0.2659420701995458,Training
Q11,Q11_196,4,1939,-1.3862943611199186,0,0.3851885522775511,0.08249372486870947,5.611375748825785,0.00615482710368126,1.1e-4,0.3851885522775511,P1 Q1,G,2,P1,Control,NA,-1.3862943611199186,1,15/06/1939,small,-0.7483870967741936,10.048347315428124,0.2585495396167422,-0.22460754580619502,Training
Q11,Q11_196,5,1940,-0.6931471805599733,0,0.6981921095079525,0.08220410705001141,4.571909961242731,0.00652728883564816,4.1e-4,0.6981921095079525,P1 Q1,G,2,P1,Control,NA,-1.3862943611199186,1,15/06/1940,small,2.5483870967741935,11.406951394688047,1.7116768569417917,0.14269803864150218,Training
Q11,Q11_197,2,1937,-1.3862943611199106,0,0.12088440769924448,0.12701529835441958,2.85700422009201,0.01045768764211977,1.38286,0.12088440769924448,P1 Q1,G,2,P1,Control,NA,-1.3862943611199186,1,15/06/1937,small,-0.7225806451612903,9.89545758046938,0.2699243131378777,-0.2659420701995458,Training
Q11,Q11_197,3,1938,-1.3862943611199186,0,0.12193853920288848,0.01144290162444104,8.0122360075808,0.03461406667574041,0.09576,0.12193853920288848,P1 Q1,G,2,P1,Control,NA,-1.3862943611199106,1,15/06/1938,small,0.038709677419354854,10.006891533806003,0.6054801320113725,-0.2358153290963378,Training
Q11,Q11_197,4,1939,-1.3862943611199186,0,0.00825688513362241,0.12386184481795157,3.867115216234082,0.08422151086974952,0.01768999999999999,0.00825688513362241,P1 Q1,G,2,P1,Control,NA,-1.3862943611199186,1,15/06/1939,small,-0.7483870967741936,10.048347315428124,0.2585495396167422,-0.22460754580619502,Training
Q11,Q11_197,5,1940,-1.3862943611198826,0,0.10374036952963456,0.05029214032164355,5.142707418081587,0.07957965158481396,0.01736,0.10374036952963456,P1 Q1,G,2,P1,Control,NA,-1.3862943611199186,1,15/06/1940,small,2.5483870967741935,11.406951394688047,1.7116768569417917,0.14269803864150218,Training
Q11,Q11_197,6,1941,-0.3058609512213776,0,0.24586656786721933,0.17253789904997768,3.4445449295264083,0.06641694585047947,0.0104,0.24586656786721933,P1 Q1,G,2,P1,Control,NA,-1.3862943611198826,1,15/06/1941,small,0.2774193548387096,9.880122331066307,0.710696787081875,-0.2700880335678548,Training
Q11,Q11_207,2,1937,-1.3862943611199465,14.120983612854806,1.7000000000699442e-4,0,0.8370343177552954,0.01081716263407575,1.2578999999999998,1.7000000000699442e-4,P1 Q1,G,2,P1,Control,NA,-1.3862943611199186,1,15/06/1937,small,-0.7225806451612903,9.89545758046938,0.2699243131378777,-0.2659420701995458,Training
Q11,Q11_207,3,1938,-1.3862943611199465,12.675303416868664,1.3988810110277e-14,0,0.00324759983704828,0.00203384726345923,0.0205,1.3988810110277e-14,P1 Q1,G,2,P1,Control,NA,-1.3862943611199465,1,15/06/1938,small,0.038709677419354854,10.006891533806003,0.6054801320113725,-0.2358153290963378,Training
Q11,Q11_207,4,1939,-0.40108105704996666,1.0503500095131957,1.3988810110277e-14,1.025e-4,0.00821508115229906,0.00261950789747633,0.02009,1.3988810110277e-14,P1 Q1,G,2,P1,Control,NA,-1.3862943611199465,1,15/06/1939,small,-0.7483870967741936,10.048347315428124,0.2585495396167422,-0.22460754580619502,Training
Q11,Q11_207,7,1942,-0.3072617937485671,13.552822281178267,3.25000000069944e-5,0.02335000733510745,0.00107676034555757,0.0200193670397009,0.03070999999999999,3.25000000069944e-5,P1 Q1,G,2,P1,Control,NA,-1.3862943611199186,1,15/06/1942,small,-0.16129032258064513,10.251631416640196,0.5173256372225731,-0.16964864589968315,Training
Q11,Q11_212,2,1937,-1.3862943611199345,0,0.2878625308810691,0.01205315169097016,0.03711071857056235,1.9958260483437152e-5,0.01256,0.2878625308810691,P1 Q1,G,2,P1,Control,NA,-1.3862943611199066,1,15/06/1937,small,-0.7225806451612903,9.89545758046938,0.2699243131378777,-0.2659420701995458,Training
Q11,Q11_216,2,1937,-1.3862943611198906,0,0.32378672351431004,0.00407084598634854,0.09209301538240258,0.00309719658868785,0.0052,0.32378672351431004,P1 Q1,G,2,P1,Control,NA,-1.3862943611198906,1,15/06/1937,small,-0.7225806451612903,9.89545758046938,0.2699243131378777,-0.2659420701995458,Training
Q11,Q11_220,2,1937,-1.3862943611199186,0,0.16861966666212455,2.232744762561828e-4,0.568091199620191,1.5885521536962133,0.7371099999999999,0.16861966666212455,P1 Q1,G,2,P1,Control,NA,-1.3862943611199186,1,15/06/1937,small,-0.7225806451612903,9.89545758046938,0.2699243131378777,-0.2659420701995458,Training
Q11,Q11_220,3,1938,-0.6177313093458849,0,0.00530634120527746,0.00145165400615145,0.00921397356128541,2.0292148991632972,1.14552,0.00530634120527746,P1 Q1,G,2,P1,Control,NA,-1.3862943611199186,1,15/06/1938,small,0.038709677419354854,10.006891533806003,0.6054801320113725,-0.2358153290963378,Training
Q11,Q11_222,2,1938,-1.3862943611199186,0,0.03286720901296493,1.214056146818869,0.01067368231148855,0.3390148110823048,0.39447999999999994,0.03286720901296493,P1 Q1,G,2,P1,Control,NA,-1.3862943611198906,1,15/06/1938,small,0.038709677419354854,10.006891533806003,0.6054801320113725,-0.2358153290963378,Training
Q11,Q11_222,3,1939,-1.3862943611199186,0,0.10222803246822944,0.09422700692512168,0.01908538411000672,1.1921675642784322,0.47781000000000007,0.10222803246822944,P1 Q1,G,2,P1,Control,NA,-1.3862943611199186,1,15/06/1939,small,-0.7483870967741936,10.048347315428124,0.2585495396167422,-0.22460754580619502,Training
Q11,Q11_222,4,1940,-0.22531935858598467,0,0.12604549344883037,0.14228083234150818,0.00251474316750357,2.1007517697143148,0.01679,0.12604549344883037,P1 Q1,G,2,P1,Control,NA,-1.3862943611199186,1,15/06/1940,small,2.5483870967741935,11.406951394688047,1.7116768569417917,0.14269803864150218,Training
Q11,Q11_228,2,1938,-0.6931471805599373,0,5e-6,0.0217140062210207,0.31620979131289967,7.505455181763267e-4,1.39049,5e-6,P1 Q1,G,2,P1,Control,NA,-1.3862943611198906,1,15/06/1938,small,0.038709677419354854,10.006891533806003,0.6054801320113725,-0.2358153290963378,Training
Q11,Q11_232,2,1939,-1.3862943611199186,0,3.8478970807328583,2.0012661439437096,4.153641366970815,0.00226375071203543,5.499999999999999e-4,3.8478970807328583,P1 Q1,G,2,P1,Control,NA,-1.3862943611198906,1,15/06/1939,small,-0.7483870967741936,10.048347315428124,0.2585495396167422,-0.22460754580619502,Training
