quad,pid,age,year,area,W.ARTR,W.HECO,W.POSE,W.PSSP,W.allcov,W.allpts,W.intra,QuadName,Grazing,paddock,Group,Treatment,PrecipGroup,area0,climate,date_reformat,size_class,TMIN,VWC,TMIN_scaled,VWC_scaled,Split
Q12,Q12_821,3,1947,0.08717133679500454,0.05050079787636952,0,0.07670322526427502,0.00585353860465791,5.696754388507679,0.00646999999999999,0.00585353860465791,P1 Q2,G,3,P1,Control,NA,-1.3862943611198906,1,15/06/1947,small,-1.8467213114754104,10.858410344510226,0.44927144911002465,-0.30270790205297654,Training
Q12,Q12_821,7,1951,0.35870683149746263,0,0,0,0.08990032711972085,8.588243876279579,0.13644,0.08990032711972085,P1 Q2,G,3,P1,Control,NA,-1.3862943611199345,1,15/06/1951,small,-0.44590163934426175,11.534959358781656,1.4609484918831015,-0.14780676466782114,Training
Q12,Q12_831,6,1950,-1.3862943611199186,0,0.3278875,0.0057814195631832,0.594449222040859,6.036483094806127,0.56524,0.594449222040859,P1 Q2,G,3,P1,Control,NA,-1.3862943611199066,1,15/06/1950,small,-2.0926229508196696,11.207972433464734,0.2716803942054495,-0.22267295406905954,Training
Q12,Q12_831,7,1951,-1.3862943611199186,0,0,0.00432200654502095,0.678144469085967,5.978883776560336,0.18768,0.678144469085967,P1 Q2,G,3,P1,Control,NA,-1.3862943611199186,1,15/06/1951,small,-0.44590163934426175,11.534959358781656,1.4609484918831015,-0.14780676466782114,Training
Q12,Q12_831,8,1952,0.27301997185730903,0,0,0.05215063317831856,1.098833806728977,14.266733426654245,0.06833,1.098833806728977,P1 Q2,G,3,P1,Control,NA,-1.3862943611199186,1,15/06/1952,small,-3.5196721311475416,10.113700377823736,-0.7589396944241169,-0.47321501747021616,Training
Q12,Q12_855,2,1946,-1.3862943611199106,0,0,3.713682825189929,0.04351890358982924,0.01203209137151607,0.01859,0.04351890358982924,P1 Q2,G,3,P1,Control,NA,-1.3862943611199186,1,15/06/1946,small,-3.2811475409836084,14.048625567842338,-0.5866763711666777,0.427716584825845,Training
Q12,Q12_855,3,1947,1.5326976463940074,0.05050079787636955,0,3.0600931330214327,0.20234949658547,0.02302038404575743,0.00725999999999999,0.20234949658547,P1 Q2,G,3,P1,Control,NA,-1.3862943611199106,1,15/06/1947,small,-1.8467213114754104,10.858410344510226,0.44927144911002465,-0.30270790205297654,Training
Q12,Q12_857,2,1946,-1.3862943611199186,0,0,2.202402490074985,0.07990308474291637,0.03777726404690067,0.74281,0.07990308474291637,P1 Q2,G,3,P1,Control,NA,-1.3862943611198906,1,15/06/1946,small,-3.2811475409836084,14.048625567842338,-0.5866763711666777,0.427716584825845,Training
Q12,Q12_857,3,1947,-1.3862943611199186,0,0,2.1213725313135186,0.01752650390886246,0.07757092764392919,0.67164,0.01752650390886246,P1 Q2,G,3,P1,Control,NA,-1.3862943611199186,1,15/06/1947,small,-1.8467213114754104,10.858410344510226,0.44927144911002465,-0.30270790205297654,Training
Q12,Q12_882,2,1946,-0.2876820724518049,0,0,1.8239528499334643,0.381994920526999,6.821596827342588,0.32015,0.381994920526999,P1 Q2,G,3,P1,Control,NA,-1.3862943611199186,1,15/06/1946,small,-3.2811475409836084,14.048625567842338,-0.5866763711666777,0.427716584825845,Training
Q12,Q12_882,11,1955,-1.3862943611199186,0.00818,0,0.09451478058944832,0.972309411129594,0.3406678096588215,0.08077000000000001,0.972309411129594,P1 Q2,G,3,P1,Control,NA,-1.3862943611199186,1,15/06/1955,small,-1.9204918032786908,10.952951439024915,0.3959941326386502,-0.28106198614585876,Training
Q12,Q12_914,2,1947,0.16906456372215722,0,0,7.5e-6,0.8841009552893527,6.809167795325998,0.01683999999999999,0.8841009552893527,P1 Q2,G,3,P1,Control,NA,-1.3862943611199345,1,15/06/1947,small,-1.8467213114754104,10.858410344510226,0.44927144911002465,-0.30270790205297654,Training
Q12,Q12_915,2,1947,-0.2263849215745179,0,0,0.4299723530035556,0.201905594857154,0.0568749850549512,0.6803699999999999,0.201905594857154,P1 Q2,G,3,P1,Control,NA,-1.3862943611199186,1,15/06/1947,small,-1.8467213114754104,10.858410344510226,0.44927144911002465,-0.30270790205297654,Training
Q13,Q13_1003,2,1957,-0.2185145368939497,0.26203079937546436,0,0.01634058193574914,0.5268138425914846,0.06093904083454844,0.00639,0.5268138425914846,P1 Q3,G,2,P1,Control,NA,-1.2209422053152041,1,15/06/1957,small,-3.1081967213114763,10.046713542613617,-0.46177066255045757,-0.48855217227348446,Training
Q13,Q13_1004,2,1957,0.17282066373413785,0.03861062116049117,0,0.09670853808442718,0.7653082104772465,0.10946073582423228,0.05177,0.7653082104772465,P1 Q3,G,2,P1,Control,NA,-1.2251564997931612,1,15/06/1957,small,-3.1081967213114763,10.046713542613617,-0.46177066255045757,-0.48855217227348446,Training
Q13,Q13_1006,2,1957,-1.229081127907677,0,0.9581475547119578,1.374848727587301e-5,0.22869436286108644,14.7521541789025,1.37666,0.22869436286108644,P1 Q3,G,2,P1,Control,NA,-1.1123620233576004,1,15/06/1957,small,-3.1081967213114763,10.046713542613617,-0.46177066255045757,-0.48855217227348446,Training
Q13,Q13_1008,2,1957,-0.2876820724517756,0,2.693760649934023,6.553445601499468e-4,0.35682647059983036,3.648731795482138,0.47238,0.35682647059983036,P1 Q3,G,2,P1,Control,NA,-1.0283181871707867,1,15/06/1957,small,-3.1081967213114763,10.046713542613617,-0.46177066255045757,-0.48855217227348446,Training
Q13,Q13_1010,2,1957,0.3761464821743207,0,3.938440409164639,0.01679053806623228,0.812019060953645,3.4724150073631495,0.25983,0.812019060953645,P1 Q3,G,2,P1,Control,NA,-1.158494125422045,1,15/06/1957,small,-3.1081967213114763,10.046713542613617,-0.46177066255045757,-0.48855217227348446,Training
Q13,Q13_1012,2,1957,1.8142873062402638,0,0.3814867209234358,0.14189118614276824,0.5762047707895008,28.819882079921424,1.2862699999999998,0.5762047707895008,P1 Q3,G,2,P1,Control,NA,-1.2490573125267581,1,15/06/1957,small,-3.1081967213114763,10.046713542613617,-0.46177066255045757,-0.48855217227348446,Training
Q13,Q13_1015,2,1957,-1.7505553340781113,0,0.03080970921966584,5.110898742024683e-4,0.9495008611130326,1.0806786187684547,0.5223,0.9495008611130326,P1 Q3,G,2,P1,Control,NA,-1.2773696960643075,1,15/06/1957,small,-3.1081967213114763,10.046713542613617,-0.46177066255045757,-0.48855217227348446,Training
Q13,Q13_1017,2,1957,-0.6931471805599733,0,0.00403831419013161,0.00170647981491898,0.6709346564163282,1.036234112534801,0.40882,0.6709346564163282,P1 Q3,G,2,P1,Control,NA,-1.5575859373336358,1,15/06/1957,small,-3.1081967213114763,10.046713542613617,-0.46177066255045757,-0.48855217227348446,Training
Q13,Q13_1029,2,1957,1.6483646911389107,0,0.6346034420771676,0.06229897867607256,0.488955223730186,45.67281919368911,0.6007799999999999,0.488955223730186,P1 Q3,G,2,P1,Control,NA,-1.131755762399698,1,15/06/1957,small,-3.1081967213114763,10.046713542613617,-0.46177066255045757,-0.48855217227348446,Training
Q13,Q13_1037,2,1957,-1.3862943611198906,0,0.04928991378685599,6.09836560900572e-6,0.3734392990001224,1.025591697444424,0.40267,0.3734392990001224,P1 Q3,G,2,P1,Control,NA,-1.2577548948670498,1,15/06/1957,small,-3.1081967213114763,10.046713542613617,-0.46177066255045757,-0.48855217227348446,Training
Q13,Q13_1040,2,1957,0.9362405194635159,1.9979061216273737,0,0,0.5428596666649566,0.03900904197703209,0.13649,0.5428596666649566,P1 Q3,G,2,P1,Control,NA,-1.0750167391896888,1,15/06/1957,small,-3.1081967213114763,10.046713542613617,-0.46177066255045757,-0.48855217227348446,Training
Q13,Q13_1043,2,1957,0.4204226576810498,0,0,0.00138405488641883,0.6883737557145445,1.287056999289057,0.7641899999999999,0.6883737557145445,P1 Q3,G,2,P1,Control,NA,-1.1804354493167357,1,15/06/1957,small,-3.1081967213114763,10.046713542613617,-0.46177066255045757,-0.48855217227348446,Training
Q13,Q13_1044,2,1957,-1.5321269366245625,0,0.01158560760173701,0.00168125245137698,1.2617404451197038,2.018142074146215,0.25086,1.2617404451197038,P1 Q3,G,2,P1,Control,NA,-1.268692220251933,1,15/06/1957,small,-3.1081967213114763,10.046713542613617,-0.46177066255045757,-0.48855217227348446,Training
Q13,Q13_1051,2,1957,-1.3862943611198906,1.12294659743665,0,0,0.6574171253433941,0.04046150164716323,0.04684,0.6574171253433941,P1 Q3,G,2,P1,Control,NA,-1.3862943611199186,1,15/06/1957,small,-3.1081967213114763,10.046713542613617,-0.46177066255045757,-0.48855217227348446,Training
Q13,Q13_1052,2,1957,-0.37509777232823355,0.4766418109528036,0,0,0.6079417854095988,0.02299182984239801,0.01541,0.6079417854095988,P1 Q3,G,2,P1,Control,NA,-1.3862943611199186,1,15/06/1957,small,-3.1081967213114763,10.046713542613617,-0.46177066255045757,-0.48855217227348446,Training
Q13,Q13_1055,2,1957,0.3216137045277161,17.69836185190222,0,0,0.3094351982259596,0.02533814199978757,3e-5,0.3094351982259596,P1 Q3,G,2,P1,Control,NA,-1.3862943611198826,1,15/06/1957,small,-3.1081967213114763,10.046713542613617,-0.46177066255045757,-0.48855217227348446,Training
Q13,Q13_1056,2,1957,-1.3862943611199186,12.76545799710117,0,0,0.1574116376992541,0.13023076710813092,0,0.1574116376992541,P1 Q3,G,2,P1,Control,NA,-1.3862943611199186,1,15/06/1957,small,-3.1081967213114763,10.046713542613617,-0.46177066255045757,-0.48855217227348446,Training
Q13,Q13_1058,2,1957,-0.7522400970695626,0.24530254867285273,0,0,0.7454473748843427,0.4648609716811219,0.00163,0.7454473748843427,P1 Q3,G,2,P1,Control,NA,-1.3862943611199186,1,15/06/1957,small,-3.1081967213114763,10.046713542613617,-0.46177066255045757,-0.48855217227348446,Training
Q13,Q13_1070,2,1957,-1.3862943611199186,2.953711571616692,0.5488197225842778,0,0.311069712852845,0.10639132243082884,0.01571,0.311069712852845,P1 Q3,G,2,P1,Control,NA,-1.3862943611199186,1,15/06/1957,small,-3.1081967213114763,10.046713542613617,-0.46177066255045757,-0.48855217227348446,Training
Q13,Q13_1074,2,1957,-0.6931471805600012,18.137203604624755,0,0,0.1995970502682292,0.1539437498138088,0.04667,0.1995970502682292,P1 Q3,G,2,P1,Control,NA,-1.3862943611199465,1,15/06/1957,small,-3.1081967213114763,10.046713542613617,-0.46177066255045757,-0.48855217227348446,Training
Q13,Q13_1089,2,1957,-0.6931471805599673,0,0.08463375660591324,0.00430875245137698,0.6755959379215131,0.6524299802755494,0.39261,0.6755959379215131,P1 Q3,G,2,P1,Control,NA,-1.3862943611198906,1,15/06/1957,small,-3.1081967213114763,10.046713542613617,-0.46177066255045757,-0.48855217227348446,Training
Q13,Q13_1090,2,1957,-1.432322895040736,0.0943546385766791,3.738044050049957,0.01328790156789912,0.36814503692985806,1.071173013935308,0.07158,0.36814503692985806,P1 Q3,G,2,P1,Control,NA,-1.3862943611198906,1,15/06/1957,small,-3.1081967213114763,10.046713542613617,-0.46177066255045757,-0.48855217227348446,Training
Q13,Q13_1097,2,1957,-1.3862943611199186,0,0.2505512908627228,0.12517661710629086,0.9723107276489482,14.353085878771951,0.20297,0.9723107276489482,P1 Q3,G,2,P1,Control,NA,-1.3862943611198906,1,15/06/1957,small,-3.1081967213114763,10.046713542613617,-0.46177066255045757,-0.48855217227348446,Training
Q13,Q13_1108,2,1957,-1.3862943611199186,0,0.08191857110965055,0.00422813922848441,1.6777082366934248,10.220935937773234,0.19015,1.6777082366934248,P1 Q3,G,2,P1,Control,NA,-1.3862943611199186,1,15/06/1957,small,-3.1081967213114763,10.046713542613617,-0.46177066255045757,-0.48855217227348446,Training
Q13,Q13_1112,2,1957,-0.6931471805599453,0,0.27808158966743246,0.00186701737901333,0.05951580221884715,0.7930634515489926,0.17861999999999997,0.05951580221884715,P1 Q3,G,2,P1,Control,NA,-1.3862943611198906,1,15/06/1957,small,-3.1081967213114763,10.046713542613617,-0.46177066255045757,-0.48855217227348446,Training
Q13,Q13_1123,2,1957,-1.3862943611198906,0,6.23061248786978e-5,5.437866496295856e-4,0.5455569892218081,2.096918245912733,1.1600400000000002,0.5455569892218081,P1 Q3,G,2,P1,Control,NA,-1.3862943611198906,1,15/06/1957,small,-3.1081967213114763,10.046713542613617,-0.46177066255045757,-0.48855217227348446,Training
Q13,Q13_1130,2,1957,-1.3862943611198906,0,0,8.139865008618533e-5,0.37353387576272606,0.21577063966127424,0.01291,0.37353387576272606,P1 Q3,G,2,P1,Control,NA,-1.3862943611198906,1,15/06/1957,small,-3.1081967213114763,10.046713542613617,-0.46177066255045757,-0.48855217227348446,Training
Q13,Q13_921,2,1942,-1.3862943611198826,0,0.2237701836371807,0.08919435502918906,1.677920476991613,5.521483370835289,0.15616,1.677920476991613,P1 Q3,G,2,P1,Control,NA,-1.3862943611198906,1,15/06/1942,small,-1.8393442622950809,11.373057813811434,0.4545991807571632,-0.18487537748267888,Training
Q13,Q13_925,5,1946,-1.3862943611199186,0,0,0.3247799764434196,0.17475520725954857,0.04191492847086077,1.00041,0.17475520725954857,P1 Q3,G,2,P1,Control,NA,-1.3862943611199186,1,15/06/1946,small,-3.2811475409836084,14.048625567842338,-0.5866763711666777,0.427716584825845,Training
Q13,Q13_925,6,1947,0.775920704528296,0,0,1.501993488271904,0.14446416408425888,0.02896314127874594,3e-5,0.14446416408425888,P1 Q3,G,2,P1,Control,NA,-1.3862943611199186,1,15/06/1947,small,-1.8467213114754104,10.858410344510226,0.44927144911002465,-0.30270790205297654,Training
Q13,Q13_954,2,1947,1.3922710842039894,0,0.01153505761104517,0.03331556110316224,0.41650988527193,0.14660526677461616,0.03583,0.41650988527193,P1 Q3,G,2,P1,Control,NA,-1.3862943611199186,1,15/06/1947,small,-1.8467213114754104,10.858410344510226,0.44927144911002465,-0.30270790205297654,Training
Q13,Q13_955,2,1947,-1.3862943611198906,7.374999999999941e-4,0.00124514647271429,0.01642949232200448,3.5449186598943165,14.957446509351888,0.37813,3.5449186598943165,P1 Q3,G,2,P1,Control,NA,-1.3862943611198906,1,15/06/1947,small,-1.8467213114754104,10.858410344510226,0.44927144911002465,-0.30270790205297654,Training
Q13,Q13_956,2,1947,-0.2504017558770154,7.374999999999941e-4,0.00274907676550763,0.01373833923040659,2.3891057358630565,21.5161253261272,0.37813,2.3891057358630565,P1 Q3,G,2,P1,Control,NA,-1.3862943611198906,1,15/06/1947,small,-1.8467213114754104,10.858410344510226,0.44927144911002465,-0.30270790205297654,Training
Q13,Q13_979,2,1957,0.16842692438129686,1.6495228660706338,0,0,0.4211611694286743,0.26350987212885085,0.04667,0.4211611694286743,P1 Q3,G,2,P1,Control,NA,-1.0889803347399896,1,15/06/1957,small,-3.1081967213114763,10.046713542613617,-0.46177066255045757,-0.48855217227348446,Training
Q13,Q13_982,2,1957,0.2505217463521447,1.891062697207564,0,0,0.4057609954960856,0.31981533829552833,0.37772,0.4057609954960856,P1 Q3,G,2,P1,Control,NA,-1.1981450778441942,1,15/06/1957,small,-3.1081967213114763,10.046713542613617,-0.46177066255045757,-0.48855217227348446,Training
Q13,Q13_986,2,1957,0.019317732735007396,0.4215138996684478,0.00126809651642662,0,0.46101275110121454,0.7845245766776127,0.15628,0.46101275110121454,P1 Q3,G,2,P1,Control,NA,-1.050010398542609,1,15/06/1957,small,-3.1081967213114763,10.046713542613617,-0.46177066255045757,-0.48855217227348446,Training
Q13,Q13_989,2,1957,-0.587049926672733,0.20497393845591508,0,0,0.50121258281261,0.33104989970396703,0.00507,0.50121258281261,P1 Q3,G,2,P1,Control,NA,-1.5656776308588167,1,15/06/1957,small,-3.1081967213114763,10.046713542613617,-0.46177066255045757,-0.48855217227348446,Training
Q13,Q13_990,2,1957,0.2479394620777617,0.22462212531204057,0,0,0.32298086819567745,0.08271119898932947,0.13625,0.32298086819567745,P1 Q3,G,2,P1,Control,NA,-1.6860358347271898,1,15/06/1957,small,-3.1081967213114763,10.046713542613617,-0.46177066255045757,-0.48855217227348446,Training
Q13,Q13_992,2,1957,-0.10688717207360611,0,0.0042349283459124,0,0.9783585706733584,0.4234234371979276,0.22022999999999995,0.9783585706733584,P1 Q3,G,2,P1,Control,NA,-1.1762516436705013,1,15/06/1957,small,-3.1081967213114763,10.046713542613617,-0.46177066255045757,-0.48855217227348446,Training
Q13,Q13_993,2,1957,0.726186887848198,0,0,0,0.4931092343493108,0.1964524076917574,0.07606,0.4931092343493108,P1 Q3,G,2,P1,Control,NA,-1.1452134910284568,1,15/06/1957,small,-3.1081967213114763,10.046713542613617,-0.46177066255045757,-0.48855217227348446,Training
Q13,Q13_998,2,1957,-0.6807830782645421,0.4350919956070148,0,0,1.0594013646993985,0.0192188147373013,0.00958,1.0594013646993985,P1 Q3,G,2,P1,Control,NA,-1.3745459721412123,1,15/06/1957,small,-3.1081967213114763,10.046713542613617,-0.46177066255045757,-0.48855217227348446,Training
Q13,Q13_999,2,1957,0.8097796868596694,0.6032424475266437,0,6.14957736826074e-6,0.9432522156243824,0.0186777356017211,0.00961,0.9432522156243824,P1 Q3,G,2,P1,Control,NA,-1.1216269982517981,1,15/06/1957,small,-3.1081967213114763,10.046713542613617,-0.46177066255045757,-0.48855217227348446,Training
Q14,Q14_1026,2,1937,-1.3862943611198906,0,0,0,0.615516041767153,3.075e-4,0.74591,0.615516041767153,P1 Q4,G,1,P1,Control,NA,-1.3862943611198906,1,15/06/1937,small,-2.259016393442621,12.4571347019469,0.15151044705335168,0.06333242334603195,Training
Q14,Q14_1087,2,1937,-1.3862943611199465,0,0,0,0.5898677844358265,0.01363221403437889,0.00768,0.5898677844358265,P1 Q4,G,1,P1,Control,NA,-1.3862943611199465,1,15/06/1937,small,-2.259016393442621,12.4571347019469,0.15151044705335168,0.06333242334603195,Training
Q14,Q14_1116,2,1939,-1.3862943611199186,1.6097536894334046,0,0.04244182273442395,4.8005135524165885,0.4661329053936328,1.0542300000000002,4.8005135524165885,P1 Q4,G,1,P1,Control,NA,-1.3862943611199465,1,15/06/1939,small,-1.4688524590163887,10.997946023707046,0.7221697034800624,-0.27076012745356515,Training
Q14,Q14_1118,2,1939,-1.3862943611199186,0.01334214859566684,0,0,0.03470458165855165,6.512622533355551e-5,4.1e-4,0.03470458165855165,P1 Q4,G,1,P1,Control,NA,-1.3862943611198906,1,15/06/1939,small,-1.4688524590163887,10.997946023707046,0.7221697034800624,-0.27076012745356515,Training
Q14,Q14_1172,5,1946,-1.3862943611199186,0.8758333720725829,0,0.00921004233378304,0.17518865738405193,0.07553119353719738,0.07168000000000001,0.17518865738405193,P1 Q4,G,1,P1,Control,NA,-1.3862943611199146,1,15/06/1946,small,-3.2811475409836084,14.048625567842338,-0.5866763711666777,0.427716584825845,Training
Q14,Q14_1277,2,1957,-1.3862943611199066,0.02415970111590982,0,0.0589291216756128,3.283726782772076,5.35158052725989,0.15206,3.283726782772076,P1 Q4,G,1,P1,Control,NA,-1.1459885758852915,1,15/06/1957,small,-3.1081967213114763,10.046713542613617,-0.46177066255045757,-0.48855217227348446,Training
Q14,Q14_1306,2,1957,1.4598041507452104,1.168379564433095,0,5.883982662287629e-5,0.2389886120209199,0.01966384324071507,0.04708,0.2389886120209199,P1 Q4,G,1,P1,Control,NA,-1.3862943611198826,1,15/06/1957,small,-3.1081967213114763,10.046713542613617,-0.46177066255045757,-0.48855217227348446,Training
Q14,Q14_1308,2,1957,-1.3862943611199186,0.18836906729097128,0,3.0789523082091406e-4,0.19499264113406667,0.04307814145804636,0.39343,0.19499264113406667,P1 Q4,G,1,P1,Control,NA,-1.3862943611199186,1,15/06/1957,small,-3.1081967213114763,10.046713542613617,-0.46177066255045757,-0.48855217227348446,Training
