quad,year,trackID,age,allEdge,area,W.ARTR,W.HECO,W.POSE,W.PSSP,W.allcov,W.allpts,Treatment,Period,species,Treatment2,Treatment3,pid
Q1,1932,88,NA,0,13.912620710614,2.451749584768696,0,0.19309283843425745,2.2047168555282002e-4,25.40002935829573,0.28718,Control,Historical,POSE,Control,Control,Q1_88
Q1,1933,10,2,0,3.82799962562684,0.4173212441880334,0.0013301938609463666,5.5281441242755293e-5,0.07710076306780342,2.534364652925737,1.00143,Control,Historical,POSE,Control,Control,Q1_10
Q1,1933,12,2,0,2.50044589665898,6.797405225705538,1.5432688774666217,0.0067021599668468275,1.4886968657358817,14.502426185334231,0.13594,Control,Historical,POSE,Control,Control,Q1_12
Q1,1933,24,2,0,13.7758165203565,0.44149150302524665,3.246023118001915e-4,0.0010790651777992195,0.05286377794603426,0.17518375010357284,0.0049,Control,Historical,POSE,Control,Control,Q1_24
Q1,1933,29,2,0,6.28003515399335,0,3.3994599021469976e-4,1.2471575848396191e-8,0.005400547651100236,6.717750484995758,0,Control,Historical,POSE,Control,Control,Q1_29
Q1,1933,31,2,0,1.43747670498568,0,0,2.699431652335096e-4,4.396607742991133,2.5977044511546246,1.7e-4,Control,Historical,POSE,Control,Control,Q1_31
Q1,1933,92,1,0,0.569122691459478,14.265621198876406,0,1.4659766975141726,9.085386033179e-9,0.6248577518437806,0,Control,Historical,POSE,Control,Control,Q1_92
Q1,1933,93,1,0,0.470447088218285,2.521313031282725,0,1.6029700594653067,3.9240683025259006e-6,0.26637631244391624,3e-5,Control,Historical,POSE,Control,Control,Q1_93
Q1,1933,94,1,0,3.18384547911912,7.008237444884257,0,0.39266629773816375,0,0.2746737331726766,0,Control,Historical,POSE,Control,Control,Q1_94
Q1,1934,10,3,0,3.35752709253685,0.19129129167407644,0.010943794001325629,8.463304100953457e-5,0.05328015849302878,2.2645553538364247,1.00479,Control,Historical,POSE,Control,Control,Q1_10
Q1,1934,12,3,0,1.77403684319723,0.7925238249463229,0.34147314967924813,0.002549178315385856,0.06747356556432192,21.070267827334547,1.13594,Control,Historical,POSE,Control,Control,Q1_12
Q1,1934,24,3,0,8.3780295917706,0.33318182541150676,2.730221703452773e-4,9.690153280169629e-4,0.0014820583363183986,0.48495137100421803,4.1e-4,Control,Historical,POSE,Control,Control,Q1_24
Q1,1934,29,3,0,2.10566019715103,0,2.812493736629419e-4,4.88498130835069e-15,0.0010661689359753035,0.8925050624111796,1.1e-4,Control,Historical,POSE,Control,Control,Q1_29
Q1,1934,31,3,0,0.885949963999521,0,7.625e-4,2.6344076733515336e-4,0.695799579302044,1.2737933271101547,4.4e-4,Control,Historical,POSE,Control,Control,Q1_31
Q1,1934,94,2,0,2.23764696592834,11.917820488709276,0,1.4928982494666356e-14,1.34263109091138e-4,0.19176305537415345,0,Control,Historical,POSE,Control,Control,Q1_94
Q1,1935,10,4,0,4.73837514387507,0.4578735795569666,1.7648166855963426e-4,0.0010154337914741573,0.12921880320960138,3.80453742945281,0.7630899999999999,Control,Historical,POSE,Control,Control,Q1_10
Q1,1935,100,1,0,0.250000000000001,2.2315394680958573,0.001959374087880661,0.04259916513535712,5.9053301879600735,1.117734235624904,0.15168,Control,Historical,POSE,Control,Control,Q1_100
Q1,1935,11,4,0,0.25,50.018918066734024,0.6430739720162335,0.006017190826482443,0.06537493723706594,1.9461486780750148,0.020560000000000002,Control,Historical,POSE,Control,Control,Q1_11
Q1,1935,12,4,0,1.14212520380714,2.1933549772085548,1.2246075743554132,0.015797613696940754,0.005610044648596226,11.074386330473233,0.51369,Control,Historical,POSE,Control,Control,Q1_12
Q1,1935,24,4,0,23.2839411610853,10.009294547167576,0.003127575209767953,3.862406580935247e-4,1.45e-4,0.4066963351153162,0.0015700000000000002,Control,Historical,POSE,Control,Control,Q1_24
Q1,1935,29,4,0,1.44893485720876,0.04557569262368881,0.002526780307096703,0,0.002237261290861437,1.66649203009276,0.0014600000000000001,Control,Historical,POSE,Control,Control,Q1_29
Q1,1935,31,4,0,4.70948591581918,0.0022125,0,0.09058283521647574,2.0152369864676944,3.03109169099213,5.2e-4,Control,Historical,POSE,Control,Control,Q1_31
Q1,1935,94,3,0,4.40602389869446,32.64340896776967,0,0,2.7702008366071713e-4,0.6982772041043672,0,Control,Historical,POSE,Control,Control,Q1_94
Q1,1935,97,1,0,2.70630863874963,1.9673533644504926,0,1.17495839724313e-8,0.23723325430611966,20.41913130690952,0.37775,Control,Historical,POSE,Control,Control,Q1_97
Q1,1935,98,1,0,2.63939427219511,0.00850285028865221,0,0.16637526320745222,1.9646995443639785,0.9750751855017243,6e-5,Control,Historical,POSE,Control,Control,Q1_98
Q1,1935,99,1,0,0.25,18.351908854036765,3.8574235566040543e-4,0.03472608727017033,4.32623563417295,2.9683632719430615,0.015739999999999997,Control,Historical,POSE,Control,Control,Q1_99
Q1,1936,10,5,0,10.6358375945485,0.6942552855921532,0.023521185125503098,4.0196404480610624e-4,0.050099375468814523,2.650570962466307,0.65582,Control,Historical,POSE,Control,Control,Q1_10
Q1,1936,12,5,0,1.02042284396136,5.115715834967977,0.31995356457204277,0.0017216491793279178,0.0061961825215887546,46.27688457275492,1.00479,Control,Historical,POSE,Control,Control,Q1_12
Q1,1936,24,5,0,22.5042659741311,1.0200774607641896,0.0020632663793650583,4.57955643466667e-5,1.812506172e-4,0.44279370334647544,0.00496,Control,Historical,POSE,Control,Control,Q1_24
Q1,1936,29,5,0,2.66909834876318,0,0.011733748989067913,2.50467113716013e-9,0.016305466933981695,0.8962722946662043,0.00239,Control,Historical,POSE,Control,Control,Q1_29
Q1,1936,31,5,0,5.05451329217126,0,0.0024061807836839246,9.880128421310632e-4,3.1342317957951913,2.599373013516257,0.13818999999999998,Control,Historical,POSE,Control,Control,Q1_31
Q1,1936,94,4,0,0.460780620542889,25.659209387356388,0.5989127352694961,0,0.0057044900788194965,0.20474898400791483,0.02152,Control,Historical,POSE,Control,Control,Q1_94
Q1,1936,97,2,0,3.86503531631012,1.5398902461622546,0,0,0.2277946865655658,1.128285138589281,0,Control,Historical,POSE,Control,Control,Q1_97
Q1,1937,10,6,0,8.30633804296414,0.8420856883345675,0.08033303351271336,8.406638833931775e-4,0.04738532987673723,2.171414557829997,0.76502,Control,Historical,POSE,Control,Control,Q1_10
Q1,1937,101,1,0,0.249999999999995,1.392719613982526,0.0016332759020431487,0.0037129675072288646,0.46718597507682896,6.357313759467239,0.02152,Control,Historical,POSE,Control,Control,Q1_101
Q1,1937,12,6,0,0.982405650801173,5.539260012184855,1.795979515298149,0.01706611170127275,0.1820447024573135,38.35511692353006,0.27188,Control,Historical,POSE,Control,Control,Q1_12
Q1,1937,24,6,0,30.4524156453946,0.8292805229420063,0.0013911032861449373,0.0010473400806519503,0.0037200000000000002,0.5495118977535222,0.0015400000000000001,Control,Historical,POSE,Control,Control,Q1_24
Q1,1937,29,6,0,3.32040862051065,0.013531817403959456,3.299038060861751e-4,5.043898909061753e-7,0.0019215575897487697,1.1080213523596756,0.00432,Control,Historical,POSE,Control,Control,Q1_29
Q1,1937,31,6,0,5.9233982156148,0.005100885957370657,0.00563214906958121,0.09630038991940479,1.8092983997361196,3.1442312943709245,0.00168,Control,Historical,POSE,Control,Control,Q1_31
Q1,1937,89,6,0,24.5657876485783,0.2709534578043159,0,0.001137275111779987,0.004477021991578305,0.04863554439284688,0.14359,Control,Historical,POSE,Control,Control,Q1_89
Q1,1937,97,3,0,0.693262769686254,4.64256474164107,0,3.574999999999986e-4,0.0785146039313076,28.31028994040985,0.13594,Control,Historical,POSE,Control,Control,Q1_97
Q1,1937,98,3,0,3.57566484395082,0.006441144500501641,0.01105152354737376,0.18106020439648293,2.839603250167319,0.9505790313160477,1.2e-4,Control,Historical,POSE,Control,Control,Q1_98
Q1,1938,10,7,0,4.86723391425898,0.7981041339643564,0.1705681839082649,6.383575411337162e-4,0.07224412678256865,6.813337027637211,0.38394,Control,Historical,POSE,Control,Control,Q1_10
Q1,1938,102,1,0,0.249999999999993,0.21718645398039246,1.65e-4,0.0022586023057700848,0.035373660172685985,4.058442542651608,0.006359999999999999,Control,Historical,POSE,Control,Control,Q1_102
Q1,1938,12,7,0,0.988287053953199,15.128137219759152,0.8753151781181205,0.027215205914722238,0.002091630862124818,29.615531411143,1.7554400000000001,Control,Historical,POSE,Control,Control,Q1_12
Q1,1938,24,7,0,27.5648266153475,0.9124359526757464,0.005182290212106057,0.0011267946592593658,1.2010083189620921e-5,0.5756225011109047,0.0018700000000000001,Control,Historical,POSE,Control,Control,Q1_24
Q1,1938,29,7,0,0.406522576432228,0.0915042314003132,0.011017818557648915,3.0270804343164275e-5,0.002668420312760841,0.37937205214557773,0.00961,Control,Historical,POSE,Control,Control,Q1_29
Q1,1938,31,7,0,5.86763595874281,0,0.045591226135036036,0.10479151885575207,2.317736243104307,20.71391409131978,0.0014600000000000001,Control,Historical,POSE,Control,Control,Q1_31
Q1,1938,94,6,0,2.07097423633179,52.485603663697425,0,0,4.251510721514527e-4,0.20435128911825343,0,Control,Historical,POSE,Control,Control,Q1_94
Q1,1938,97,4,0,0.754605972891646,2.8531978311456823,0,0,0.10742865732704741,9.200892296871759,0.13594,Control,Historical,POSE,Control,Control,Q1_97
Q1,1938,98,4,0,3.542682341921,0,0.26585394585819566,0.1774148403752133,1.4212663679552608,2.7011225080245853,6e-5,Control,Historical,POSE,Control,Control,Q1_98
Q1,1939,10,8,0,11.4066755247428,1.68454931257811,0.25402379051156854,0.0010364158673441333,0.10135489490637763,3.396839620750727,1.00958,Control,Historical,POSE,Control,Control,Q1_10
Q1,1939,103,1,0,0.25,0.6209673613002498,1.801907288991221e-4,0,0.023959967833187712,0.20441089368910384,0.0795,Control,Historical,POSE,Control,Control,Q1_103
Q1,1939,104,1,0,0.249999999999993,0.060826336583531405,3.25e-5,0.010922724031763911,3.821161996372901,2.073145614267617,0.00961,Control,Historical,POSE,Control,Control,Q1_104
Q1,1939,12,8,0,4.16057217541135,1.4814233486479464,3.1946213850207563,0.004359423143398587,0.0027908444752836395,29.83331961948386,0.37772,Control,Historical,POSE,Control,Control,Q1_12
Q1,1939,24,8,0,19.7087413126029,0.21205121792057474,0.07948073814777472,0.0013558312496034493,0,0.3491260748502664,3e-5,Control,Historical,POSE,Control,Control,Q1_24
Q1,1939,31,8,0,5.65815470431137,0.03478999653114353,0.028536591187909074,0.09754988151886407,0.6027809132544927,28.18026496264596,0.00526,Control,Historical,POSE,Control,Control,Q1_31
Q1,1939,94,7,0,2.25433475024325,62.69433777387089,1.5674660383530777e-4,0,1.6020036319038596e-4,0.8825490142054693,0,Control,Historical,POSE,Control,Control,Q1_94
Q1,1939,97,5,0,1.42035740010257,1.2066689823800314,0,0,0.0754985867150935,13.7612334245529,0.13594,Control,Historical,POSE,Control,Control,Q1_97
Q1,1939,98,5,0,13.2120844000602,0.03165126732242893,0.15507379274739383,0.03917903925846178,1.2025335634055434,2.562177109466683,1.7e-4,Control,Historical,POSE,Control,Control,Q1_98
Q1,1940,10,9,0,6.25796955728746,1.2556915548743006,0.16295944485616698,0.0018532347134256773,0.07299335754144246,1.002538144882285,0.38394,Control,Historical,POSE,Control,Control,Q1_10
Q1,1940,106,1,0,0.25,9.778498589082012,0.020577497861864476,0.015298559103411227,4.790276942539492,0.5037103909345196,0.14087,Control,Historical,POSE,Control,Control,Q1_106
Q1,1940,12,9,0,1.30163209491488,6.942646656988951,0.8222001883967588,0.005444134763580341,0.007978188798683302,7.407038616460308,1.42439,Control,Historical,POSE,Control,Control,Q1_12
Q1,1940,24,9,0,43.6021220142051,0.5519550407829608,0.009909984423841592,0.0012232510252761755,0,0.6697842869653048,1.4000000000000001e-4,Control,Historical,POSE,Control,Control,Q1_24
Q1,1940,31,9,0,4.97560466605821,0.01407842159231252,0.020212528184010373,0.6648157067002632,0.16473750257634576,19.28436250514854,0.00201,Control,Historical,POSE,Control,Control,Q1_31
Q1,1940,94,8,0,10.7787533352076,64.69302793052643,2.6403917148327575e-4,1.7067951191052093e-10,6.250472287062457e-4,0.10095219561770022,0,Control,Historical,POSE,Control,Control,Q1_94
Q1,1940,97,6,0,0.749999999999988,2.7406900220023926,0,4.5290171613032764e-15,0.10470408980062411,6.222743189716558,0.13594,Control,Historical,POSE,Control,Control,Q1_97
Q1,1940,98,6,0,16.1819117943624,0.007243145935641769,0.04206632863142821,0.18131043224641544,0.7969891288882287,6.3580773734267435,0.0016,Control,Historical,POSE,Control,Control,Q1_98
Q1,1941,10,10,0,2.4465022924217,1.1278849646480114,0.35663693819635667,0.0019400849655776932,0.08996794207014706,2.7721091662972412,1.2814599999999998,Control,Historical,POSE,Control,Control,Q1_10
Q1,1941,102,4,0,0.249999999999993,0,0.0026117054694240463,0.03529475132818408,0.20654632462798073,8.660043576844448,0.01679,Control,Historical,POSE,Control,Control,Q1_102
Q1,1941,106,2,0,0.250000000000003,57.593258925057754,0.088847554678756685,0.009486845869241272,1.2898998986421633,0.36475202704809034,0.02306,Control,Historical,POSE,Control,Control,Q1_106
Q1,1941,108,1,0,0.249999999999993,62.43814560438046,0.03720236782626891,0.05193640674204683,0.027032473198236314,0.6086684003681105,4.1e-4,Control,Historical,POSE,Control,Control,Q1_108
Q1,1941,110,1,0,0.25,44.571904775125006,0.11360305326219,0.02090807772338625,0.2560563863336293,0.14036376617170795,0.00201,Control,Historical,POSE,Control,Control,Q1_110
Q1,1941,111,1,0,0.25,50.63297669794585,0.19671393861826178,0.026440780827917638,0.12615112583411792,0.33910024651722515,0.06483,Control,Historical,POSE,Control,Control,Q1_111
Q1,1941,112,1,0,0.25,0.11524975521934183,0.8151346592311975,0.15894384365154304,0.18528197014869258,9.212045108805427,0.13743,Control,Historical,POSE,Control,Control,Q1_112
Q1,1941,113,1,0,0.249999999999996,0,0.10653641236788174,0.15588764585091677,0.22655598465215046,1.7983524831537434,0.0019500000000000001,Control,Historical,POSE,Control,Control,Q1_113
Q1,1941,114,1,0,0.249999999999993,0.1707618301300164,0.022136226300713158,6.994405055138491e-15,1.8470231744068026,28.08437574144719,0.41377,Control,Historical,POSE,Control,Control,Q1_114
Q1,1941,115,1,0,0.249999999999993,26.572948985673783,0,0.001201505716892504,0.0025348910063319103,1.7326867540182989,0.27383,Control,Historical,POSE,Control,Control,Q1_115
Q1,1941,118,1,0,0.25,20.321394095575876,1.6128922905508927,0.003892305123758945,0.5278029759030616,9.53451549831112,0.13635,Control,Historical,POSE,Control,Control,Q1_118
Q1,1941,12,10,0,1.26568864146181,21.531333394698407,0.5710151305825272,0.0063438732451704715,0.060971131793102144,0.11604347036831644,0,Control,Historical,POSE,Control,Control,Q1_12
Q1,1941,24,10,0,20.634840481385,0.7534849946580964,0.04072674308401708,4.108832938451421e-4,4.2e-4,0.22347367302939763,0,Control,Historical,POSE,Control,Control,Q1_24
Q1,1941,31,10,0,3.79002896263447,0,0.09347682487952678,0.09928544412704872,0.7273505482706019,3.4642453462344838,0.00206,Control,Historical,POSE,Control,Control,Q1_31
Q1,1941,94,9,0,8.9638073865233,62.97900813950963,0.0012456651693620124,0.0011975023759237449,0.0054871970023795905,0.20115707343347722,0.13635,Control,Historical,POSE,Control,Control,Q1_94
Q1,1941,97,7,0,0.499999999999986,1.2817104080965465,0.0015239461864279178,1.3988810110277e-14,0.10455549833270221,3.860325275945296,0.42439,Control,Historical,POSE,Control,Control,Q1_97
Q1,1941,98,7,0,3.50069500589266,0,0.18496683931616387,0.08394168787646658,0.9250321107034051,1.7220104261995541,2e-4,Control,Historical,POSE,Control,Control,Q1_98
Q1,1942,10,11,0,3.20973826591871,3.2318729823413674,0.4509809045181555,0.0042883343032999776,0.0765708111353275,1.7723168283525674,0.5184799999999999,Control,Historical,POSE,Control,Control,Q1_10
Q1,1942,102,5,0,0.594775729260287,0,0.03395414405616084,0.035655337656687804,0.10104269210187478,6.235898121748489,0.03206,Control,Historical,POSE,Control,Control,Q1_102
Q1,1942,106,3,0,1.77621998610686,12.9842900682507,0.02185327829436222,0.009149058807734757,0.9884296704063867,0.1866828121021419,0.02091,Control,Historical,POSE,Control,Control,Q1_106
Q1,1942,110,2,0,0.25,57.75474346745609,1.7997374249364733,0.014638581395430119,0.029464756479524363,0.061604077882729626,0.13646,Control,Historical,POSE,Control,Control,Q1_110
Q1,1942,112,2,0,0.685647420614159,0.2994343358633766,0.9315673076050145,0.3616294461728619,0.03806071647735573,4.145699815054985,0.14084,Control,Historical,POSE,Control,Control,Q1_112
Q1,1942,115,2,0,0.473608850071493,32.91542954102591,0,0.0016215946109732488,8.893695640092258e-4,0.04105311348839561,0.13748,Control,Historical,POSE,Control,Control,Q1_115
Q1,1942,118,2,0,2.79546075966908,0.6862201783888562,1.3890897719842261,0.0028252363748880894,0.49149553390563966,9.510308987803327,0.37813,Control,Historical,POSE,Control,Control,Q1_118
Q1,1942,119,1,0,0.249999999999998,47.45107734963675,2.3865163281624433e-5,0.012831399711557985,0.008754464514464964,8.090906859579546,8.2e-4,Control,Historical,POSE,Control,Control,Q1_119
Q1,1942,12,11,0,0.898488809748583,40.084478897960544,0.7943237753513693,0.004185510945216901,0.0021827570145209235,0.07329236708142929,0.00479,Control,Historical,POSE,Control,Control,Q1_12
Q1,1942,120,1,0,0.25,60.41121466987162,0.012487729231172482,1.536188104975208e-4,0.03347858544317187,0.07570713764081485,0.00575,Control,Historical,POSE,Control,Control,Q1_120
Q1,1942,121,1,0,0.249999999999993,0.8698808130723877,0.12502305218032644,7.389063013318045e-6,0.0284190278118909,0.16678937085734724,0.00967,Control,Historical,POSE,Control,Control,Q1_121
Q1,1942,24,11,0,6.5616336307799,0.968719936018443,0.02015149436808937,2.8944821066645672e-5,1.4990601301505423e-4,0.29814791181593964,0,Control,Historical,POSE,Control,Control,Q1_24
Q1,1942,31,11,0,9.26395933847022,0.07353557696688408,0.10010769703069189,0.1618164040232223,0.5062288567287042,2.102280689565121,0.00217,Control,Historical,POSE,Control,Control,Q1_31
Q1,1942,94,10,0,2.16083308723125,63.76989677425502,5.425794710910411e-4,1.7552197139387013e-5,0.007830242279492533,0.7804940678177124,1.33151,Control,Historical,POSE,Control,Control,Q1_94
Q1,1942,97,8,0,1.99181089564419,1.8652459569321425,7.850029754866408e-4,0.001197500000003271,0.20529580349821253,4.057231163234241,0.42439,Control,Historical,POSE,Control,Control,Q1_97
Q1,1942,98,8,0,4.17872266180632,0.08955420795715302,0.15650315030064368,0.3185889009749948,0.6187531210273594,0.7153957117311984,2.5e-4,Control,Historical,POSE,Control,Control,Q1_98
Q1,1945,10,14,0,4.65661067556401,8.671530133380076,0.8849426001874163,0.007101965602260349,0.008016128460498793,0.24498462821237565,0.18885999999999997,Control,Historical,POSE,Control,Control,Q1_10
Q1,1945,102,8,0,0.73326925395023,0.00311727340148849,0.0027372178313070563,0.005913885335210019,0.053120510864981464,14.268112820498947,0.15892,Control,Historical,POSE,Control,Control,Q1_102
Q1,1945,106,6,0,5.32564761069965,1.4410291576577647,0.08816751997678995,0.015412811164529609,0.47373545035566095,0.3858184758942063,0.19791,Control,Historical,POSE,Control,Control,Q1_106
Q1,1945,112,5,0,0.828212395349565,0.4896336929319542,1.6814270140085017,0.018311994249257526,0.034047511437301066,10.754345077613337,0.38271,Control,Historical,POSE,Control,Control,Q1_112
Q1,1945,118,5,0,6.03309616851252,0.6585923542599353,4.233580676981989,0.01837920116736057,0.11350943851040773,15.134774340154895,4.1e-4,Control,Historical,POSE,Control,Control,Q1_118
Q1,1945,119,4,0,3.07051563513025,5.068007831477673,0.00115666971147157,0.04946529483092764,0.004939280093615642,0.34194881710238895,0.00184,Control,Historical,POSE,Control,Control,Q1_119
Q1,1945,120,4,0,1.43377681893214,11.35156694735594,0.024945426564472087,5.544055627242953e-4,0.006265763315402612,0.43117179390812477,0.0015400000000000001,Control,Historical,POSE,Control,Control,Q1_120
Q1,1945,121,4,0,5.40259083211262,3.0573540602744904,0.8798817845461829,0.003060065282956002,0.15282769397744558,0.14305355405039485,0.00479,Control,Historical,POSE,Control,Control,Q1_121
Q1,1945,122,1,0,4.3419194620847,37.15075828299768,0.027752940892428708,0.008628917568511953,0.5794433127025655,1.5141844057967135,0.0015700000000000002,Control,Historical,POSE,Control,Control,Q1_122
Q1,1945,123,1,0,3.95561975728695,0.5115166918299255,3.237332284337208,0.01588106070699984,1.8005520612329056,9.707251803677975,0.5155000000000001,Control,Historical,POSE,Control,Control,Q1_123
Q1,1945,124,1,0,0.249999999999989,0.8338955143894072,0.14097553830765563,0.15220448385551139,0.771742935738187,32.930742559577965,1.0667600000000002,Control,Historical,POSE,Control,Control,Q1_124
Q1,1945,24,14,0,27.9645636195507,0.720244142691742,0.4154007065272543,0,1.325260812544332e-5,0.1056038375439735,0.13594,Control,Historical,POSE,Control,Control,Q1_24
Q1,1945,31,14,0,1.49999999999996,0.08926094542461527,0.016861669581413854,0.3149280844569263,0.6725761904087159,4.093218909709055,1.0013400000000001,Control,Historical,POSE,Control,Control,Q1_31
Q1,1945,89,14,0,3.39472026655983,0.06412128603300525,0.49778832143065876,9.955099393525154e-4,0.009699985561875634,0.05911128205346113,0.13605,Control,Historical,POSE,Control,Control,Q1_89
Q1,1945,94,13,0,2.46261482821072,68.1855152143446,0.002409248743904685,1.3615762334819186e-4,2.2490170501560572e-4,0.023128570043374038,0.13635,Control,Historical,POSE,Control,Control,Q1_94
Q1,1945,97,11,0,4.55171324107969,5.17093959648488,0.024372499222342428,0.03580736566911029,0.08420849473712226,17.321846005777314,0.18261,Control,Historical,POSE,Control,Control,Q1_97
Q1,1945,98,11,0,3.38084665581452,0.1896390371604968,0.07805433768083468,0.1896296522973172,0.1770589737507275,0.4912859911831716,0.04687,Control,Historical,POSE,Control,Control,Q1_98
Q1,1946,10,15,0,7.54185986403866,0.21185409123414875,0.0043171164906207924,0.0015919165006031252,0.005025281360573978,0.01249655028192314,0,Control,Historical,POSE,Control,Control,Q1_10
Q1,1946,102,9,0,0.814446484145916,0,0.3556070232164003,0.002149798595868785,0.10872082374502008,2.51344217795737,0,Control,Historical,POSE,Control,Control,Q1_102
Q1,1946,106,7,0,0.750000000000001,0.5132046488602164,0.05804019709807893,0.11980798938376211,0.3514114104430589,0.009364436780442981,3e-5,Control,Historical,POSE,Control,Control,Q1_106
Q1,1946,118,6,0,12.515853486147,0.34375639552335574,0.5020682397964947,0.014074961389780982,0.19822365555977944,4.36875e-4,3e-5,Control,Historical,POSE,Control,Control,Q1_118
Q1,1946,120,5,0,4.64081857938019,13.736080451495283,0.266437761213435,6.4743897523359e-5,0.0021380909821598778,0.2667945128030937,0.0049299999999999995,Control,Historical,POSE,Control,Control,Q1_120
Q1,1946,121,5,0,6.35560670940282,1.8142984627142866,1.0171631708199476,0.07465458975122284,0.06661089028117405,0.07936025738869974,0,Control,Historical,POSE,Control,Control,Q1_121
Q1,1946,123,2,0,7.40434845009654,0.33462171766053533,5.461528686052556,0.0589769635828569,0.4316522588743584,0.11968111453016042,1.1e-4,Control,Historical,POSE,Control,Control,Q1_123
Q1,1946,127,1,0,13.6637473662292,7.71566986256147,0.03755515389148385,6.564156183941365e-10,0,0.5633806752048087,1.1e-4,Control,Historical,POSE,Control,Control,Q1_127
Q1,1946,128,1,0,0.943424658284778,0.4371605245067384,10.875923006517581,1.395910860192402,0.1199723724461969,0.11056545259989864,0,Control,Historical,POSE,Control,Control,Q1_128
Q1,1946,129,1,0,0.249999999999993,16.250411232831695,2.7351218018988956,0.01218365689816886,0.04216722227659633,1.0997722371687961,0.016819999999999998,Control,Historical,POSE,Control,Control,Q1_129
Q1,1946,24,15,0,34.2925353172327,0.4969690895540536,0.5915612635733796,2.399361989091636e-11,9.56530334149862e-5,0.0753952464679596,0,Control,Historical,POSE,Control,Control,Q1_24
Q1,1946,89,15,0,0.499999999999993,0.06190711194949938,0,0.005237832592084202,0.002328890535829247,0.17631996708728426,0.00479,Control,Historical,POSE,Control,Control,Q1_89
Q1,1946,94,14,0,1.69550535035174,61.14003438819618,0.007513618745639433,1.100588738181105e-4,2.64550281836719e-4,1.4222248382705522,0.016759999999999997,Control,Historical,POSE,Control,Control,Q1_94
Q1,1946,97,12,0,15.5337108086888,13.230315956487884,0.33726372889278916,1.0250009671566247e-4,0.05318790057061971,0.6892459871484012,0.048620000000000003,Control,Historical,POSE,Control,Control,Q1_97
Q1,1946,98,12,0,5.23349665665757,0.002826791309917638,0.002944763788222038,6.274425512404396e-4,0.7273852216690224,0.881594635132642,0,Control,Historical,POSE,Control,Control,Q1_98
Q1,1947,10,16,0,13.9550423929957,0.7488517697541126,0.0122110086905104,0.0019323229495882262,0.007431322977832147,0.011433111024419117,0,Control,Historical,POSE,Control,Control,Q1_10
Q1,1947,102,10,0,5.91776400916731,0,1.0836732112067422,0.004439005616085031,0.33104612264195965,0.45644979696206833,0,Control,Historical,POSE,Control,Control,Q1_102
Q1,1947,106,8,0,0.500000000000001,1.3769317278273188,0.02892962483852445,0.08887210993110882,0.08205025213095746,0.09483868562319947,0,Control,Historical,POSE,Control,Control,Q1_106
Q1,1947,118,7,0,8.53645773006096,0.35801935038261545,1.723018892115487,0.004182500000001449,0.09318365220514861,0.08361329594819246,0,Control,Historical,POSE,Control,Control,Q1_118
Q1,1947,119,6,0,2.78874061665398,7.8051614560152744,0.005149550109378708,0.15265056563905474,0.006113003663262198,1.504356398233412,0.0037400000000000003,Control,Historical,POSE,Control,Control,Q1_119
Q1,1947,120,6,0,6.3492614403878,2.2614503599761298,0.14933066044316284,4.3106111970789e-4,0.003139463451598079,0.8753031017790761,0.0014600000000000001,Control,Historical,POSE,Control,Control,Q1_120
